TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:00,6521.200,2913.490,1477.150,1838.280,193.810,36.460
00:05,6376.320,2870.530,1440.000,1773.770,195.140,36.140
00:10,6405.090,2873.140,1454.260,1785.500,195.320,36.060
00:15,6395.040,2867.110,1452.080,1783.860,195.330,35.740
00:20,6366.120,2868.010,1427.870,1780.620,195.650,35.600
00:25,6289.370,2829.100,1420.000,1750.790,195.130,35.520
00:30,6296.620,2824.390,1428.860,1752.970,195.130,35.490
00:35,6270.950,2805.770,1434.780,1740.490,192.270,35.470
00:40,6248.760,2800.880,1434.340,1725.720,192.150,35.280
00:45,6207.560,2775.170,1427.820,1715.470,192.890,35.220
00:50,6178.890,2760.650,1423.000,1708.520,192.930,35.100
00:55,6153.710,2748.890,1414.810,1704.550,191.810,35.080
01:00,6130.960,2726.580,1417.020,1702.200,192.050,35.030
01:05,6097.300,2738.840,1370.280,1705.560,190.550,35.400
01:10,6082.020,2725.020,1369.950,1704.290,189.710,35.220
01:15,6053.840,2714.900,1364.480,1696.840,185.070,35.050
01:20,6051.520,2716.260,1363.520,1692.610,186.530,35.010
01:25,6016.100,2695.440,1354.050,1689.080,185.300,35.120
01:30,5983.370,2668.660,1350.270,1687.060,185.630,34.900
01:35,5909.150,2631.140,1338.910,1663.260,184.990,34.540
01:40,5869.730,2607.470,1330.420,1656.490,185.130,34.320
01:45,5853.040,2606.330,1326.320,1645.300,185.000,34.480
01:50,5832.040,2594.510,1320.090,1642.740,185.140,34.210
01:55,5816.370,2584.510,1316.010,1640.620,184.620,34.350
02:00,5791.330,2576.330,1309.030,1632.520,184.240,34.240
02:05,5736.330,2557.660,1289.260,1617.540,183.540,34.070
02:10,5709.520,2542.350,1282.830,1611.930,184.090,34.220
02:15,5688.810,2530.200,1281.860,1605.880,183.100,33.870
02:20,5673.720,2524.850,1279.780,1599.740,182.670,33.990
02:25,5659.980,2523.720,1271.570,1595.310,181.450,34.000
02:30,5626.740,2510.630,1260.520,1587.400,180.840,33.840
02:35,5591.480,2493.660,1255.970,1572.540,182.380,33.620
02:40,5570.130,2477.690,1252.340,1572.810,180.240,33.830
02:45,5549.180,2473.310,1248.200,1561.060,180.530,33.770
02:50,5531.210,2466.710,1244.820,1552.370,180.910,33.770
02:55,5508.420,2456.430,1238.600,1547.830,180.410,33.670
03:00,5486.220,2444.990,1233.610,1539.030,182.800,33.660
03:05,5434.950,2423.600,1219.550,1524.230,182.580,33.320
03:10,5412.990,2414.560,1216.060,1514.470,183.040,33.350
03:15,5381.350,2404.140,1207.430,1509.280,176.710,33.370
03:20,5360.000,2396.510,1204.830,1499.070,175.510,33.180
03:25,5340.230,2385.190,1199.530,1492.300,179.400,33.060
03:30,5309.920,2376.520,1186.710,1483.160,180.140,32.940
03:35,5281.140,2369.070,1177.440,1471.150,181.230,32.910
03:40,5271.930,2361.380,1176.340,1469.800,181.410,32.780
03:45,5248.920,2353.150,1171.340,1460.060,182.180,32.570
03:50,5212.450,2334.860,1160.300,1452.760,182.230,32.570
03:55,5194.830,2327.520,1155.330,1448.180,181.720,32.470
04:00,5191.130,2316.440,1159.500,1451.970,181.450,32.370
04:05,5142.410,2305.130,1142.610,1432.190,181.160,32.440
04:10,5131.140,2303.770,1136.750,1428.250,181.200,32.400
04:15,5106.410,2289.750,1137.800,1415.220,182.550,32.150
04:20,5103.940,2287.390,1132.070,1420.930,183.010,31.980
04:25,5074.400,2271.800,1124.470,1415.320,182.470,31.890
04:30,5066.620,2274.920,1124.500,1405.530,182.270,31.800
04:35,5039.120,2262.740,1116.950,1398.800,180.880,31.880
04:40,5018.600,2251.970,1110.220,1393.170,183.640,31.720
04:45,5013.850,2246.620,1111.360,1391.960,184.570,31.700
04:50,5003.840,2241.710,1110.830,1390.420,184.300,31.640
04:55,4979.600,2234.580,1099.060,1382.310,185.040,31.720
05:00,4969.860,2225.310,1095.620,1383.160,186.050,32.170
05:05,4932.570,2211.170,1089.880,1369.600,183.530,32.130
05:10,4895.650,2199.360,1084.410,1348.220,186.140,32.070
05:15,4903.420,2197.520,1080.230,1360.720,185.980,32.370
05:20,4875.720,2180.560,1072.280,1357.960,185.990,32.400
05:25,4830.270,2161.930,1059.490,1341.090,184.940,32.790
05:30,4805.990,2151.260,1060.140,1331.110,185.340,32.420
05:35,4803.630,2152.770,1053.930,1334.180,184.270,32.620
05:40,4786.290,2145.730,1040.470,1337.390,184.230,32.830
05:45,4751.050,2130.030,1037.030,1324.140,183.440,32.440
05:50,4713.790,2108.590,1031.620,1312.860,183.600,32.330
05:55,4717.660,2116.370,1037.400,1302.300,184.360,32.380
06:00,4686.750,2099.970,1022.870,1300.090,185.070,32.110
06:05,4673.330,2090.970,1017.590,1300.440,185.750,32.260
06:10,4679.860,2086.590,1027.820,1301.860,187.130,31.970
06:15,4712.200,2102.720,1037.450,1306.450,188.790,32.050
06:20,4684.440,2072.730,1033.520,1312.300,189.620,31.950
06:25,4673.410,2066.640,1038.470,1301.820,190.210,31.880
06:30,4688.810,2097.950,1040.170,1283.430,190.760,31.980
06:35,4688.360,2067.300,1047.190,1301.950,191.730,32.190
06:40,4656.840,2067.960,1041.780,1280.410,190.510,31.900
06:45,4676.590,2067.330,1043.950,1298.850,190.080,32.160
06:50,4641.490,2044.590,1048.490,1281.510,190.770,32.210
06:55,4633.710,2030.990,1047.960,1289.130,191.720,32.490
07:00,4640.000,2042.360,1050.240,1279.340,191.430,32.580
07:05,4627.830,2037.990,1044.050,1274.790,194.150,32.790
07:10,4597.340,1997.180,1049.100,1277.620,196.970,32.710
07:15,4642.480,2023.760,1062.710,1281.030,197.440,32.800
07:20,4615.860,2022.790,1046.500,1269.760,199.220,33.550
07:25,4591.070,2012.910,1041.150,1257.800,201.140,34.460
07:30,4623.110,2041.690,1035.330,1261.900,203.470,34.540
07:35,4613.180,2016.540,1037.090,1273.680,207.530,34.230
07:40,4620.450,2046.820,1029.810,1255.800,209.140,34.750
07:45,4613.100,2027.780,1019.870,1275.730,210.350,35.130
07:50,4631.430,2031.450,1021.030,1283.970,215.150,35.730
07:55,4670.100,2051.200,1035.850,1282.540,222.220,33.890
08:00,4666.190,2042.410,1029.870,1289.370,224.230,35.810
08:05,4686.520,2046.140,1035.910,1296.380,226.750,36.740
08:10,4705.470,2056.740,1013.300,1324.810,228.330,37.600
08:15,4745.590,2084.190,1021.920,1320.360,235.590,38.160
08:20,4705.420,2085.560,995.050,1301.820,238.960,39.140
08:25,4778.520,2114.370,1031.800,1300.360,244.580,40.070
