TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,1889.52,687.99,439.05,633.32,94.44,16.77,17.95,2018-02-27,Winter,Tuesday,False
00:05,1864.0,690.66,420.34,628.06,90.39,16.85,17.7,2018-02-27,Winter,Tuesday,False
00:10,1842.84,673.99,417.81,624.4,92.41,16.72,17.51,2018-02-27,Winter,Tuesday,False
00:15,1823.77,663.18,413.99,623.7,88.93,16.64,17.33,2018-02-27,Winter,Tuesday,False
00:20,1813.1,657.6,414.8,618.17,88.41,16.9,17.22,2018-02-27,Winter,Tuesday,False
00:25,1810.68,652.21,415.65,620.14,88.76,16.72,17.2,2018-02-27,Winter,Tuesday,False
00:30,1787.49,644.83,409.11,612.55,87.34,16.7,16.96,2018-02-27,Winter,Tuesday,False
00:35,1783.68,639.31,410.71,612.66,87.36,16.7,16.94,2018-02-27,Winter,Tuesday,False
00:40,1771.77,640.02,405.78,607.04,85.46,16.64,16.83,2018-02-27,Winter,Tuesday,False
00:45,1754.13,629.2,401.8,605.14,84.63,16.7,16.66,2018-02-27,Winter,Tuesday,False
00:50,1741.96,624.25,398.55,601.12,84.98,16.52,16.54,2018-02-27,Winter,Tuesday,False
00:55,1729.75,617.15,393.99,603.7,81.97,16.52,16.42,2018-02-27,Winter,Tuesday,False
01:00,1716.94,612.84,393.58,595.59,82.1,16.52,16.31,2018-02-27,Winter,Tuesday,False
01:05,1704.37,599.64,395.1,593.4,83.54,16.49,16.2,2018-02-27,Winter,Tuesday,False
01:10,1700.66,600.87,392.81,591.52,82.83,16.47,16.16,2018-02-27,Winter,Tuesday,False
01:15,1691.06,609.78,384.23,581.35,83.16,16.47,16.07,2018-02-27,Winter,Tuesday,False
01:20,1683.55,603.52,382.27,581.45,83.87,16.44,16.0,2018-02-27,Winter,Tuesday,False
01:25,1672.22,596.88,379.75,582.96,80.45,16.29,15.89,2018-02-27,Winter,Tuesday,False
01:30,1667.45,598.61,381.14,574.14,81.28,16.44,15.84,2018-02-27,Winter,Tuesday,False
01:35,1665.29,595.91,378.08,576.14,82.97,16.36,15.83,2018-02-27,Winter,Tuesday,False
01:40,1658.77,592.09,376.8,574.84,82.8,16.47,15.77,2018-02-27,Winter,Tuesday,False
01:45,1653.95,590.12,376.52,575.66,79.57,16.36,15.72,2018-02-27,Winter,Tuesday,False
01:50,1646.29,586.33,373.44,573.29,81.28,16.31,15.64,2018-02-27,Winter,Tuesday,False
01:55,1634.56,580.52,374.18,568.78,79.15,16.39,15.54,2018-02-27,Winter,Tuesday,False
02:00,1635.83,580.2,374.2,570.71,78.81,16.36,15.55,2018-02-27,Winter,Tuesday,False
02:05,1628.59,575.81,370.93,571.35,78.64,16.39,15.47,2018-02-27,Winter,Tuesday,False
02:10,1616.89,571.46,368.72,567.83,77.16,16.36,15.36,2018-02-27,Winter,Tuesday,False
02:15,1609.81,563.31,369.26,567.81,77.71,16.42,15.3,2018-02-27,Winter,Tuesday,False
02:20,1614.77,570.34,365.97,566.39,80.36,16.36,15.35,2018-02-27,Winter,Tuesday,False
02:25,1603.93,569.33,365.87,564.39,72.66,16.44,15.24,2018-02-27,Winter,Tuesday,False
02:30,1602.85,567.96,364.74,566.19,72.44,16.29,15.23,2018-02-27,Winter,Tuesday,False
02:35,1594.08,566.44,366.2,559.12,70.75,16.42,15.15,2018-02-27,Winter,Tuesday,False
02:40,1599.79,567.3,362.65,562.82,75.4,16.39,15.23,2018-02-27,Winter,Tuesday,False
02:45,1585.11,563.31,362.12,555.06,73.14,16.42,15.06,2018-02-27,Winter,Tuesday,False
02:50,1582.68,562.67,360.7,555.8,72.1,16.36,15.05,2018-02-27,Winter,Tuesday,False
02:55,1578.12,550.45,365.62,558.0,72.54,16.52,14.99,2018-02-27,Winter,Tuesday,False
03:00,1578.74,559.26,359.05,552.23,76.89,16.31,15.0,2018-02-27,Winter,Tuesday,False
03:05,1576.85,554.76,362.14,551.1,77.41,16.47,14.97,2018-02-27,Winter,Tuesday,False
03:10,1583.66,565.96,356.27,551.68,78.31,16.39,15.05,2018-02-27,Winter,Tuesday,False
03:15,1586.52,570.59,358.49,550.88,75.03,16.47,15.06,2018-02-27,Winter,Tuesday,False
03:20,1578.2,564.25,355.89,553.45,73.12,16.49,15.0,2018-02-27,Winter,Tuesday,False
03:25,1576.07,563.4,354.29,552.39,74.52,16.49,14.98,2018-02-27,Winter,Tuesday,False
03:30,1578.29,568.74,354.13,546.03,77.9,16.49,15.0,2018-02-27,Winter,Tuesday,False
03:35,1581.53,568.29,355.86,550.22,75.49,16.64,15.03,2018-02-27,Winter,Tuesday,False
03:40,1585.15,569.86,354.41,552.09,77.12,16.59,15.08,2018-02-27,Winter,Tuesday,False
03:45,1584.71,562.38,368.38,545.02,77.2,16.67,15.06,2018-02-27,Winter,Tuesday,False
03:50,1586.97,572.71,352.88,551.49,77.92,16.9,15.07,2018-02-27,Winter,Tuesday,False
03:55,1585.82,574.43,354.12,547.85,77.4,16.95,15.07,2018-02-27,Winter,Tuesday,False
04:00,1600.73,578.97,357.95,555.47,76.05,17.08,15.21,2018-02-27,Winter,Tuesday,False
04:05,1608.96,586.38,360.01,553.67,76.31,17.31,15.28,2018-02-27,Winter,Tuesday,False
04:10,1612.75,592.98,358.58,551.84,76.57,17.46,15.32,2018-02-27,Winter,Tuesday,False
04:15,1625.27,597.72,360.08,557.06,77.46,17.51,15.44,2018-02-27,Winter,Tuesday,False
04:20,1629.41,599.13,360.19,560.11,76.86,17.64,15.48,2018-02-27,Winter,Tuesday,False
04:25,1630.39,600.73,361.4,560.39,74.61,17.77,15.49,2018-02-27,Winter,Tuesday,False
04:30,1640.43,604.37,361.84,565.09,75.78,17.77,15.58,2018-02-27,Winter,Tuesday,False
04:35,1646.7,603.13,363.62,569.14,76.97,18.2,15.64,2018-02-27,Winter,Tuesday,False
04:40,1653.67,610.2,363.49,569.41,76.45,18.4,15.72,2018-02-27,Winter,Tuesday,False
04:45,1675.66,619.23,369.13,578.02,74.83,18.53,15.92,2018-02-27,Winter,Tuesday,False
04:50,1697.86,630.17,371.3,586.61,74.69,18.96,16.13,2018-02-27,Winter,Tuesday,False
04:55,1727.59,648.9,376.04,589.27,77.77,19.19,16.42,2018-02-27,Winter,Tuesday,False
05:00,1741.62,659.86,379.01,588.66,77.94,19.6,16.55,2018-02-27,Winter,Tuesday,False
05:05,1772.82,678.38,383.25,595.9,78.19,20.26,16.84,2018-02-27,Winter,Tuesday,False
05:10,1805.96,694.95,388.93,604.46,79.78,20.69,17.15,2018-02-27,Winter,Tuesday,False
05:15,1853.57,713.46,394.32,623.34,83.38,21.46,17.61,2018-02-27,Winter,Tuesday,False
05:20,1886.43,734.23,404.79,623.61,83.86,22.02,17.92,2018-02-27,Winter,Tuesday,False
05:25,1919.22,751.84,408.12,633.89,84.58,22.55,18.24,2018-02-27,Winter,Tuesday,False
05:30,1949.96,762.38,421.19,639.33,85.68,22.83,18.55,2018-02-27,Winter,Tuesday,False
05:35,2004.18,795.05,425.33,655.71,85.56,23.44,19.09,2018-02-27,Winter,Tuesday,False
05:40,2060.48,820.95,442.2,665.82,88.03,23.9,19.58,2018-02-27,Winter,Tuesday,False
05:45,2102.1,849.79,446.04,674.14,87.72,24.44,19.97,2018-02-27,Winter,Tuesday,False
05:50,2153.89,867.16,460.03,691.67,89.5,25.07,20.46,2018-02-27,Winter,Tuesday,False
05:55,2213.29,894.97,468.73,711.1,92.26,25.23,21.0,2018-02-27,Winter,Tuesday,False
06:00,2262.31,930.81,469.35,718.92,95.97,25.76,21.5,2018-02-27,Winter,Tuesday,False
06:05,2327.87,956.68,482.2,742.78,97.79,26.3,22.12,2018-02-27,Winter,Tuesday,False
06:10,2383.31,986.32,498.55,748.8,100.2,26.81,22.63,2018-02-27,Winter,Tuesday,False
06:15,2462.55,1027.18,511.18,773.18,100.38,27.24,23.39,2018-02-27,Winter,Tuesday,False
06:20,2508.59,1038.88,517.31,799.04,102.03,27.49,23.84,2018-02-27,Winter,Tuesday,False
06:25,2605.97,1091.75,534.67,822.58,104.28,27.93,24.76,2018-02-27,Winter,Tuesday,False
06:30,2643.09,1113.76,547.84,821.85,106.35,28.18,25.11,2018-02-27,Winter,Tuesday,False
06:35,2691.31,1102.69,570.24,858.57,105.98,28.31,25.52,2018-02-27,Winter,Tuesday,False
06:40,2773.35,1179.6,570.46,861.95,106.83,28.72,25.79,2018-02-27,Winter,Tuesday,False
06:45,2794.06,1178.86,578.44,873.58,107.66,28.97,26.55,2018-02-27,Winter,Tuesday,False
06:50,2824.35,1195.24,580.8,884.07,108.49,28.92,26.83,2018-02-27,Winter,Tuesday,False
06:55,2912.83,1238.91,606.91,902.58,107.79,28.97,27.67,2018-02-27,Winter,Tuesday,False
07:00,2921.87,1227.23,609.72,913.75,114.02,29.4,27.75,2018-02-27,Winter,Tuesday,False
07:05,2985.35,1262.05,613.38,936.03,116.11,29.43,28.35,2018-02-27,Winter,Tuesday,False
07:10,3015.45,1275.55,622.94,946.37,112.5,29.45,28.64,2018-02-27,Winter,Tuesday,False
07:15,3036.6,1272.83,634.74,954.34,116.03,29.81,28.85,2018-02-27,Winter,Tuesday,False
07:20,3071.73,1283.14,647.44,966.87,115.37,29.73,29.18,2018-02-27,Winter,Tuesday,False
07:25,3068.0,1277.9,647.25,963.73,120.22,29.76,29.14,2018-02-27,Winter,Tuesday,False
07:30,3166.46,1296.08,678.31,1009.51,123.01,29.56,29.99,2018-02-27,Winter,Tuesday,False
07:35,3128.96,1306.09,659.27,980.18,124.42,29.28,29.72,2018-02-27,Winter,Tuesday,False
07:40,3175.3,1336.26,655.59,997.09,127.19,29.0,30.17,2018-02-27,Winter,Tuesday,False
07:45,3141.29,1309.39,656.21,991.32,125.66,28.87,29.84,2018-02-27,Winter,Tuesday,False
07:50,3140.42,1302.07,657.66,993.17,129.05,28.64,29.83,2018-02-27,Winter,Tuesday,False
07:55,3177.1,1291.06,690.31,1004.43,132.86,28.26,30.18,2018-02-27,Winter,Tuesday,False
08:00,3185.07,1327.53,666.05,1002.22,130.96,28.16,30.15,2018-02-27,Winter,Tuesday,False
08:05,3186.93,1321.1,673.16,1002.66,131.81,27.93,30.27,2018-02-27,Winter,Tuesday,False
08:10,3229.2,1360.48,666.7,1008.73,134.99,27.62,30.68,2018-02-27,Winter,Tuesday,False
08:15,3227.27,1354.15,654.65,1021.68,138.32,27.8,30.67,2018-02-27,Winter,Tuesday,False
08:20,3210.5,1341.72,652.33,1016.73,141.58,27.65,30.49,2018-02-27,Winter,Tuesday,False
08:25,3221.17,1345.42,658.44,1021.43,137.84,27.44,30.6,2018-02-27,Winter,Tuesday,False
