TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,1765.31,676.16,372.89,574.19,102.35,20.27,19.45,2018-02-12,Winter,Monday,False
00:05,1732.07,658.74,361.12,570.89,104.36,20.5,16.46,2018-02-12,Winter,Monday,False
00:10,1702.09,644.71,352.06,561.15,107.02,20.4,16.75,2018-02-12,Winter,Monday,False
00:15,1681.6,635.8,349.96,557.86,101.75,20.25,15.98,2018-02-12,Winter,Monday,False
00:20,1667.12,624.45,344.73,560.34,101.53,20.22,15.85,2018-02-12,Winter,Monday,False
00:25,1639.94,614.06,340.36,548.48,101.36,20.1,15.58,2018-02-12,Winter,Monday,False
00:30,1635.07,617.42,332.04,552.16,97.92,19.99,15.54,2018-02-12,Winter,Monday,False
00:35,1607.2,606.44,324.8,540.11,100.53,20.05,15.27,2018-02-12,Winter,Monday,False
00:40,1593.57,596.62,325.77,538.85,97.3,19.89,15.14,2018-02-12,Winter,Monday,False
00:45,1586.58,593.8,324.49,536.51,96.86,19.84,15.08,2018-02-12,Winter,Monday,False
00:50,1583.52,593.34,321.38,538.43,95.54,19.79,15.04,2018-02-12,Winter,Monday,False
00:55,1571.27,584.62,320.44,536.32,95.21,19.77,14.91,2018-02-12,Winter,Monday,False
01:00,1547.61,568.67,326.7,522.88,94.98,19.69,14.69,2018-02-12,Winter,Monday,False
01:05,1540.82,574.88,311.68,525.02,95.02,19.59,14.63,2018-02-12,Winter,Monday,False
01:10,1522.1,567.2,306.88,518.59,95.26,19.71,14.46,2018-02-12,Winter,Monday,False
01:15,1522.47,565.38,304.45,523.03,95.51,19.64,14.46,2018-02-12,Winter,Monday,False
01:20,1511.52,560.68,304.09,517.6,95.15,19.64,14.36,2018-02-12,Winter,Monday,False
01:25,1498.95,556.56,299.35,515.15,94.15,19.51,14.23,2018-02-12,Winter,Monday,False
01:30,1500.44,552.63,299.03,522.18,92.81,19.54,14.25,2018-02-12,Winter,Monday,False
01:35,1483.44,549.15,297.97,510.12,92.56,19.56,14.08,2018-02-12,Winter,Monday,False
01:40,1480.7,545.88,296.09,512.73,92.39,19.54,14.07,2018-02-12,Winter,Monday,False
01:45,1466.09,545.97,293.47,501.42,91.87,19.43,13.93,2018-02-12,Winter,Monday,False
01:50,1466.7,542.84,290.4,508.47,91.66,19.41,13.92,2018-02-12,Winter,Monday,False
01:55,1454.39,535.41,290.42,503.29,92.07,19.38,13.82,2018-02-12,Winter,Monday,False
02:00,1447.63,533.87,287.0,501.35,92.32,19.33,13.76,2018-02-12,Winter,Monday,False
02:05,1448.73,533.91,285.95,504.23,91.57,19.31,13.76,2018-02-12,Winter,Monday,False
02:10,1439.15,531.03,284.15,498.98,91.36,19.41,14.22,2018-02-12,Winter,Monday,False
02:15,1444.42,532.54,285.94,501.23,91.56,19.43,13.72,2018-02-12,Winter,Monday,False
02:20,1438.82,532.2,284.62,497.93,91.11,19.28,13.68,2018-02-12,Winter,Monday,False
02:25,1429.85,528.0,281.28,495.85,91.83,19.31,13.58,2018-02-12,Winter,Monday,False
02:30,1432.17,528.6,280.34,498.58,91.77,19.28,13.6,2018-02-12,Winter,Monday,False
02:35,1428.44,526.34,276.66,500.61,91.85,19.41,13.57,2018-02-12,Winter,Monday,False
02:40,1433.24,530.88,276.51,499.93,92.84,19.46,13.62,2018-02-12,Winter,Monday,False
02:45,1422.31,527.45,275.0,495.04,92.01,19.33,13.48,2018-02-12,Winter,Monday,False
02:50,1418.67,523.96,275.0,494.28,92.6,19.36,13.47,2018-02-12,Winter,Monday,False
02:55,1415.44,525.14,274.53,491.34,91.55,19.43,13.45,2018-02-12,Winter,Monday,False
03:00,1411.92,523.83,270.31,493.83,91.16,19.38,13.41,2018-02-12,Winter,Monday,False
03:05,1405.43,525.61,267.4,487.07,92.48,19.51,13.36,2018-02-12,Winter,Monday,False
03:10,1412.96,530.88,271.93,484.63,92.73,19.36,13.43,2018-02-12,Winter,Monday,False
03:15,1415.41,522.86,282.7,484.25,92.74,19.41,13.45,2018-02-12,Winter,Monday,False
03:20,1406.37,530.16,270.01,481.04,92.42,19.38,13.36,2018-02-12,Winter,Monday,False
03:25,1411.44,533.71,270.4,481.54,92.97,19.41,13.41,2018-02-12,Winter,Monday,False
