TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,1849.52,691.47,385.35,640.87,97.59,16.67,17.57,2018-02-17,Winter,Saturday,False
00:05,1825.91,675.23,379.05,635.47,102.3,16.52,17.34,2018-02-17,Winter,Saturday,False
00:10,1793.57,669.48,362.05,629.43,99.04,16.52,17.05,2018-02-17,Winter,Saturday,False
00:15,1785.66,666.7,364.28,621.87,99.37,16.52,16.92,2018-02-17,Winter,Saturday,False
00:20,1768.17,665.47,356.71,614.96,97.82,16.42,16.79,2018-02-17,Winter,Saturday,False
00:25,1730.46,644.04,351.85,605.37,96.38,16.39,16.43,2018-02-17,Winter,Saturday,False
00:30,1737.58,649.95,348.27,609.62,96.9,16.34,16.5,2018-02-17,Winter,Saturday,False
00:35,1710.2,634.25,340.8,604.64,98.03,16.24,16.24,2018-02-17,Winter,Saturday,False
00:40,1697.26,628.85,340.73,598.54,96.5,16.52,16.12,2018-02-17,Winter,Saturday,False
00:45,1683.13,625.3,334.95,592.62,97.9,16.36,16.0,2018-02-17,Winter,Saturday,False
00:50,1664.99,615.67,330.89,589.66,96.62,16.34,15.81,2018-02-17,Winter,Saturday,False
00:55,1659.7,611.74,329.63,589.23,97.02,16.31,15.77,2018-02-17,Winter,Saturday,False
01:00,1639.64,604.73,326.12,580.62,96.35,16.24,15.58,2018-02-17,Winter,Saturday,False
01:05,1630.86,602.0,322.73,577.37,97.01,16.26,15.49,2018-02-17,Winter,Saturday,False
01:10,1611.46,594.47,319.6,569.26,96.58,16.24,15.31,2018-02-17,Winter,Saturday,False
01:15,1598.68,586.29,315.47,568.21,97.36,16.16,15.19,2018-02-17,Winter,Saturday,False
01:20,1594.52,583.59,313.76,568.12,97.75,16.16,15.14,2018-02-17,Winter,Saturday,False
01:25,1576.66,575.86,310.35,561.37,97.89,16.21,14.98,2018-02-17,Winter,Saturday,False
01:30,1563.99,571.93,307.47,556.75,96.8,16.19,14.85,2018-02-17,Winter,Saturday,False
01:35,1562.83,568.94,306.44,558.38,98.06,16.16,14.85,2018-02-17,Winter,Saturday,False
01:40,1562.43,531.0,323.43,581.0,96.05,16.11,14.84,2018-02-17,Winter,Saturday,False
01:45,1558.32,565.72,303.07,562.22,96.31,16.19,14.81,2018-02-17,Winter,Saturday,False
01:50,1548.78,562.96,302.21,556.39,96.37,16.14,14.71,2018-02-17,Winter,Saturday,False
01:55,1534.97,556.27,298.13,554.3,95.61,16.08,14.58,2018-02-17,Winter,Saturday,False
02:00,1525.72,552.94,295.65,550.86,95.65,16.14,14.48,2018-02-17,Winter,Saturday,False
02:05,1525.62,553.03,293.89,553.0,95.13,16.08,14.49,2018-02-17,Winter,Saturday,False
02:10,1515.27,548.4,290.54,549.68,96.19,16.06,14.4,2018-02-17,Winter,Saturday,False
02:15,1505.71,547.23,289.64,542.22,96.26,16.06,14.3,2018-02-17,Winter,Saturday,False
02:20,1515.26,550.04,291.14,548.11,95.38,16.19,14.4,2018-02-17,Winter,Saturday,False
02:25,1502.65,544.68,288.56,543.47,95.53,16.14,14.27,2018-02-17,Winter,Saturday,False
02:30,1497.51,543.99,287.14,540.75,95.29,16.11,14.23,2018-02-17,Winter,Saturday,False
02:35,1497.66,546.39,286.24,539.74,94.94,16.14,14.21,2018-02-17,Winter,Saturday,False
02:40,1492.72,544.13,282.73,540.45,95.09,16.14,14.18,2018-02-17,Winter,Saturday,False
02:45,1491.98,543.8,280.78,542.57,94.5,16.16,14.17,2018-02-17,Winter,Saturday,False
02:50,1499.2,545.86,282.01,545.01,95.81,16.21,14.3,2018-02-17,Winter,Saturday,False
02:55,1483.36,539.14,280.26,537.49,96.12,16.26,14.09,2018-02-17,Winter,Saturday,False
03:00,1480.3,535.73,278.66,539.67,95.86,16.31,14.07,2018-02-17,Winter,Saturday,False
03:05,1477.18,538.26,277.46,534.94,96.16,16.34,14.02,2018-02-17,Winter,Saturday,False
03:10,1473.49,538.3,277.77,531.84,95.26,16.31,14.01,2018-02-17,Winter,Saturday,False
03:15,1466.86,538.2,274.69,528.35,95.3,16.39,13.93,2018-02-17,Winter,Saturday,False
03:20,1476.03,540.06,274.37,537.6,93.69,16.29,14.02,2018-02-17,Winter,Saturday,False
03:25,1464.97,538.62,273.1,528.08,94.91,16.36,13.9,2018-02-17,Winter,Saturday,False
03:30,1473.83,544.21,273.33,532.52,93.55,16.21,14.01,2018-02-17,Winter,Saturday,False
03:35,1475.78,542.75,271.26,535.59,95.85,16.31,14.02,2018-02-17,Winter,Saturday,False
03:40,1473.08,511.29,290.28,546.18,95.05,16.29,13.99,2018-02-17,Winter,Saturday,False
03:45,1472.84,545.63,273.23,528.88,94.74,16.36,14.0,2018-02-17,Winter,Saturday,False
03:50,1478.58,548.37,272.63,532.3,94.74,16.49,14.05,2018-02-17,Winter,Saturday,False
03:55,1477.38,550.71,273.86,527.82,94.38,16.57,14.04,2018-02-17,Winter,Saturday,False
04:00,1490.16,557.05,274.58,533.09,94.54,16.75,14.15,2018-02-17,Winter,Saturday,False
04:05,1498.5,562.0,274.42,537.29,93.76,16.8,14.23,2018-02-17,Winter,Saturday,False
04:10,1505.15,568.65,277.09,533.92,94.34,16.85,14.3,2018-02-17,Winter,Saturday,False
04:15,1512.93,573.8,278.87,535.35,93.56,16.98,14.37,2018-02-17,Winter,Saturday,False
04:20,1519.52,573.64,276.96,543.05,94.33,17.1,14.44,2018-02-17,Winter,Saturday,False
04:25,1524.09,574.42,278.3,545.45,94.16,17.28,14.48,2018-02-17,Winter,Saturday,False
04:30,1537.58,582.8,281.37,547.61,93.83,17.36,14.61,2018-02-17,Winter,Saturday,False
04:35,1555.61,592.48,286.34,551.74,92.63,17.64,14.78,2018-02-17,Winter,Saturday,False
04:40,1560.87,592.49,285.8,556.68,93.36,17.71,14.83,2018-02-17,Winter,Saturday,False
04:45,1585.92,606.28,292.58,560.42,93.74,17.84,15.06,2018-02-17,Winter,Saturday,False
04:50,1597.44,612.48,293.56,564.5,93.68,18.05,15.17,2018-02-17,Winter,Saturday,False
04:55,1612.37,621.56,299.03,563.96,94.24,18.27,15.31,2018-02-17,Winter,Saturday,False
05:00,1639.03,632.5,302.78,576.43,93.26,18.5,15.56,2018-02-17,Winter,Saturday,False
05:05,1669.09,649.06,307.52,584.59,92.97,19.09,15.86,2018-02-17,Winter,Saturday,False
05:10,1713.42,673.58,316.89,595.74,91.26,19.68,16.27,2018-02-17,Winter,Saturday,False
05:15,1748.9,695.63,323.62,601.91,91.12,20.01,16.61,2018-02-17,Winter,Saturday,False
05:20,1792.95,713.47,334.54,614.11,93.34,20.46,17.03,2018-02-17,Winter,Saturday,False
05:25,1823.62,727.45,340.4,624.45,93.35,20.64,17.33,2018-02-17,Winter,Saturday,False
05:30,1853.41,737.42,351.15,633.22,93.29,20.72,17.61,2018-02-17,Winter,Saturday,False
05:35,1914.69,771.81,360.69,648.29,94.59,21.13,18.18,2018-02-17,Winter,Saturday,False
05:40,1952.2,790.72,370.76,654.77,95.95,21.61,18.39,2018-02-17,Winter,Saturday,False
05:45,2008.66,817.0,384.46,673.28,92.77,22.07,19.08,2018-02-17,Winter,Saturday,False
05:50,2067.25,844.51,396.65,691.25,92.8,22.4,19.64,2018-02-17,Winter,Saturday,False
05:55,2124.43,874.98,415.28,699.15,92.04,22.81,20.17,2018-02-17,Winter,Saturday,False
06:00,2176.81,896.5,425.14,716.5,95.02,22.99,20.66,2018-02-17,Winter,Saturday,False
06:05,2259.29,932.18,443.51,747.98,90.81,23.34,21.47,2018-02-17,Winter,Saturday,False
06:10,2345.76,973.82,465.17,767.92,92.84,23.72,22.29,2018-02-17,Winter,Saturday,False
06:15,2379.4,1001.08,476.01,763.23,92.44,24.03,22.61,2018-02-17,Winter,Saturday,False
06:20,2466.12,1035.78,498.3,789.14,94.95,24.51,23.44,2018-02-17,Winter,Saturday,False
06:25,2513.29,1060.07,510.04,799.83,94.7,24.77,23.88,2018-02-17,Winter,Saturday,False
06:30,2589.74,1086.45,529.5,828.51,95.79,24.9,24.59,2018-02-17,Winter,Saturday,False
06:35,2640.01,1111.94,540.16,845.02,93.01,24.79,25.09,2018-02-17,Winter,Saturday,False
06:40,2669.16,1119.93,547.61,854.85,96.49,24.92,25.36,2018-02-17,Winter,Saturday,False
06:45,2748.59,1162.28,571.02,868.3,95.75,25.12,26.12,2018-02-17,Winter,Saturday,False
06:50,2799.96,1171.51,587.24,890.27,99.21,25.12,26.61,2018-02-17,Winter,Saturday,False
06:55,2851.74,1196.73,600.92,904.93,96.81,25.25,27.1,2018-02-17,Winter,Saturday,False
07:00,2871.6,1202.78,612.4,904.21,99.2,25.74,27.27,2018-02-17,Winter,Saturday,False
07:05,2944.8,1235.99,632.31,923.88,98.81,25.84,27.97,2018-02-17,Winter,Saturday,False
07:10,2987.41,1253.05,643.03,936.9,100.01,26.04,28.38,2018-02-17,Winter,Saturday,False
07:15,3032.9,1271.86,657.13,947.38,101.67,26.04,28.82,2018-02-17,Winter,Saturday,False
07:20,3070.61,1287.93,667.19,957.24,102.99,26.09,29.17,2018-02-17,Winter,Saturday,False
07:25,3118.0,1304.14,684.09,974.23,99.63,26.3,29.61,2018-02-17,Winter,Saturday,False
07:30,3128.09,1305.65,685.24,983.78,97.29,26.42,29.71,2018-02-17,Winter,Saturday,False
07:35,3178.34,1345.54,686.41,989.01,100.79,26.4,30.19,2018-02-17,Winter,Saturday,False
07:40,3167.31,1318.76,700.42,996.82,94.85,26.37,30.09,2018-02-17,Winter,Saturday,False
07:45,3220.5,1349.17,710.05,1009.55,94.56,26.58,30.59,2018-02-17,Winter,Saturday,False
07:50,3214.54,1341.39,710.07,1009.06,97.09,26.4,30.53,2018-02-17,Winter,Saturday,False
