TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,1783.53,717.77,341.15,539.38,145.38,22.91,16.94,2018-02-18,Winter,Sunday,False
00:05,1762.39,698.0,331.04,548.35,145.34,22.91,16.75,2018-02-18,Winter,Sunday,False
00:10,1749.39,692.88,331.98,537.25,147.75,22.91,16.62,2018-02-18,Winter,Sunday,False
00:15,1733.77,692.68,324.45,529.56,147.7,22.91,16.47,2018-02-18,Winter,Sunday,False
00:20,1702.44,670.39,318.28,525.3,149.39,22.91,16.17,2018-02-18,Winter,Sunday,False
00:25,1685.65,662.02,312.04,523.83,148.84,22.91,16.01,2018-02-18,Winter,Sunday,False
00:30,1674.97,658.64,307.56,520.94,149.01,22.91,15.91,2018-02-18,Winter,Sunday,False
00:35,1640.99,636.48,300.92,515.68,149.41,22.91,15.59,2018-02-18,Winter,Sunday,False
00:40,1642.34,625.08,317.92,511.21,149.62,22.91,15.6,2018-02-18,Winter,Sunday,False
00:45,1613.36,631.23,285.01,508.53,150.33,22.91,15.35,2018-02-18,Winter,Sunday,False
00:50,1604.32,619.78,284.04,510.88,151.46,22.91,15.25,2018-02-18,Winter,Sunday,False
00:55,1592.89,617.11,279.36,507.0,151.39,22.91,15.12,2018-02-18,Winter,Sunday,False
01:00,1582.53,610.33,280.19,502.11,151.95,22.91,15.04,2018-02-18,Winter,Sunday,False
01:05,1570.39,604.23,274.5,502.25,151.58,22.91,14.92,2018-02-18,Winter,Sunday,False
01:10,1566.75,605.72,272.35,498.33,152.56,22.91,14.88,2018-02-18,Winter,Sunday,False
01:15,1548.88,592.22,267.46,498.52,153.06,22.91,14.71,2018-02-18,Winter,Sunday,False
01:20,1538.66,578.36,280.42,489.21,153.15,22.91,14.61,2018-02-18,Winter,Sunday,False
01:25,1531.02,586.83,261.76,491.41,153.57,22.91,14.54,2018-02-18,Winter,Sunday,False
01:30,1518.03,582.8,257.41,486.25,154.24,22.91,14.42,2018-02-18,Winter,Sunday,False
01:35,1511.65,577.39,255.29,487.27,154.43,22.91,14.36,2018-02-18,Winter,Sunday,False
01:40,1505.02,571.03,257.96,483.77,155.05,22.91,14.3,2018-02-18,Winter,Sunday,False
01:45,1494.14,564.53,254.31,483.03,155.17,22.91,14.19,2018-02-18,Winter,Sunday,False
