TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:00,6345.390,2814.820,1411.640,1834.970,190.050,33.700
00:05,6329.710,2794.870,1426.480,1834.320,186.960,33.540
00:10,6301.490,2782.510,1410.100,1828.490,187.110,33.410
00:15,6265.050,2772.370,1393.820,1819.770,185.590,33.440
00:20,6244.410,2764.170,1394.470,1808.570,185.410,33.370
00:25,6215.350,2748.790,1387.680,1802.040,184.620,33.070
00:30,6184.650,2736.800,1378.450,1792.520,184.150,33.020
00:35,6133.010,2717.190,1366.130,1777.690,182.710,33.030
00:40,6118.020,2707.810,1362.240,1774.070,182.680,33.030
00:45,6087.460,2690.770,1355.840,1768.420,181.670,32.960
00:50,6064.370,2686.310,1349.830,1756.480,181.320,32.860
00:55,6029.380,2660.260,1349.340,1748.570,181.210,32.820
01:00,6004.780,2658.250,1341.520,1734.950,180.050,33.030
01:05,5971.940,2645.550,1332.900,1724.800,178.870,32.900
01:10,5947.080,2632.990,1328.500,1718.380,177.860,32.940
01:15,5897.070,2612.730,1312.870,1705.750,177.100,32.690
01:20,5884.960,2609.080,1310.110,1702.980,176.090,32.660
01:25,5854.440,2594.450,1301.390,1695.350,175.060,32.570
01:30,5829.360,2580.620,1296.120,1689.310,173.350,32.510
01:35,5791.180,2548.350,1309.760,1673.300,172.550,32.310
01:40,5768.750,2545.580,1285.090,1678.870,172.130,32.200
01:45,5731.060,2521.800,1297.680,1659.690,171.670,32.140
01:50,5703.640,2515.630,1272.020,1659.040,170.550,32.160
01:55,5669.240,2498.860,1264.540,1649.500,170.500,32.010
02:00,5651.230,2487.130,1269.780,1645.950,170.180,31.900
02:05,5628.340,2472.830,1273.980,1626.430,169.480,32.040
02:10,5611.290,2470.990,1251.220,1633.940,169.600,32.010
02:15,5586.650,2457.030,1249.690,1625.630,169.400,31.880
02:20,5551.140,2447.100,1236.220,1614.670,169.540,31.780
02:25,5546.390,2445.300,1234.590,1613.130,168.940,31.770
02:30,5534.590,2435.760,1234.650,1610.620,169.240,31.770
02:35,5502.230,2429.370,1222.820,1599.720,166.800,31.540
02:40,5488.540,2415.580,1223.160,1599.040,167.070,31.530
02:45,5465.830,2395.600,1234.230,1586.150,166.410,31.590
02:50,5418.220,2395.350,1190.420,1582.850,166.680,31.470
02:55,5417.160,2387.510,1206.170,1573.250,165.330,31.450
03:00,5387.340,2371.060,1200.250,1567.870,165.710,31.400
03:05,5369.310,2352.450,1211.700,1557.240,165.430,31.350
03:10,5332.440,2347.830,1183.450,1554.250,164.830,31.240
03:15,5320.230,2334.040,1200.580,1537.910,165.640,31.170
03:20,5299.820,2328.770,1183.450,1541.810,164.870,30.970
03:25,5277.500,2310.550,1193.810,1527.160,164.850,31.070
03:30,5274.790,2314.010,1177.570,1539.150,162.760,31.010
03:35,5235.050,2298.450,1168.390,1524.570,163.030,30.870
03:40,5214.830,2284.330,1165.550,1520.230,163.700,30.910
03:45,5192.760,2283.110,1153.830,1514.330,160.960,30.940
03:50,5175.570,2273.790,1152.610,1509.040,161.450,30.800
03:55,5166.120,2266.460,1147.780,1510.950,161.020,30.830
04:00,5130.900,2254.060,1141.200,1494.390,161.980,30.730
04:05,5092.130,2239.630,1128.830,1483.320,161.340,30.630
04:10,5067.610,2230.160,1122.660,1474.270,161.770,30.600
04:15,5068.020,2230.970,1125.880,1472.410,160.160,30.490
04:20,5063.190,2221.110,1126.790,1476.240,160.550,30.430
04:25,5043.460,2215.760,1118.430,1470.030,160.890,30.400
04:30,5023.220,2203.600,1114.750,1465.790,160.690,30.690
04:35,4995.630,2196.970,1108.010,1451.900,160.700,30.550
04:40,4984.660,2181.270,1111.570,1453.340,160.910,30.420
04:45,4979.590,2182.630,1106.620,1450.370,161.400,30.460
04:50,4968.020,2186.670,1097.390,1446.050,160.820,30.680
04:55,4941.340,2168.790,1097.160,1437.420,159.450,30.680
05:00,4923.340,2166.770,1087.200,1431.490,160.530,30.790
05:05,4904.120,2151.650,1084.450,1427.340,161.750,31.000
05:10,4897.140,2148.820,1088.560,1420.720,161.160,31.380
05:15,4864.080,2126.500,1081.800,1417.360,160.650,31.510
05:20,4860.080,2125.270,1091.310,1406.630,160.710,31.800
05:25,4844.640,2129.770,1062.940,1412.120,161.080,32.060
05:30,4844.560,2116.960,1086.590,1401.420,161.570,32.320
05:35,4824.010,2114.700,1059.040,1409.720,161.360,32.670
05:40,4802.000,2096.280,1071.810,1395.870,159.810,32.710
05:45,4776.800,2089.940,1055.680,1393.120,160.110,32.500
05:50,4752.750,2081.770,1049.540,1384.900,159.950,31.420
05:55,4719.340,2079.800,1026.480,1374.850,159.540,31.910
06:00,4715.140,2066.270,1047.920,1363.650,160.120,32.200
06:05,4707.990,2063.530,1040.430,1368.420,159.560,32.410
06:10,4687.670,2042.900,1050.820,1357.340,161.400,32.320
06:15,4711.290,2079.900,1041.980,1351.490,162.510,32.270
06:20,4689.510,2045.370,1059.640,1344.380,164.680,32.130
06:25,4710.330,2058.700,1049.080,1362.030,165.150,31.840
06:30,4660.190,2002.050,1058.750,1355.980,168.520,32.000
06:35,4685.970,2028.370,1051.080,1354.600,170.640,31.930
06:40,4668.360,2018.590,1059.460,1337.210,173.950,32.100
06:45,4672.760,2024.160,1039.640,1354.350,174.960,32.110
06:50,4694.580,2013.880,1073.510,1356.210,175.630,31.940
06:55,4631.260,2015.260,1029.480,1334.510,176.390,32.240
07:00,4618.110,1994.610,1050.270,1321.390,177.510,32.500
07:05,4658.480,2015.920,1045.830,1339.060,178.790,32.860
07:10,4641.650,2017.430,1044.890,1319.630,183.060,32.940
07:15,4622.210,2000.610,1038.550,1323.220,185.040,33.030
07:20,4641.730,2017.720,1021.840,1334.680,189.860,32.910
07:25,4582.020,1959.660,1039.420,1314.910,191.530,32.910
07:30,4495.460,1941.170,999.800,1283.550,194.790,33.440
07:35,4619.330,2003.930,1028.560,1314.590,197.000,33.780
07:40,4581.200,1969.210,1012.630,1321.040,200.410,34.370
07:45,4579.060,1960.150,1018.720,1312.340,205.340,34.730
07:50,4616.340,1974.700,1034.960,1319.660,209.040,35.250
07:55,4602.440,1987.930,997.980,1322.930,214.170,35.630
08:00,4605.930,1987.130,993.310,1323.920,218.940,36.370
08:05,4583.650,1977.300,1000.450,1299.930,222.990,36.730
08:10,4645.590,1986.610,1011.440,1336.120,229.840,37.460
08:15,4640.930,2007.800,988.460,1331.210,233.110,38.020
08:20,4652.690,2003.610,985.560,1341.510,239.600,38.310
08:25,4710.900,2032.150,991.920,1359.530,242.850,39.010
08:30,4710.900,2054.340,972.450,1342.830,250.080,39.630
08:35,4721.180,2039.170,996.580,1349.150,254.820,40.150
08:40,4736.740,2053.340,984.010,1352.970,260.160,40.640
08:45,4738.250,2063.280,979.260,1335.100,264.940,41.210
08:50,4748.630,2014.530,1007.470,1367.590,272.310,41.630
08:55,4799.640,2090.820,1006.870,1340.290,275.910,41.850
09:00,4827.340,2094.520,990.620,1376.120,280.040,42.290
09:05,4887.040,2084.670,1030.350,1397.100,286.820,42.710
09:10,4940.040,2107.860,1019.190,1433.280,290.000,42.900
09:15,5024.170,2139.210,1059.100,1444.180,297.440,42.990
09:20,5091.470,2155.170,1041.630,1493.200,301.310,42.850
09:25,5147.830,2159.710,1085.890,1491.300,309.570,43.720
09:30,5205.230,2184.140,1071.030,1540.520,314.750,44.020
09:35,5262.050,2236.500,1057.740,1548.740,317.810,44.190
09:40,5334.060,2229.010,1103.200,1587.640,321.770,44.480
09:45,5385.120,2260.720,1109.540,1593.460,325.650,44.760
09:50,5385.480,2256.050,1095.900,1606.440,331.610,45.140
09:55,5424.140,2249.970,1112.100,1624.740,334.430,44.940
10:00,5490.910,2284.730,1120.160,1652.440,336.020,45.340
10:05,5499.870,2278.740,1127.960,1656.050,339.250,45.420
10:10,5577.820,2343.440,1126.050,1670.080,339.580,45.480
10:15,5614.430,2312.820,1184.420,1670.750,341.570,45.390
10:20,5681.510,2368.260,1177.310,1687.900,346.690,45.330
10:25,5691.790,2372.430,1195.500,1683.380,346.790,45.430
10:30,5704.720,2383.340,1165.040,1708.980,349.290,45.380
10:35,5730.700,2379.420,1192.440,1708.860,349.020,45.120
10:40,5754.620,2374.250,1191.150,1734.540,350.240,45.140
10:45,5780.230,2396.780,1213.560,1718.870,350.860,45.550
10:50,5796.000,2395.360,1198.820,1742.620,351.760,45.210
10:55,5805.430,2393.360,1181.350,1785.980,351.190,45.470
11:00,5841.750,2438.310,1209.160,1743.490,352.300,45.410
11:05,5845.780,2405.750,1220.470,1765.420,352.880,45.350
11:10,5859.750,2435.390,1219.350,1751.960,352.190,45.350
11:15,5865.870,2423.180,1239.060,1747.780,352.960,45.350
11:20,5876.560,2443.690,1212.770,1766.540,352.340,45.430
11:25,5874.890,2419.840,1241.810,1764.920,348.390,45.440
11:30,5914.040,2439.640,1244.320,1775.260,351.710,45.460
11:35,5903.190,2438.240,1249.380,1758.570,352.530,45.460
11:40,5922.740,2445.150,1254.840,1769.780,351.990,45.140
11:45,5917.730,2420.100,1261.260,1781.280,353.800,45.030
11:50,5912.140,2439.380,1252.940,1762.970,355.500,45.130
11:55,5921.950,2415.630,1244.320,1797.470,354.650,45.190
12:00,5976.600,2442.640,1293.110,1784.930,354.020,45.710
12:05,5963.490,2439.180,1263.410,1806.190,355.070,45.170
12:10,5951.440,2440.960,1261.650,1790.580,356.420,45.310
12:15,5997.050,2431.810,1299.990,1805.950,356.340,45.370
12:20,6012.750,2461.540,1287.690,1804.010,357.080,45.210
12:25,6014.320,2465.590,1287.340,1804.460,356.880,45.210
12:30,6023.250,2467.250,1291.690,1797.460,355.630,45.330
12:35,6012.810,2445.180,1303.160,1807.970,356.210,45.170
12:40,6031.950,2472.420,1283.930,1814.180,356.170,45.410
12:45,6042.040,2474.110,1305.670,1803.650,357.110,45.460
12:50,6015.060,2465.500,1297.150,1804.430,357.220,45.490
12:55,6035.190,2495.570,1292.920,1788.860,357.360,45.250
13:00,5928.410,2445.930,1277.880,1746.970,355.840,45.390
13:05,5854.100,2449.690,1255.700,1694.030,355.270,45.240
13:10,5800.600,2416.160,1254.480,1674.990,354.260,44.700
13:15,5852.710,2437.970,1264.390,1695.810,353.900,44.960
13:20,5859.990,2431.190,1288.300,1686.540,351.690,45.050
13:25,5883.940,2455.240,1271.750,1702.200,353.980,45.270
13:30,5911.690,2490.410,1282.270,1687.860,352.320,45.330
13:35,5988.270,2520.070,1290.390,1724.920,347.980,44.860
13:40,6016.190,2510.360,1294.220,1761.990,347.480,44.900
13:45,6059.510,2539.010,1281.520,1785.400,351.600,45.090
13:50,6068.680,2546.120,1292.940,1777.240,350.150,44.600
13:55,6073.960,2529.300,1291.150,1805.280,348.410,44.950
14:00,6144.270,2543.220,1339.690,1809.330,347.520,44.730
14:05,6172.310,2542.380,1338.400,1835.980,348.970,44.940
14:10,6204.730,2576.020,1317.210,1857.160,349.620,45.280
14:15,6285.720,2619.400,1328.350,1883.640,349.360,45.410
14:20,6326.670,2653.550,1351.500,1869.370,348.370,45.080
14:25,6382.090,2680.450,1335.750,1905.480,348.890,45.280
14:30,6427.840,2685.000,1372.980,1929.640,348.820,45.160
14:35,6478.400,2696.850,1367.000,1954.120,342.350,45.460
14:40,6499.250,2734.430,1370.030,1941.330,346.020,45.690
14:45,6500.520,2717.550,1373.110,1950.360,348.450,45.270
14:50,6518.880,2745.220,1365.650,1946.570,349.160,45.540
14:55,6595.210,2756.070,1394.810,1985.540,350.740,45.280
15:00,6658.770,2799.000,1403.880,1993.200,353.110,45.810
15:05,6687.960,2799.100,1410.800,2015.460,352.880,46.190
15:10,6727.460,2816.390,1431.910,2012.380,353.460,46.050
15:15,6648.730,2789.780,1431.670,1966.890,352.210,45.960
15:20,6683.670,2789.930,1445.770,1986.140,352.380,45.910
15:25,6686.760,2807.600,1437.350,1986.640,352.310,45.810
15:30,6683.620,2806.630,1413.940,2000.080,351.930,45.870
15:35,6726.600,2817.450,1436.170,2008.310,351.430,45.750
15:40,6686.170,2811.940,1420.750,1993.040,351.360,45.690
15:45,6709.720,2835.370,1438.440,1975.750,350.710,45.730
15:50,6626.720,2780.500,1422.160,1968.030,349.350,45.530
15:55,6602.640,2766.790,1392.580,1985.070,350.730,45.450
16:00,6609.800,2779.480,1397.380,1976.360,348.740,45.460
16:05,6648.320,2801.660,1411.420,1976.470,349.040,45.330
16:10,6584.820,2779.810,1392.530,1957.830,347.190,44.640
16:15,6591.600,2774.650,1392.590,1969.540,344.910,44.360
16:20,6502.370,2738.550,1378.510,1944.250,342.710,43.940
16:25,6505.950,2724.810,1389.040,1940.270,342.020,43.670
16:30,6505.880,2750.120,1369.410,1942.020,342.550,43.850
16:35,6513.130,2738.880,1375.480,1954.190,342.720,43.560
16:40,6480.640,2717.530,1374.290,1944.360,339.210,43.230
16:45,6452.360,2691.860,1354.050,1950.380,339.040,43.100
16:50,6463.910,2716.360,1370.710,1935.760,336.900,42.830
16:55,6396.430,2671.810,1362.920,1926.300,334.760,42.510
17:00,6286.000,2550.070,1341.810,1952.910,339.230,42.140
17:05,6257.050,2612.380,1308.480,1899.860,328.630,41.890
17:10,6341.290,2656.250,1379.280,1878.300,326.680,41.720
17:15,6250.060,2629.400,1357.040,1838.490,322.340,41.740
17:20,6245.710,2627.930,1331.710,1865.820,319.560,41.320
17:25,6231.400,2610.800,1351.490,1846.720,316.850,40.550
17:30,6169.120,2580.800,1332.290,1848.470,312.840,40.280
17:35,6177.730,2562.780,1357.600,1834.820,308.610,39.590
17:40,6091.750,2573.750,1325.150,1794.390,306.420,38.480
17:45,6025.900,2533.560,1317.410,1792.240,300.650,38.280
17:50,6013.360,2533.980,1307.410,1768.560,298.630,37.730
17:55,5977.480,2496.210,1325.170,1765.720,296.380,37.520
18:00,5943.160,2520.240,1292.060,1744.270,293.130,37.020
18:05,5906.810,2484.560,1287.740,1751.120,288.950,36.550
18:10,5891.140,2487.460,1292.680,1739.900,285.160,36.440
18:15,5854.830,2471.420,1275.500,1734.990,281.340,35.860
18:20,5816.470,2442.220,1270.390,1737.000,277.330,35.170
18:25,5796.450,2440.890,1276.310,1713.940,275.020,35.270
18:30,5805.870,2435.150,1274.940,1732.160,272.340,35.190
18:35,5764.200,2445.170,1249.860,1709.560,270.230,34.810
18:40,5777.870,2440.890,1268.690,1713.790,268.230,34.380
18:45,5736.630,2438.770,1245.520,1711.940,267.350,34.520
18:50,5784.380,2432.600,1271.460,1722.970,266.900,34.540
18:55,5813.190,2457.250,1268.120,1734.790,262.990,34.760
19:00,5821.000,2462.670,1252.650,1740.550,261.950,35.180
19:05,5833.230,2468.210,1278.220,1738.380,258.890,35.390
19:10,5808.320,2480.280,1238.800,1742.730,256.950,35.280
19:15,5910.420,2492.220,1287.380,1782.590,256.660,35.690
19:20,5831.650,2490.720,1262.020,1736.520,253.680,35.310
19:25,5862.960,2489.050,1278.960,1758.790,252.780,35.500
19:30,5881.610,2516.060,1257.990,1755.510,251.370,35.760
19:35,5935.770,2543.480,1264.440,1782.520,251.810,35.930
19:40,5899.720,2514.160,1252.310,1792.490,250.100,36.150
19:45,5943.000,2521.600,1274.740,1803.600,248.180,36.120
19:50,5928.300,2530.840,1280.310,1782.210,247.270,36.130
19:55,5902.900,2529.990,1279.150,1754.680,246.680,36.260
20:00,5907.920,2562.470,1247.150,1761.640,244.030,36.500
20:05,5874.980,2541.290,1257.240,1742.620,241.740,36.140
20:10,5895.180,2560.800,1243.860,1751.330,240.840,36.100
20:15,5937.650,2587.890,1257.130,1759.240,239.440,36.390
20:20,5904.840,2567.030,1264.870,1745.520,235.450,36.330
20:25,5935.780,2589.970,1265.820,1749.180,235.210,36.300
20:30,5904.180,2573.470,1254.160,1753.870,232.950,36.420
20:35,5920.160,2618.650,1237.800,1727.610,232.140,36.260
20:40,5962.020,2636.810,1252.800,1743.820,231.080,36.130
20:45,5992.850,2665.730,1261.910,1737.320,230.130,36.170
20:50,6021.870,2658.030,1283.650,1763.010,229.490,36.130
20:55,5995.420,2660.540,1264.760,1749.200,227.980,36.240
21:00,6010.750,2661.690,1285.910,1742.540,227.120,36.210
21:05,5987.570,2658.190,1287.980,1735.960,225.990,36.330
21:10,6065.550,2711.220,1301.360,1733.480,223.820,36.050
21:15,6049.720,2700.390,1290.060,1741.520,224.020,36.090
21:20,6106.330,2730.780,1307.760,1751.110,222.800,35.990
21:25,6159.430,2757.450,1312.140,1768.160,223.320,36.330
21:30,6192.910,2773.240,1314.950,1788.010,221.910,36.320
21:35,6210.450,2771.660,1313.950,1793.720,223.140,36.270
21:40,6235.770,2773.760,1342.150,1804.380,221.220,36.330
21:45,6300.250,2807.320,1344.130,1830.560,220.970,36.490
21:50,6332.740,2827.820,1349.080,1838.090,219.160,36.440
21:55,6322.000,2831.170,1345.290,1832.260,218.370,36.560
22:00,6396.070,2839.460,1368.960,1871.320,218.930,36.460
22:05,6400.260,2853.150,1375.080,1850.990,217.730,36.090
22:10,6412.720,2855.190,1366.980,1874.850,216.560,35.880
22:15,6459.210,2880.560,1367.040,1892.910,216.150,36.180
22:20,6479.780,2904.060,1375.160,1885.120,216.220,36.290
22:25,6534.970,2906.750,1392.140,1919.090,215.610,36.150
22:30,6585.040,2926.340,1409.840,1934.670,214.950,36.350
22:35,6600.070,2946.830,1415.100,1925.300,214.470,36.400
22:40,6616.140,2940.420,1418.200,1941.220,215.160,36.250
22:45,6646.180,2962.830,1428.300,1944.430,215.440,36.130
22:50,6652.160,2972.960,1418.090,1947.790,214.430,35.770
22:55,6650.770,2942.530,1441.870,1952.740,214.270,36.220
23:00,6683.260,2958.510,1459.090,1951.210,214.890,36.010
23:05,6674.400,2963.980,1449.520,1949.180,211.980,35.610
23:10,6710.830,2984.040,1457.200,1961.680,210.760,35.780
23:15,6696.800,2971.020,1453.930,1966.020,209.940,35.770
