TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other
00:00,1819.68,731.48,362.38,609.82,86.01,12.74,17.249999999999773
00:05,1858.21,743.93,363.86,629.97,87.71,12.61,20.13000000000011
00:10,1852.73,739.92,364.26,632.89,85.43,12.52,17.710000000000264
00:15,1831.33,743.44,352.05,615.32,88.35,12.52,19.65000000000009
00:20,1831.71,728.3,358.98,627.29,85.87,12.45,18.819999999999936
00:25,1815.66,723.84,354.43,621.73,86.12,12.27,17.27000000000021
00:30,1803.85,723.83,351.24,622.65,82.87,12.32,10.939999999999827
00:35,1795.24,715.82,351.52,614.66,83.79,12.37,17.080000000000155
00:40,1788.21,711.54,347.85,615.81,83.89,12.28,16.840000000000146
00:45,1777.1,705.25,344.33,618.99,82.41,12.2,13.919999999999845
00:50,1771.0,702.71,343.39,611.55,84.09,12.44,16.820000000000164
00:55,1756.38,691.97,341.95,610.38,82.75,12.22,17.1099999999999
01:00,1743.41,690.3,337.07,604.73,82.32,12.38,16.610000000000127
01:05,1739.92,681.67,333.48,595.8,99.41,12.41,17.15000000000009
01:10,1715.21,676.03,327.04,581.72,101.87,12.32,16.230000000000246
01:15,1709.84,676.25,325.02,577.99,102.62,12.32,15.639999999999873
01:20,1708.66,675.34,323.11,579.95,101.87,12.17,16.220000000000027
01:25,1713.54,648.39,342.3,617.45,77.77,12.26,15.36999999999989
01:30,1704.07,677.44,327.66,589.33,81.03,12.25,16.359999999999673
01:35,1692.64,668.96,325.34,588.79,81.28,12.17,16.100000000000136
01:40,1680.24,669.2,318.47,583.9,80.17,12.27,16.22999999999979
01:45,1686.54,668.6,321.92,586.95,80.92,12.14,16.009999999999764
01:50,1680.52,666.49,319.84,585.0,80.64,12.13,16.419999999999845
01:55,1672.14,663.49,319.59,582.16,78.81,12.14,15.950000000000273
02:00,1669.0,659.06,316.83,582.82,81.02,12.2,17.069999999999936
02:05,1677.84,661.52,319.81,586.31,81.98,12.01,16.210000000000036
02:10,1658.82,657.02,316.47,581.9,75.54,12.11,15.7800000000002
02:15,1657.02,655.78,314.41,578.61,80.04,12.16,16.019999999999754
02:20,1656.47,654.44,316.69,578.11,79.4,12.23,15.599999999999682
02:25,1648.05,654.12,312.06,576.62,77.43,12.11,15.709999999999809
02:30,1649.75,653.14,312.73,577.8,78.14,12.2,15.739999999999782
02:35,1634.38,642.03,311.87,573.31,79.46,12.19,15.519999999999982
02:40,1635.22,642.42,311.47,572.89,80.68,12.21,15.549999999999955
02:45,1632.92,645.27,309.52,569.05,81.35,12.12,15.610000000000355
02:50,1622.45,644.86,307.47,562.89,79.88,12.3,15.050000000000182
02:55,1627.84,646.73,310.31,565.93,77.08,12.33,15.460000000000264
03:00,1623.3,646.95,308.88,561.95,77.88,12.17,15.469999999999573
03:05,1613.5,647.85,305.65,557.51,76.28,12.28,13.930000000000064
03:10,1613.93,646.21,306.52,556.87,76.9,12.31,15.120000000000118
03:15,1620.41,649.45,306.56,559.81,76.97,12.24,15.38000000000011
03:20,1616.17,616.96,316.43,579.63,76.16,12.29,14.700000000000045
03:25,1608.73,644.7,301.11,557.58,78.54,12.36,14.440000000000055
03:30,1614.84,647.37,302.3,560.1,77.39,12.37,15.309999999999945
03:35,1605.1,646.33,298.3,552.99,79.05,12.32,16.1099999999999
03:40,1615.45,652.64,302.74,555.08,77.5,12.48,15.009999999999991
03:45,1617.47,653.52,301.11,557.78,78.03,12.49,14.540000000000191
03:50,1634.07,660.41,306.65,562.01,76.97,12.47,15.559999999999945
03:55,1636.75,660.11,303.61,566.06,78.88,12.52,15.570000000000164
04:00,1644.72,665.63,305.14,565.75,79.31,12.66,16.230000000000018
04:05,1645.0,665.83,302.7,568.59,79.33,13.01,15.540000000000191
04:10,1663.63,678.9,306.56,571.09,78.04,13.24,15.799999999999955
04:15,1659.34,676.77,308.13,567.83,77.41,13.45,15.749999999999773
04:20,1657.9,680.43,302.39,568.45,77.38,13.51,15.740000000000009
04:25,1674.93,689.15,305.82,572.09,79.21,13.54,15.120000000000118
04:30,1682.62,695.76,306.67,572.94,77.49,13.76,15.999999999999773
04:35,1686.07,699.4,308.15,568.78,80.59,14.04,15.110000000000127
04:40,1703.45,708.55,307.71,577.36,79.26,14.34,16.230000000000246
04:45,1715.64,714.01,309.9,579.87,81.01,14.51,16.340000000000146
04:50,1731.82,721.2,313.15,586.54,79.67,14.81,16.450000000000045
04:55,1748.34,728.62,319.42,586.83,81.41,15.19,16.86999999999989
05:00,1764.79,738.72,324.4,588.72,80.5,15.61,16.840000000000146
05:05,1811.01,760.9,332.51,600.35,83.85,16.29,17.110000000000355
05:10,1843.17,779.0,341.4,607.01,84.45,16.71,14.599999999999909
05:15,1876.96,792.25,353.22,613.63,82.79,17.3,17.77000000000021
05:20,1916.47,812.39,357.87,626.71,83.52,17.62,18.360000000000127
05:25,1931.68,823.97,357.4,627.39,86.11,18.37,18.44000000000051
05:30,1968.67,843.52,364.48,639.81,82.85,19.0,19.01000000000022
05:35,2017.12,864.6,380.24,648.26,85.42,19.48,19.119999999999663
05:40,2044.95,882.87,387.17,647.83,87.38,20.26,19.440000000000055
05:45,2096.18,907.49,396.41,664.95,86.73,20.71,19.889999999999873
05:50,2155.2,930.16,407.2,684.39,91.38,21.37,20.699999999999818
05:55,2177.87,942.39,419.3,683.41,90.28,21.84,20.649999999999636
06:00,2228.97,967.3,420.78,704.73,92.37,22.31,21.480000000000018
06:05,2336.25,1007.56,454.47,731.64,97.39,23.0,22.190000000000055
06:10,2374.37,1036.54,464.86,729.94,95.11,23.54,24.379999999999654
06:15,2458.67,1071.01,474.12,766.0,99.93,24.13,23.480000000000018
06:20,2521.26,1091.16,500.93,781.2,100.07,24.92,22.980000000000018
06:25,2582.9,1122.95,502.28,802.85,104.61,25.42,24.789999999999964
06:30,2627.9,1136.88,508.51,822.52,109.14,26.07,24.7800000000002
06:35,2718.2,1169.46,544.79,842.63,108.53,26.86,25.92999999999938
06:40,2761.49,1203.22,545.44,853.61,104.88,27.05,27.28999999999951
06:45,2812.68,1228.28,565.66,852.89,111.11,27.68,27.059999999999945
06:50,2863.82,1240.5,575.24,882.84,110.84,28.19,26.210000000000036
06:55,2908.19,1257.25,588.94,883.66,109.01,28.61,40.7199999999998
07:00,2950.58,1278.89,601.28,905.51,109.28,28.77,26.849999999999454
07:05,3004.22,1304.44,615.05,914.78,112.63,28.84,28.479999999999563
07:10,3071.46,1326.99,639.79,928.61,117.34,29.21,29.519999999999982
07:15,3111.29,1326.59,654.08,959.02,113.0,29.19,29.409999999999854
07:20,3102.84,1334.16,639.97,955.67,113.36,29.16,30.519999999999982
07:25,3111.64,1346.2,643.24,940.09,123.39,29.16,29.559999999999945
07:30,3108.81,1332.34,645.67,955.82,117.52,26.1,31.360000000000127
07:35,3099.45,1347.72,643.81,937.28,115.52,25.76,29.359999999999673
07:40,3118.99,1349.97,651.71,943.54,119.31,25.43,29.029999999999745
07:45,3138.44,1341.48,666.11,951.61,124.11,25.19,29.9399999999996
07:50,3177.12,1374.31,660.1,956.45,130.15,25.0,31.110000000000127
07:55,3179.76,1356.98,659.94,982.47,125.28,24.84,30.249999999999545
08:00,3182.58,1348.3,668.92,975.54,134.76,25.03,30.0300000000002
08:05,3195.59,1343.46,674.72,992.63,128.94,27.03,28.809999999999945
08:10,3189.95,1348.38,671.53,982.87,129.26,27.01,30.899999999999636
08:15,3228.1,1380.06,675.18,976.69,129.8,26.51,39.85999999999967
08:20,3214.01,1367.73,647.54,998.63,140.77,26.45,32.89000000000033
08:25,3203.23,1359.19,665.23,982.2,139.57,26.02,31.019999999999982
08:30,3220.65,1358.33,678.48,991.1,136.5,25.89,30.350000000000364
08:35,3247.7,1372.42,699.32,980.09,138.91,25.86,31.099999999999454
08:40,3222.64,1366.89,659.31,998.83,139.03,25.46,33.119999999999436
08:45,3238.03,1389.72,666.71,987.28,138.51,25.21,30.59999999999991
08:50,3183.19,1374.33,638.6,971.71,143.36,24.92,30.269999999999982
08:55,3156.59,1353.05,642.35,966.09,139.92,24.92,30.259999999999764
09:00,3177.98,1349.82,645.44,975.3,153.69,24.49,29.240000000000236
09:05,3197.5,1356.22,653.45,989.19,143.6,24.48,30.559999999999945
09:10,3262.72,1367.68,661.25,1033.23,145.06,24.18,31.320000000000164
09:15,3314.77,1392.86,678.68,1041.12,147.77,24.14,30.200000000000273
09:20,3293.22,1362.86,658.99,1069.67,145.97,24.2,31.5300000000002
09:25,3325.49,1381.59,657.91,1078.73,149.31,24.23,33.7199999999998
09:30,3309.1,1380.82,653.27,1076.0,143.97,24.19,30.84999999999991
09:35,3370.93,1398.17,656.8,1106.0,152.1,23.98,33.879999999999654
09:40,3370.05,1388.07,679.9,1099.21,146.91,24.01,31.950000000000273
09:45,3372.84,1405.3,660.59,1108.11,143.09,24.0,31.75
09:50,3373.13,1386.71,659.68,1128.92,140.32,23.64,33.86000000000013
09:55,3340.78,1365.17,655.77,1112.34,149.99,23.44,34.07000000000062
10:00,3402.23,1405.2,661.08,1128.84,152.05,23.25,31.809999999999945
10:05,3403.38,1390.28,675.7,1133.3,148.43,23.18,32.49000000000069
10:10,3426.75,1385.17,680.99,1150.67,155.26,22.93,31.730000000000018
10:15,3409.86,1390.66,671.36,1145.03,147.8,22.9,32.10999999999967
10:20,3430.51,1378.75,680.19,1166.59,150.12,22.26,32.600000000000364
10:25,3422.77,1359.08,682.57,1172.83,153.11,22.27,32.909999999999854
10:30,3393.12,1346.78,682.08,1155.07,155.0,22.15,32.03999999999951
10:35,3473.9,1378.92,671.6,1204.36,153.27,22.03,43.7199999999998
10:40,3430.03,1356.24,684.22,1176.45,159.6,22.01,31.51000000000022
10:45,3399.86,1359.01,657.78,1173.29,155.9,21.82,32.059999999999945
10:50,3468.7,1377.97,684.68,1191.86,159.22,21.68,33.289999999999964
10:55,3407.5,1344.19,687.08,1167.27,155.68,21.46,31.820000000000164
11:00,3406.13,1330.44,687.75,1183.07,152.02,21.31,31.539999999999964
11:05,3396.47,1346.67,669.03,1171.41,156.02,21.12,32.2199999999998
11:10,3383.46,1327.09,675.39,1177.75,151.15,20.57,31.509999999999764
11:15,3381.16,1335.93,671.87,1166.05,152.21,20.34,34.75999999999931
11:20,3356.93,1305.71,680.59,1161.85,158.16,20.46,30.159999999999854
11:25,3392.28,1341.82,675.06,1170.82,151.69,20.74,32.150000000000546
11:30,3380.25,1311.81,673.37,1180.69,161.97,20.55,31.860000000000127
11:35,3324.09,1299.01,660.33,1156.68,155.09,20.32,32.6599999999994
11:40,3314.72,1282.5,673.37,1152.26,155.06,20.05,31.479999999999563
11:45,3325.83,1219.55,689.71,1210.14,154.72,20.08,31.63000000000011
11:50,3309.04,1223.27,676.11,1199.94,159.18,19.71,30.829999999999927
11:55,3311.56,1214.47,679.33,1213.44,153.14,19.66,31.519999999999982
12:00,3306.44,1222.66,677.43,1209.91,145.9,19.59,30.949999999999818
12:05,3308.55,1217.55,687.59,1204.32,148.25,19.43,31.41000000000031
12:10,3264.97,1192.69,677.2,1196.71,148.45,19.61,30.30999999999949
12:15,3256.57,1264.61,639.5,1146.39,152.81,19.16,34.100000000000364
12:20,3223.27,1250.49,646.32,1127.94,149.05,18.94,30.529999999999745
12:25,3196.78,1237.1,632.65,1127.36,150.99,19.23,29.450000000000728
12:30,3201.2,1228.4,633.18,1139.08,152.83,19.27,28.440000000000055
12:35,3216.19,1251.99,624.77,1132.42,156.54,19.13,31.33999999999969
12:40,3139.79,1216.22,623.74,1106.9,152.79,18.84,21.299999999999727
12:45,3162.72,1219.21,626.23,1115.27,151.83,18.6,31.579999999999927
12:50,3151.12,1142.32,657.41,1155.6,148.9,18.28,28.609999999999673
12:55,3121.69,1211.62,622.37,1097.34,146.14,18.39,25.830000000000382
13:00,3041.04,1179.02,627.44,1031.78,155.94,18.02,28.840000000000146
13:05,2922.81,1165.78,587.93,973.58,151.16,18.19,26.170000000000073
13:10,2866.8,1116.9,599.21,951.14,150.52,17.77,31.26000000000022
13:15,2876.52,1074.82,605.54,999.15,155.33,17.98,23.700000000000273
13:20,2861.29,1151.65,561.7,952.16,150.78,17.42,27.579999999999472
13:25,2859.57,1140.06,566.23,961.68,147.47,17.36,26.770000000000437
13:30,2819.08,1115.67,584.32,926.44,149.52,17.13,25.999999999999545
13:35,2806.56,1110.9,560.75,942.59,148.36,16.85,27.109999999999673
13:40,2889.76,1125.74,575.64,996.11,147.93,16.86,27.480000000000018
13:45,2890.46,1133.59,573.5,998.62,140.84,16.81,27.09999999999991
13:50,2876.69,1117.84,566.1,1003.67,143.78,16.74,28.559999999999945
13:55,2908.85,1119.11,577.48,1017.81,149.07,16.12,29.26000000000022
14:00,2874.53,1110.26,559.23,1017.6,144.75,16.36,26.329999999999927
14:05,2855.62,1101.05,556.69,1005.48,147.12,16.55,28.729999999999563
14:10,2907.02,1106.83,566.1,1048.16,141.67,16.83,27.429999999999836
14:15,2895.28,1122.12,580.85,1002.0,146.0,16.87,27.44000000000051
14:20,2889.83,1108.8,576.1,1021.07,140.04,16.33,27.48999999999978
14:25,2883.34,1101.71,562.68,1035.44,139.63,16.19,27.690000000000055
14:30,2874.58,1107.56,552.4,1032.36,141.89,16.39,23.980000000000473
14:35,2894.55,1111.74,576.01,1022.7,140.25,16.0,27.850000000000364
14:40,2865.02,1085.31,564.05,1029.28,141.2,16.16,29.020000000000437
14:45,2868.11,1082.81,564.1,1037.57,140.46,15.97,27.200000000000728
14:50,2873.0,1090.56,562.51,1034.91,142.68,16.12,26.220000000000255
14:55,2873.08,1095.04,566.54,1030.78,144.26,15.89,20.570000000000164
15:00,2848.33,1091.34,542.36,1033.35,137.68,15.9,27.700000000000273
15:05,2814.21,1087.49,544.87,996.39,143.29,16.01,26.159999999999854
15:10,2845.58,1097.33,549.67,1012.67,142.05,16.2,27.659999999999854
15:15,2845.99,1099.31,539.09,1019.95,142.18,16.02,29.4399999999996
15:20,2842.95,1068.33,548.76,1036.64,144.36,16.08,28.779999999999745
15:25,2821.49,1061.28,557.8,1022.63,136.61,15.47,27.699999999999818
15:30,2821.65,1080.99,542.0,1006.71,151.05,15.63,25.269999999999982
15:35,2828.2,1033.07,561.47,1051.7,139.57,15.65,26.73999999999978
15:40,2813.69,990.47,578.37,1055.21,145.53,15.66,28.449999999999818
15:45,2812.27,1028.72,562.99,1029.2,148.2,15.85,27.3100000000004
15:50,2812.48,1028.56,553.32,1037.99,149.13,15.93,27.550000000000182
15:55,2849.94,1033.99,568.18,1058.58,146.44,15.75,27.0
16:00,2827.05,1032.46,559.44,1049.53,141.35,15.86,28.409999999999854
16:05,2819.43,1025.28,567.1,1045.82,137.47,15.65,28.110000000000127
16:10,2817.28,1026.02,571.89,1034.24,139.45,15.7,29.980000000000928
16:15,2837.75,1041.02,573.28,1034.89,142.08,17.25,29.230000000000018
16:20,2812.73,1017.43,562.04,1047.49,143.1,17.55,25.11999999999989
16:25,2819.47,1029.21,558.13,1047.34,139.22,17.29,28.279999999999745
16:30,2807.23,1078.4,541.06,1004.1,140.91,16.0,26.76000000000022
16:35,2836.63,1109.62,543.89,1001.73,138.32,16.32,26.75
16:40,2824.03,1086.8,537.93,1013.5,137.04,16.45,32.3100000000004
16:45,2793.1,1073.93,549.33,986.66,139.9,16.27,27.009999999999764
16:50,2859.01,1111.0,533.35,1030.8,139.67,16.83,27.360000000000582
16:55,2849.56,1103.84,563.07,1000.39,138.22,17.0,27.04000000000042
17:00,2886.77,1105.11,564.83,1028.25,142.0,17.67,28.909999999999854
17:05,2916.6,1128.98,570.68,1032.87,137.98,17.98,28.110000000000127
17:10,2885.24,1129.96,555.37,1013.81,143.08,18.42,24.59999999999991
17:15,2923.4,1137.51,575.87,1027.26,140.6,18.8,23.359999999999673
17:20,2919.07,1149.38,565.65,1018.78,137.16,18.84,29.259999999999764
17:25,2921.44,1144.09,573.32,1018.29,136.4,18.74,30.600000000000364
17:30,2927.9,1154.43,574.14,1013.06,139.02,18.92,28.329999999999927
17:35,2915.82,1177.84,558.76,995.26,137.2,19.05,27.71000000000049
17:40,2960.73,1155.8,589.95,1030.77,136.07,19.04,29.09999999999991
17:45,2924.76,1186.31,579.76,979.09,131.87,19.32,28.41000000000031
17:50,2952.47,1188.55,571.65,1005.42,138.07,19.52,29.259999999999764
17:55,2972.79,1188.85,590.41,1011.02,134.76,19.7,28.050000000000182
18:00,2983.7,1177.87,594.22,1017.06,138.22,19.89,36.44000000000051
18:05,3015.28,1189.89,611.27,1024.26,137.05,19.68,33.13000000000011
18:10,2999.28,1201.85,602.53,1009.05,137.21,19.67,28.970000000000255
18:15,2996.22,1180.1,604.8,1019.29,143.57,19.79,28.670000000000073
18:20,3030.76,1209.95,612.92,1027.86,133.19,20.16,26.680000000000746
18:25,3094.91,1238.47,621.15,1046.25,138.97,20.4,29.670000000000073
18:30,3068.8,1239.33,610.39,1025.7,143.59,20.97,28.820000000000164
18:35,3128.72,1259.64,630.85,1043.93,143.56,21.28,29.45999999999958
18:40,3129.08,1243.04,630.08,1068.16,141.52,21.51,24.769999999999982
18:45,3118.49,1227.56,642.16,1050.77,144.2,21.95,31.850000000000364
18:50,3092.64,1230.61,631.8,1033.25,138.8,22.03,36.149999999999636
18:55,3125.62,1267.7,621.84,1040.86,143.39,22.03,29.800000000000182
19:00,3141.27,1275.06,612.34,1052.4,146.44,22.31,32.7199999999998
19:05,3081.52,1262.3,608.74,1025.15,136.44,22.27,26.61999999999989
19:10,3103.45,1242.08,635.56,1040.85,137.2,22.15,25.610000000000127
19:15,3094.73,1231.98,639.0,1039.01,135.88,22.26,26.59999999999991
19:20,3054.21,1219.17,614.15,1032.49,137.27,22.17,28.95999999999958
19:25,3039.12,1239.89,603.35,1019.08,130.08,22.11,24.609999999999673
19:30,2993.7,1220.54,586.12,1006.49,131.03,22.27,27.25
19:35,2988.76,1209.77,589.98,1005.64,132.72,22.27,28.380000000000564
19:40,2993.87,1214.82,595.56,1003.4,131.53,21.88,26.679999999999836
19:45,2987.16,1203.4,604.41,1005.79,128.23,21.67,23.659999999999854
19:50,2968.19,1204.2,584.88,998.01,131.96,21.65,27.48999999999978
19:55,2925.89,1169.87,591.1,975.17,130.35,21.47,37.93000000000029
20:00,2909.82,1187.38,579.42,966.35,127.1,21.39,28.18000000000029
20:05,2886.91,1174.51,571.73,964.17,126.71,21.21,28.579999999999927
20:10,2854.94,1172.52,564.78,942.66,125.22,21.0,28.76000000000022
20:15,2846.79,1158.7,570.45,941.88,128.77,20.86,26.129999999999654
20:20,2844.5,1177.34,569.24,922.46,129.05,20.99,25.420000000000073
20:25,2801.66,1148.65,562.25,920.98,124.87,20.83,24.079999999999927
20:30,2772.25,1145.2,562.06,890.45,128.13,20.69,25.7199999999998
20:35,2759.53,1129.07,566.19,901.74,122.67,20.48,19.38000000000011
20:40,2738.84,1137.84,551.97,879.63,122.4,20.22,26.7800000000002
20:45,2722.85,1145.68,552.25,857.59,123.09,19.72,24.519999999999982
20:50,2658.5,1125.34,520.7,849.0,120.88,19.61,22.9699999999998
20:55,2632.4,1117.52,514.63,841.63,115.97,19.67,22.980000000000018
21:00,2608.7,1118.59,513.39,813.15,117.26,19.54,26.769999999999527
21:05,2588.2,1113.23,527.28,780.5,122.78,19.2,25.20999999999958
21:10,2579.71,1111.53,498.64,799.04,125.76,19.09,25.649999999999636
21:15,2544.12,1093.25,511.47,777.2,117.14,18.83,26.230000000000018
21:20,2555.47,1095.25,497.32,799.88,118.25,18.67,26.09999999999991
21:25,2566.64,1082.12,506.82,820.04,116.44,18.35,22.870000000000346
21:30,2531.18,1068.24,522.51,787.2,113.89,18.4,20.940000000000055
21:35,2501.12,1059.59,496.51,784.41,114.72,18.0,27.890000000000327
21:40,2525.75,1061.76,509.63,792.85,117.76,17.92,25.829999999999927
21:45,2486.36,1055.55,498.61,774.65,117.04,17.53,22.980000000000018
21:50,2488.86,1041.44,507.65,785.69,112.66,17.34,24.079999999999927
21:55,2436.88,997.81,514.29,773.63,111.36,17.08,22.710000000000036
22:00,2451.84,1003.71,494.37,794.26,118.13,16.89,24.480000000000018
22:05,2442.11,950.54,519.26,816.35,111.56,16.51,27.889999999999873
22:10,2385.02,994.98,480.11,760.13,111.41,16.03,22.359999999999673
22:15,2367.24,976.34,470.98,773.09,106.39,15.85,24.58999999999969
22:20,2375.21,979.57,476.49,771.38,109.55,15.65,22.56999999999971
22:25,2338.4,972.05,463.21,761.47,107.5,15.45,18.720000000000255
22:30,2300.5,947.94,459.26,753.51,103.74,15.29,20.76000000000022
22:35,2296.82,948.05,464.24,739.06,108.73,15.07,21.670000000000073
22:40,2282.01,938.19,459.29,737.87,108.92,14.9,22.840000000000146
22:45,2244.22,936.2,442.74,732.61,106.59,14.75,11.329999999999472
22:50,2221.0,927.26,444.18,711.26,102.75,14.48,21.070000000000164
22:55,2209.59,920.77,431.29,722.57,101.81,14.14,19.01000000000022
23:00,2195.68,890.1,441.24,728.52,102.83,14.04,18.949999999999818
23:05,2150.51,871.97,426.18,715.62,97.5,13.81,25.43000000000029
23:10,2122.91,865.71,411.13,714.36,98.2,13.61,19.899999999999636
23:15,2101.16,853.73,421.66,696.89,97.81,13.59,17.479999999999563
23:20,2086.38,839.28,408.67,706.67,96.54,13.39,21.830000000000382
23:25,2056.62,834.04,401.6,696.41,93.42,13.33,17.820000000000164
23:30,2065.01,826.77,409.47,702.82,93.04,13.17,19.740000000000236
23:35,2033.94,821.17,399.15,687.35,94.05,12.98,19.24000000000001
23:40,2017.28,799.6,401.66,685.87,94.1,12.8,23.25
23:45,1996.38,803.81,399.08,671.36,93.04,12.73,16.360000000000127
23:50,1975.73,783.72,392.72,670.35,97.96,12.63,18.34999999999991
23:55,1964.7,784.5,387.4,673.54,88.8,12.52,17.940000000000055
