TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,6253.15,2774.86,1436.45,1788.87,163.21,30.37,59.39,2018-06-22,Summer,Friday,False
00:05,6191.27,2735.64,1433.63,1770.01,162.88,30.29,58.82,2018-06-22,Summer,Friday,False
00:10,6194.24,2734.05,1436.22,1773.81,161.03,30.29,58.84,2018-06-22,Summer,Friday,False
00:15,6156.13,2720.41,1419.41,1772.14,155.43,30.19,58.55,2018-06-22,Summer,Friday,False
00:20,6170.2,2748.47,1416.82,1760.15,155.82,30.32,58.62,2018-06-22,Summer,Friday,False
00:25,6202.31,2782.18,1416.21,1762.17,152.58,30.24,58.93,2018-06-22,Summer,Friday,False
00:30,6192.1,2783.14,1410.67,1759.12,150.08,30.27,58.82,2018-06-22,Summer,Friday,False
00:35,6146.37,2764.63,1395.58,1745.2,152.48,30.09,58.39,2018-06-22,Summer,Friday,False
00:40,6135.94,2757.86,1394.26,1744.12,151.26,30.14,58.3,2018-06-22,Summer,Friday,False
00:45,6108.6,2746.16,1390.75,1733.23,150.32,30.11,58.03,2018-06-22,Summer,Friday,False
00:50,5948.38,2659.95,1353.76,1698.1,149.95,30.11,56.51,2018-06-22,Summer,Friday,False
00:55,5926.11,2648.21,1350.82,1690.34,150.34,30.09,56.31,2018-06-22,Summer,Friday,False
01:00,6062.92,2725.27,1388.09,1712.74,149.27,29.96,57.59,2018-06-22,Summer,Friday,False
01:05,6034.52,2710.12,1375.61,1719.91,141.52,30.04,57.32,2018-06-22,Summer,Friday,False
01:10,6017.44,2704.57,1376.6,1708.91,140.34,29.86,57.16,2018-06-22,Summer,Friday,False
01:15,6022.9,2696.0,1379.48,1714.39,145.95,29.86,57.22,2018-06-22,Summer,Friday,False
01:20,6006.24,2695.0,1376.63,1700.06,147.72,29.78,57.05,2018-06-22,Summer,Friday,False
01:25,5989.52,2688.01,1367.95,1698.83,147.91,29.81,57.01,2018-06-22,Summer,Friday,False
01:30,5947.56,2666.32,1357.79,1689.92,147.23,29.81,56.49,2018-06-22,Summer,Friday,False
01:35,5930.11,2656.58,1357.58,1682.48,147.38,29.76,56.33,2018-06-22,Summer,Friday,False
01:40,5907.63,2648.11,1348.8,1679.44,145.43,29.73,56.12,2018-06-22,Summer,Friday,False
01:45,5886.67,2644.8,1345.48,1666.36,144.55,29.55,55.93,2018-06-22,Summer,Friday,False
01:50,5877.73,2642.62,1345.82,1659.74,144.14,29.58,55.83,2018-06-22,Summer,Friday,False
01:55,5865.19,2636.8,1339.36,1659.09,144.71,29.53,55.7,2018-06-22,Summer,Friday,False
02:00,5835.92,2623.93,1329.55,1653.21,144.22,29.55,55.46,2018-06-22,Summer,Friday,False
02:05,5806.33,2608.51,1331.97,1636.74,144.63,29.32,55.16,2018-06-22,Summer,Friday,False
02:10,5776.81,2601.17,1319.59,1628.72,143.48,29.32,54.53,2018-06-22,Summer,Friday,False
02:15,5764.31,2595.01,1316.73,1625.53,142.9,29.37,54.77,2018-06-22,Summer,Friday,False
02:20,5741.68,2585.11,1315.14,1614.66,142.99,29.25,54.53,2018-06-22,Summer,Friday,False
02:25,5718.58,2578.56,1311.24,1604.37,140.81,29.27,54.33,2018-06-22,Summer,Friday,False
02:30,5707.2,2564.63,1307.02,1610.37,141.76,29.2,54.22,2018-06-22,Summer,Friday,False
02:35,5698.17,2567.2,1302.19,1603.68,141.7,29.27,54.13,2018-06-22,Summer,Friday,False
02:40,5679.36,2559.58,1294.67,1602.75,139.18,29.22,53.96,2018-06-22,Summer,Friday,False
02:45,5671.3,2562.13,1293.2,1592.43,140.25,29.17,54.12,2018-06-22,Summer,Friday,False
