TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,4862.15,2181.94,1077.3,1357.21,177.76,21.75,46.19,2018-04-28,Spring,Saturday,False
00:05,4794.49,2097.77,1096.24,1357.49,175.67,21.77,45.55,2018-04-28,Spring,Saturday,False
00:10,4794.31,2138.84,1073.01,1343.97,171.32,21.62,45.55,2018-04-28,Spring,Saturday,False
00:15,4782.23,2138.83,1075.64,1331.46,169.25,21.62,45.43,2018-04-28,Spring,Saturday,False
00:20,4768.48,2133.26,1070.96,1331.84,165.52,21.6,45.3,2018-04-28,Spring,Saturday,False
00:25,4766.54,2122.23,1072.83,1336.49,168.11,21.6,45.28,2018-04-28,Spring,Saturday,False
00:30,4736.95,2110.92,1066.29,1326.68,166.54,21.52,45.0,2018-04-28,Spring,Saturday,False
00:35,4722.99,2109.64,1062.7,1311.76,172.55,21.47,44.87,2018-04-28,Spring,Saturday,False
00:40,4688.85,2091.49,1055.36,1311.1,164.81,21.55,44.54,2018-04-28,Spring,Saturday,False
00:45,4672.11,2072.55,1052.49,1317.87,163.42,21.39,44.39,2018-04-28,Spring,Saturday,False
00:50,4653.38,2079.5,1043.65,1299.46,165.13,21.44,44.2,2018-04-28,Spring,Saturday,False
00:55,4618.04,2057.95,1042.99,1290.59,161.22,21.42,43.87,2018-04-28,Spring,Saturday,False
01:00,4606.07,2055.63,1037.58,1287.02,160.82,21.27,43.75,2018-04-28,Spring,Saturday,False
01:05,4583.4,2046.09,1031.43,1278.28,162.89,21.16,43.55,2018-04-28,Spring,Saturday,False
01:10,4552.65,2019.06,1031.71,1275.73,161.71,21.19,43.25,2018-04-28,Spring,Saturday,False
01:15,4538.45,2021.24,1022.3,1268.97,161.74,21.09,43.11,2018-04-28,Spring,Saturday,False
01:20,4529.62,2023.78,1018.43,1263.73,159.59,21.06,43.03,2018-04-28,Spring,Saturday,False
01:25,4498.15,2005.38,1014.77,1256.58,157.68,21.01,42.73,2018-04-28,Spring,Saturday,False
01:30,4465.12,1982.48,1010.01,1251.91,157.36,20.93,42.43,2018-04-28,Spring,Saturday,False
01:35,4445.87,1969.87,1004.68,1250.84,157.26,20.99,42.23,2018-04-28,Spring,Saturday,False
01:40,4431.92,1962.07,1001.69,1248.44,156.76,20.86,42.1,2018-04-28,Spring,Saturday,False
01:45,4400.63,1945.08,996.65,1240.93,155.27,20.88,41.82,2018-04-28,Spring,Saturday,False
01:50,4391.7,1940.02,993.72,1238.82,156.61,20.81,41.72,2018-04-28,Spring,Saturday,False
01:55,4380.57,1941.61,991.47,1230.11,155.08,20.68,41.62,2018-04-28,Spring,Saturday,False
02:00,4366.33,1936.99,985.11,1226.91,155.15,20.71,41.46,2018-04-28,Spring,Saturday,False
02:05,4358.48,1938.49,983.29,1222.27,152.31,20.71,41.41,2018-04-28,Spring,Saturday,False
02:10,4347.0,1931.67,978.66,1221.19,153.57,20.63,41.28,2018-04-28,Spring,Saturday,False
02:15,4322.4,1916.54,974.48,1218.81,150.98,20.53,41.06,2018-04-28,Spring,Saturday,False
02:20,4294.21,1904.65,965.47,1211.54,151.06,20.71,40.78,2018-04-28,Spring,Saturday,False
02:25,4291.66,1911.54,970.78,1197.13,150.91,20.53,40.77,2018-04-28,Spring,Saturday,False
02:30,4256.13,1885.99,960.38,1198.67,150.13,20.53,40.43,2018-04-28,Spring,Saturday,False
02:35,4230.53,1872.32,955.49,1192.41,149.62,20.5,40.19,2018-04-28,Spring,Saturday,False
02:40,4215.62,1832.32,969.78,1204.41,148.56,20.5,40.05,2018-04-28,Spring,Saturday,False
02:45,4197.27,1825.21,965.4,1196.31,150.01,20.48,39.86,2018-04-28,Spring,Saturday,False
02:50,4188.48,1855.29,944.66,1177.51,150.86,20.37,39.79,2018-04-28,Spring,Saturday,False
02:55,4158.63,1843.88,938.98,1165.36,150.56,20.35,39.5,2018-04-28,Spring,Saturday,False
03:00,4144.16,1834.28,934.3,1166.23,149.7,20.27,39.38,2018-04-28,Spring,Saturday,False
03:05,4123.67,1825.83,930.82,1159.33,148.2,20.32,39.17,2018-04-28,Spring,Saturday,False
03:10,4102.75,1821.32,924.96,1150.81,147.42,19.25,38.99,2018-04-28,Spring,Saturday,False
03:15,4082.27,1817.46,920.37,1138.17,147.4,20.09,38.78,2018-04-28,Spring,Saturday,False
03:20,4075.08,1810.56,918.9,1140.23,146.72,19.97,38.7,2018-04-28,Spring,Saturday,False
03:25,4059.48,1803.08,915.57,1134.85,147.32,20.09,38.57,2018-04-28,Spring,Saturday,False
03:30,4057.23,1801.27,914.02,1137.3,146.03,20.07,38.54,2018-04-28,Spring,Saturday,False
03:35,4032.03,1789.53,907.79,1130.2,146.11,20.09,38.31,2018-04-28,Spring,Saturday,False
03:40,4008.77,1778.39,902.94,1123.5,145.99,19.87,38.08,2018-04-28,Spring,Saturday,False
03:45,4006.39,1748.96,919.24,1135.59,144.59,19.94,38.07,2018-04-28,Spring,Saturday,False
03:50,3981.84,1766.0,897.96,1115.03,144.79,20.07,37.99,2018-04-28,Spring,Saturday,False
03:55,3968.07,1725.2,909.29,1130.88,144.91,20.09,37.7,2018-04-28,Spring,Saturday,False
04:00,3957.79,1759.54,891.73,1104.59,144.16,20.17,37.6,2018-04-28,Spring,Saturday,False
04:05,3947.67,1753.05,889.34,1103.0,144.89,19.89,37.5,2018-04-28,Spring,Saturday,False
04:10,3926.93,1743.17,884.23,1097.89,144.24,20.09,37.31,2018-04-28,Spring,Saturday,False
04:15,3908.91,1734.62,877.36,1095.44,144.37,19.99,37.13,2018-04-28,Spring,Saturday,False
04:20,3900.84,1709.9,885.76,1104.81,143.29,20.02,37.06,2018-04-28,Spring,Saturday,False
04:25,3894.42,1729.55,873.29,1091.96,142.67,19.94,37.01,2018-04-28,Spring,Saturday,False
04:30,3882.9,1729.24,871.8,1083.05,141.88,20.04,36.89,2018-04-28,Spring,Saturday,False
04:35,3871.57,1724.16,867.14,1081.8,141.69,20.02,36.76,2018-04-28,Spring,Saturday,False
04:40,3856.22,1715.48,866.6,1073.33,144.16,20.02,36.63,2018-04-28,Spring,Saturday,False
04:45,3844.3,1712.4,868.53,1061.86,144.89,20.09,36.53,2018-04-28,Spring,Saturday,False
04:50,3840.8,1677.05,881.92,1081.1,144.04,20.2,36.49,2018-04-28,Spring,Saturday,False
04:55,3825.81,1706.07,863.79,1058.52,140.92,20.17,36.34,2018-04-28,Spring,Saturday,False
05:00,3807.69,1692.38,856.78,1060.28,141.9,20.17,36.18,2018-04-28,Spring,Saturday,False
05:05,3814.05,1694.53,858.73,1061.57,142.66,20.32,36.24,2018-04-28,Spring,Saturday,False
05:10,3806.01,1690.42,858.62,1057.31,142.91,20.6,36.15,2018-04-28,Spring,Saturday,False
05:15,3795.74,1683.6,857.1,1056.41,141.91,20.65,36.07,2018-04-28,Spring,Saturday,False
05:20,3795.16,1689.27,855.38,1052.0,141.53,20.93,36.05,2018-04-28,Spring,Saturday,False
05:25,3779.74,1674.66,856.84,1050.91,140.34,21.09,35.9,2018-04-28,Spring,Saturday,False
05:30,3756.92,1665.27,848.43,1045.95,140.57,21.01,35.69,2018-04-28,Spring,Saturday,False
05:35,3745.27,1662.07,847.31,1039.63,139.81,20.86,35.59,2018-04-28,Spring,Saturday,False
05:40,3726.45,1656.01,847.77,1028.62,137.99,20.65,35.41,2018-04-28,Spring,Saturday,False
05:45,3706.71,1639.76,838.53,1034.57,138.13,20.5,35.22,2018-04-28,Spring,Saturday,False
05:50,3687.06,1637.27,837.51,1018.94,137.78,20.53,35.03,2018-04-28,Spring,Saturday,False
05:55,3689.79,1636.06,843.0,1018.98,136.17,20.53,35.05,2018-04-28,Spring,Saturday,False
06:00,3701.38,1642.75,846.3,1017.2,139.51,20.45,35.17,2018-04-28,Spring,Saturday,False
06:05,3677.7,1620.63,833.69,1031.83,136.41,20.4,34.74,2018-04-28,Spring,Saturday,False
06:10,3674.77,1623.55,844.37,1012.26,139.28,20.4,34.91,2018-04-28,Spring,Saturday,False
06:15,3668.69,1621.54,842.45,1012.33,137.0,20.5,34.87,2018-04-28,Spring,Saturday,False
06:20,3642.48,1584.01,835.82,1026.55,141.24,20.27,34.59,2018-04-28,Spring,Saturday,False
06:25,3649.9,1613.31,837.34,1008.94,135.09,20.55,34.67,2018-04-28,Spring,Saturday,False
06:30,3644.92,1602.85,845.37,1004.63,137.06,20.37,34.64,2018-04-28,Spring,Saturday,False
06:35,3629.11,1588.55,841.19,1007.23,137.22,20.45,34.47,2018-04-28,Spring,Saturday,False
06:40,3656.01,1600.01,850.8,1007.38,142.84,20.25,34.73,2018-04-28,Spring,Saturday,False
06:45,3637.3,1578.57,851.11,1014.57,138.22,20.27,34.56,2018-04-28,Spring,Saturday,False
06:50,3610.56,1575.08,836.31,1005.05,139.48,20.35,34.29,2018-04-28,Spring,Saturday,False
06:55,3587.09,1556.75,835.52,1003.46,137.09,20.2,34.07,2018-04-28,Spring,Saturday,False
07:00,3616.58,1562.5,861.28,995.12,142.97,20.35,34.36,2018-04-28,Spring,Saturday,False
07:05,3607.01,1564.54,850.28,998.64,139.09,20.2,34.26,2018-04-28,Spring,Saturday,False
07:10,3603.35,1558.2,848.4,1000.04,142.33,20.15,34.23,2018-04-28,Spring,Saturday,False
07:15,3547.09,1530.66,837.09,982.29,143.13,20.22,33.7,2018-04-28,Spring,Saturday,False
07:20,3558.69,1546.47,844.21,971.57,142.53,20.09,33.82,2018-04-28,Spring,Saturday,False
07:25,3514.73,1503.26,827.21,986.7,143.87,20.3,33.39,2018-04-28,Spring,Saturday,False
07:30,3545.49,1520.51,830.96,995.23,144.84,20.27,33.68,2018-04-28,Spring,Saturday,False
07:35,3506.17,1515.33,823.73,967.64,145.88,20.27,33.32,2018-04-28,Spring,Saturday,False
07:40,3528.16,1525.02,823.65,980.23,145.54,20.2,33.52,2018-04-28,Spring,Saturday,False
07:45,3514.6,1516.88,813.33,980.96,149.76,20.27,33.4,2018-04-28,Spring,Saturday,False
07:50,3501.9,1487.63,840.76,972.3,147.58,20.35,33.28,2018-04-28,Spring,Saturday,False
07:55,3499.74,1503.45,809.02,974.22,159.33,20.48,33.24,2018-04-28,Spring,Saturday,False
08:00,3509.72,1510.71,763.78,1006.91,174.29,20.68,33.35,2018-04-28,Spring,Saturday,False
08:05,3529.22,1527.78,795.49,972.35,179.0,21.06,33.54,2018-04-28,Spring,Saturday,False
08:10,3518.81,1504.92,809.73,982.61,166.88,21.24,33.43,2018-04-28,Spring,Saturday,False
08:15,3489.38,1507.31,793.11,952.23,182.34,21.24,33.15,2018-04-28,Spring,Saturday,False
08:20,3560.9,1533.01,817.11,973.28,182.22,21.44,33.84,2018-04-28,Spring,Saturday,False
08:25,3547.3,1507.05,834.19,984.7,165.94,21.72,33.7,2018-04-28,Spring,Saturday,False
08:30,3541.23,1477.9,850.17,983.69,173.87,21.95,33.65,2018-04-28,Spring,Saturday,False
08:35,3522.35,1514.32,814.26,968.48,169.16,22.21,33.92,2018-04-28,Spring,Saturday,False
08:40,3528.64,1454.44,818.54,1032.88,166.77,22.49,33.52,2018-04-28,Spring,Saturday,False
08:45,3555.93,1522.72,837.8,964.79,174.11,22.67,33.84,2018-04-28,Spring,Saturday,False
08:50,3541.08,1506.62,841.25,965.59,171.27,22.72,33.63,2018-04-28,Spring,Saturday,False
08:55,3537.4,1511.83,819.05,962.85,186.94,23.1,33.63,2018-04-28,Spring,Saturday,False
09:00,3546.34,1519.6,837.37,936.92,195.62,23.15,33.68,2018-04-28,Spring,Saturday,False
09:05,3597.85,1530.57,859.99,971.15,179.01,22.95,34.18,2018-04-28,Spring,Saturday,False
