TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:00,5345.820,2267.110,1243.690,1580.490,175.010,28.730
00:05,5319.250,2257.770,1238.290,1568.300,175.710,28.640
00:10,5278.510,2246.960,1229.530,1550.300,173.020,28.560
00:15,5240.500,2221.130,1219.130,1547.850,174.080,28.530
00:20,5198.650,2205.660,1205.720,1536.280,173.070,28.540
00:25,5165.030,2188.120,1198.110,1528.580,172.640,28.510
00:30,5143.010,2172.710,1193.500,1526.240,173.290,28.410
00:35,5113.280,2161.560,1185.160,1518.480,171.130,28.370
00:40,5086.230,2150.090,1174.620,1513.510,171.410,28.280
00:45,5052.250,2130.340,1167.950,1508.160,169.530,28.270
00:50,5035.190,2123.360,1163.630,1502.840,169.430,28.080
00:55,5007.630,2108.760,1155.840,1498.100,169.310,28.050
01:00,4968.200,2087.500,1152.390,1484.490,168.590,28.030
01:05,4953.920,2085.930,1145.710,1478.460,168.930,27.820
01:10,4932.670,2079.820,1141.880,1468.300,168.030,27.770
01:15,4909.960,2071.840,1136.600,1459.250,167.900,27.720
01:20,4899.130,2066.940,1131.430,1458.090,168.400,27.720
01:25,4856.700,2046.150,1123.070,1445.430,168.340,27.580
01:30,4844.620,2040.430,1117.490,1444.110,169.040,27.530
01:35,4815.200,2028.070,1110.800,1434.410,168.640,27.530
01:40,4812.840,2018.820,1111.430,1441.460,167.940,27.480
01:45,4779.160,2007.050,1103.010,1428.530,167.800,27.350
01:50,4760.730,1998.960,1098.470,1422.850,167.810,27.410
01:55,4745.150,1995.710,1094.570,1415.180,167.310,27.300
02:00,4739.240,1994.160,1092.040,1413.690,167.110,27.220
02:05,4718.630,1982.790,1086.360,1409.710,167.640,27.310
02:10,4693.370,1972.920,1081.000,1399.760,167.920,27.190
02:15,4668.680,1964.010,1072.720,1393.120,167.270,27.210
02:20,4647.030,1949.020,1072.280,1387.800,166.570,27.200
02:25,4639.330,1943.110,1071.760,1386.450,166.840,27.090
02:30,4622.510,1935.850,1067.830,1381.140,166.720,27.050
02:35,4589.290,1927.130,1059.970,1364.900,166.610,27.080
02:40,4575.170,1917.600,1059.950,1361.050,166.100,27.000
02:45,4561.920,1912.310,1052.440,1360.330,166.550,26.960
02:50,4545.850,1906.540,1051.460,1351.410,166.340,26.910
02:55,4530.600,1898.950,1047.340,1347.680,166.370,26.890
03:00,4515.420,1894.610,1041.730,1343.400,165.960,26.820
03:05,4492.560,1884.070,1038.400,1335.210,165.360,26.850
03:10,4477.430,1873.840,1034.870,1338.260,161.160,26.760
03:15,4454.940,1868.330,1030.030,1325.860,161.580,26.680
03:20,4424.000,1849.320,1025.080,1318.880,161.980,26.720
03:25,4405.510,1835.940,1021.770,1318.110,161.120,26.710
03:30,4380.850,1824.300,1013.050,1313.780,161.520,26.590
03:35,4374.730,1823.580,1011.540,1309.860,161.490,26.710
03:40,4358.670,1807.720,1010.850,1311.170,160.860,26.660
03:45,4339.520,1808.440,999.770,1302.570,160.890,26.620
03:50,4327.170,1800.210,1000.200,1298.110,160.960,26.580
03:55,4313.940,1795.820,993.760,1295.360,161.480,26.530
04:00,4307.510,1791.050,991.240,1296.550,161.270,26.480
04:05,4281.200,1779.520,988.570,1284.990,161.000,26.450
04:10,4260.660,1770.080,980.100,1282.690,160.840,26.460
04:15,4248.960,1763.620,977.650,1280.060,160.760,26.510
04:20,4235.990,1757.390,973.480,1280.090,158.270,26.510
04:25,4205.470,1747.160,963.000,1270.940,157.960,26.470
04:30,4200.800,1751.130,954.510,1270.700,158.080,26.470
04:35,4181.880,1738.660,955.810,1263.150,158.110,26.530
04:40,4170.540,1731.500,955.520,1258.720,158.670,26.510
04:45,4172.490,1730.370,957.860,1259.380,158.830,26.410
04:50,4136.200,1715.600,946.970,1248.720,159.050,26.560
04:55,4127.660,1713.560,942.410,1245.350,160.370,26.760
05:00,4118.020,1711.640,936.250,1243.330,160.820,26.850
05:05,4117.680,1713.210,938.620,1238.930,160.740,27.030
05:10,4118.920,1714.770,938.680,1238.480,160.510,27.340
05:15,4111.920,1713.910,933.290,1237.760,160.570,27.330
05:20,4111.650,1714.910,934.020,1235.610,160.640,27.410
05:25,4122.410,1716.390,939.620,1237.430,162.340,27.480
05:30,4102.940,1714.340,929.480,1232.350,160.370,27.420
05:35,4104.490,1715.070,938.770,1222.110,162.170,27.380
05:40,4087.560,1708.950,935.910,1216.780,159.600,27.490
05:45,4091.550,1706.390,939.930,1218.380,160.440,27.540
05:50,4038.650,1673.500,935.350,1202.920,160.980,27.530
05:55,4047.690,1678.320,938.100,1203.710,161.540,27.570
06:00,4030.500,1678.040,926.720,1196.470,163.050,27.930
06:05,3998.650,1658.620,921.590,1192.680,159.860,27.910
06:10,4008.010,1658.150,933.580,1188.130,162.290,27.770
06:15,3987.890,1653.610,924.710,1181.490,162.300,27.900
06:20,3984.120,1639.180,940.260,1176.500,162.260,28.060
06:25,3983.920,1640.350,936.540,1176.620,164.920,27.920
06:30,3981.420,1641.480,937.670,1174.340,162.300,27.810
06:35,3967.600,1635.120,931.460,1173.120,163.020,27.200
06:40,3990.230,1638.610,947.460,1175.010,162.610,28.630
06:45,3981.170,1631.470,952.220,1167.240,163.240,28.510
06:50,3963.010,1638.170,935.680,1157.400,165.490,28.620
06:55,3956.760,1626.750,935.790,1163.700,164.490,28.440
07:00,3958.880,1636.590,930.950,1155.870,169.220,28.640
07:05,3954.980,1641.540,916.930,1160.390,170.010,28.540
07:10,3897.050,1623.360,887.050,1151.200,169.660,28.760
07:15,3846.130,1623.400,858.400,1128.150,171.020,28.620
07:20,3806.570,1606.780,846.300,1119.910,168.570,28.840
07:25,3807.030,1609.560,841.940,1121.150,169.520,28.690
07:30,3759.980,1605.800,812.570,1105.810,171.540,28.550
07:35,3697.970,1562.810,799.720,1102.670,169.270,28.370
07:40,3682.730,1535.190,795.930,1118.740,169.860,28.030
07:45,3673.880,1542.610,797.340,1098.460,172.520,28.030
07:50,3604.900,1496.680,779.530,1093.320,173.320,27.800
07:55,3628.170,1490.580,798.550,1102.350,174.380,27.840
08:00,3558.580,1468.450,766.620,1085.360,176.520,27.830
08:05,3579.220,1473.610,775.600,1092.870,175.250,27.890
08:10,3554.190,1467.300,754.350,1093.270,177.420,28.080
08:15,3537.450,1481.770,732.940,1093.570,167.340,28.220
08:20,3552.700,1456.570,758.280,1097.690,178.400,28.020
08:25,3567.510,1481.510,736.540,1109.150,178.000,28.420
08:30,3523.650,1474.010,722.650,1091.360,173.540,28.610
08:35,3543.260,1488.930,722.710,1090.940,178.560,28.460
08:40,3532.140,1488.670,718.940,1083.820,178.560,28.600
08:45,3537.820,1494.270,729.560,1075.270,176.530,28.590
08:50,3529.520,1499.250,718.490,1067.210,182.050,28.990
08:55,3538.400,1496.450,712.960,1074.360,191.770,29.240
09:00,3569.890,1528.690,718.930,1075.760,183.280,29.300
09:05,3589.180,1530.370,729.230,1074.830,191.090,29.560
09:10,3590.000,1523.440,729.150,1086.300,187.380,29.620
09:15,3657.780,1560.180,745.530,1097.230,190.310,29.790
09:20,3660.800,1551.350,739.610,1119.080,185.950,30.020
09:25,3766.240,1598.790,772.650,1136.870,191.920,30.240
09:30,3778.890,1598.510,772.360,1139.670,202.020,30.440
09:35,3797.700,1611.790,773.860,1149.760,195.800,30.420
09:40,3866.310,1616.810,808.040,1168.680,205.380,30.660
09:45,3881.910,1632.410,802.450,1179.170,200.310,30.690
09:50,3943.090,1652.090,821.170,1190.990,210.670,30.710
09:55,3984.980,1674.890,828.350,1206.540,206.490,30.860
10:00,3985.150,1678.100,815.500,1218.530,204.100,31.060
10:05,4066.290,1709.150,853.250,1220.020,214.230,31.010
10:10,4082.270,1728.070,844.530,1230.670,209.180,31.040
10:15,4097.260,1720.830,850.250,1235.490,220.500,31.270
10:20,4099.330,1723.530,839.250,1250.080,216.100,31.410
10:25,4145.850,1757.490,848.670,1249.630,219.170,31.500
10:30,4146.230,1754.790,841.450,1260.890,218.190,31.530
10:35,4175.270,1777.550,832.980,1276.790,216.710,31.570
10:40,4172.040,1756.780,860.780,1263.470,219.810,31.560
10:45,4193.780,1767.490,863.060,1272.520,219.560,31.310
10:50,4247.770,1792.810,876.580,1284.560,222.150,31.310
10:55,4248.260,1803.080,887.890,1262.270,223.470,31.190
11:00,4207.820,1790.250,873.950,1251.280,221.150,31.210
11:05,4258.220,1767.560,918.410,1275.860,224.570,31.350
11:10,4270.400,1799.590,898.040,1276.500,224.490,31.210
11:15,4276.090,1791.370,921.010,1267.030,224.800,31.260
11:20,4298.000,1800.650,929.700,1273.730,221.930,31.140
11:25,4308.760,1801.070,933.070,1275.390,227.080,31.220
11:30,4295.850,1781.210,939.660,1280.560,222.420,31.180
11:35,4318.900,1806.630,944.380,1277.300,221.140,28.430
11:40,4327.780,1793.440,943.820,1292.030,225.960,31.410
11:45,4329.050,1788.140,955.510,1286.590,225.880,31.800
11:50,4320.480,1798.110,947.880,1282.760,218.240,32.460
11:55,4317.890,1776.460,956.980,1286.690,223.900,32.690
12:00,4355.040,1831.700,962.900,1266.410,220.030,32.630
12:05,4339.350,1816.980,965.740,1257.220,225.640,32.550
12:10,4337.730,1809.750,975.440,1253.360,225.200,32.770
12:15,4363.800,1816.390,981.100,1264.580,227.670,32.610
12:20,4340.740,1819.300,963.790,1263.080,221.150,32.180
12:25,4368.690,1832.370,969.870,1270.830,221.300,32.820
12:30,4329.290,1803.260,982.620,1247.040,222.480,32.760
12:35,4335.980,1809.260,969.230,1255.960,227.560,32.780
12:40,4373.650,1804.850,990.560,1275.700,228.310,32.680
12:45,4361.410,1803.530,991.170,1265.070,227.490,32.710
12:50,4342.990,1800.230,985.890,1251.140,231.830,32.640
12:55,4348.690,1820.830,996.330,1235.130,222.580,32.510
13:00,4287.110,1785.380,993.500,1208.900,226.450,32.160
13:05,4247.870,1787.650,983.710,1183.900,220.270,31.980
13:10,4195.950,1759.270,978.520,1160.740,225.740,31.810
13:15,4190.580,1751.980,979.550,1164.410,223.400,31.430
13:20,4190.770,1766.050,978.090,1156.760,219.010,31.050
13:25,4191.360,1741.120,980.780,1169.880,228.900,30.860
13:30,4152.200,1751.850,968.760,1137.490,223.560,31.100
13:35,4207.840,1752.770,986.470,1174.500,223.150,30.960
13:40,4211.070,1769.280,970.450,1180.330,220.020,30.990
13:45,4205.660,1761.480,968.070,1188.340,216.820,30.990
13:50,4240.830,1774.170,971.980,1197.660,226.130,30.600
13:55,4267.320,1783.730,986.510,1206.370,219.720,30.450
14:00,4268.830,1788.540,982.840,1209.300,217.290,30.300
14:05,4291.060,1792.540,987.650,1223.430,216.490,30.190
14:10,4323.700,1797.090,1005.420,1234.200,216.060,29.870
14:15,4305.120,1783.820,996.240,1236.460,217.920,29.780
14:20,4300.060,1782.220,1003.890,1228.340,215.230,29.530
14:25,4339.450,1808.790,1003.600,1238.610,217.970,29.250
14:30,4328.690,1811.590,997.850,1235.130,213.920,29.080
14:35,4322.800,1791.910,995.880,1247.910,216.750,29.280
14:40,4375.200,1833.730,1016.730,1240.520,212.290,29.010
14:45,4320.010,1780.960,1005.010,1250.520,213.510,28.980
14:50,4331.390,1788.390,1000.380,1256.750,215.820,28.900
14:55,4379.320,1813.310,1011.370,1270.200,214.150,28.670
15:00,4359.730,1815.040,1013.340,1247.820,213.570,28.550
15:05,4356.260,1783.190,1023.310,1265.220,215.050,28.110
15:10,4337.700,1804.770,1006.430,1239.810,217.430,28.040
15:15,4360.900,1805.410,1015.580,1254.070,216.410,28.010
15:20,4382.120,1821.090,1014.520,1259.900,217.590,27.390
15:25,4361.760,1805.710,1002.700,1268.300,216.240,27.370
15:30,4341.020,1778.980,1019.620,1255.960,217.930,27.290
15:35,4355.170,1794.860,1011.200,1266.640,213.380,27.720
15:40,4377.320,1829.730,1004.760,1257.860,215.400,27.980
15:45,4376.560,1812.090,1030.580,1252.070,212.530,27.900
15:50,4357.610,1813.320,1007.020,1254.460,213.610,27.810
15:55,4337.040,1798.060,997.870,1258.380,213.830,27.690
16:00,4366.970,1798.710,1044.030,1244.610,210.320,27.820
16:05,4375.050,1809.970,1036.860,1242.120,216.950,27.570
16:10,4355.680,1791.560,1047.270,1237.100,210.930,27.440
16:15,4403.260,1797.060,1059.090,1256.260,221.570,27.450
16:20,4375.270,1800.840,1055.370,1242.960,212.210,27.650
16:25,4312.880,1779.930,1035.800,1214.260,214.150,27.770
16:30,4379.650,1788.740,1039.140,1271.790,210.550,27.820
16:35,4357.640,1800.620,1045.610,1223.860,218.320,27.820
16:40,4376.430,1794.870,1054.670,1240.470,216.960,27.890
16:45,4343.140,1790.980,1033.540,1237.240,212.050,28.070
16:50,4360.980,1804.030,1035.490,1244.430,207.300,28.300
16:55,4350.000,1792.500,1031.150,1240.880,214.740,28.230
17:00,4385.800,1807.480,1049.080,1248.210,210.920,28.440
17:05,4350.940,1793.610,1034.300,1240.870,212.310,28.510
17:10,4295.160,1765.310,1031.480,1218.300,210.960,28.310
17:15,4380.210,1826.390,1044.520,1231.460,207.830,28.400
17:20,4392.000,1821.790,1060.860,1235.500,203.550,28.580
17:25,4385.670,1810.460,1055.870,1242.120,207.200,28.350
17:30,4341.350,1799.970,1038.520,1227.290,206.030,28.300
17:35,4362.090,1807.630,1063.200,1211.520,209.490,28.810
17:40,4361.240,1810.990,1047.450,1226.540,203.820,28.980
17:45,4404.910,1839.110,1064.610,1222.480,206.340,29.090
17:50,4313.880,1803.370,1032.370,1206.980,201.230,28.960
17:55,4329.410,1817.800,1036.870,1203.620,201.280,28.710
18:00,4341.060,1809.910,1039.660,1218.090,203.380,28.780
18:05,4327.090,1785.330,1065.710,1205.300,199.180,28.640
18:10,4341.990,1798.730,1054.550,1221.350,197.430,28.670
18:15,4299.780,1797.150,1031.440,1195.830,205.850,28.660
18:20,4286.330,1801.400,1002.660,1213.420,199.440,28.690
18:25,4317.480,1790.300,1047.510,1211.880,198.230,28.540
18:30,4355.980,1815.180,1052.970,1214.110,203.710,28.620
18:35,4365.250,1823.850,1042.890,1228.570,199.780,28.690
18:40,4338.690,1785.670,1055.860,1227.530,199.440,28.970
18:45,4399.290,1813.930,1067.470,1246.360,200.630,29.110
18:50,4431.870,1847.210,1063.160,1255.500,194.580,29.370
18:55,4442.640,1875.100,1062.970,1237.590,195.050,29.730
19:00,4474.980,1869.340,1072.450,1258.850,201.520,30.300
19:05,4452.120,1884.850,1061.360,1236.750,196.080,30.780
19:10,4487.120,1895.560,1078.650,1245.080,194.720,30.490
19:15,4534.070,1915.900,1064.550,1277.470,201.970,31.100
19:20,4475.810,1894.550,1052.150,1261.060,194.080,31.450
19:25,4524.620,1908.830,1070.930,1275.930,194.430,31.520
19:30,4526.770,1922.960,1048.680,1283.160,197.430,31.540
19:35,4552.420,1923.640,1063.520,1287.330,202.980,31.700
19:40,4531.810,1923.530,1058.240,1281.790,193.400,31.800
19:45,4491.460,1907.810,1053.470,1260.710,194.940,31.870
19:50,4534.610,1935.880,1051.940,1279.180,192.550,31.990
19:55,4552.190,1936.800,1060.290,1286.640,193.100,32.110
20:00,4499.980,1922.010,1048.790,1266.630,187.740,32.050
20:05,4547.330,1944.610,1049.590,1287.830,190.090,32.010
20:10,4452.670,1902.730,1034.740,1253.760,187.070,32.070
20:15,4522.970,1940.880,1048.930,1274.430,183.740,32.020
20:20,4475.140,1923.030,1022.850,1266.950,187.540,32.250
20:25,4479.360,1931.000,1024.370,1264.390,184.950,32.090
20:30,4469.590,1934.460,1027.730,1245.210,187.740,31.990
20:35,4461.810,1913.980,1018.590,1264.340,190.630,31.890
20:40,4448.260,1927.570,1007.890,1255.340,183.340,31.870
20:45,4431.790,1926.570,1009.520,1237.310,184.470,31.800
20:50,4419.930,1925.090,991.520,1240.700,188.850,31.770
20:55,4441.310,1938.930,1011.610,1230.600,186.330,31.630
21:00,4452.600,1963.110,996.730,1239.660,179.170,31.620
21:05,4410.330,1923.600,998.960,1234.680,179.680,31.520
