TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:00,5359.730,2298.100,1164.210,1647.220,164.490,29.140
00:05,5322.300,2299.180,1149.830,1629.500,164.320,28.880
00:10,5310.500,2293.680,1148.180,1623.900,164.220,28.550
00:15,5293.760,2273.530,1151.950,1625.860,164.260,28.670
00:20,5233.920,2243.330,1141.230,1607.730,163.250,28.170
00:25,5236.880,2241.690,1142.050,1611.510,162.260,28.390
00:30,5216.340,2237.290,1136.650,1601.540,162.830,28.350
00:35,5183.900,2221.700,1125.860,1596.240,162.490,28.310
00:40,5166.120,2211.930,1125.990,1593.700,159.870,28.370
00:45,5151.690,2212.760,1117.760,1583.470,159.040,28.370
00:50,5125.520,2192.540,1113.090,1581.980,159.190,28.390
00:55,5093.050,2180.400,1104.360,1572.340,159.890,28.130
01:00,5067.580,2169.060,1102.310,1560.260,158.740,28.260
01:05,5040.720,2162.440,1098.340,1549.420,154.390,27.980
01:10,5025.550,2159.050,1093.990,1543.250,153.280,28.230
01:15,5008.230,2150.330,1091.230,1538.340,152.590,28.190
01:20,4962.130,2135.370,1067.980,1531.030,152.530,28.020
01:25,4950.590,2129.360,1065.760,1528.860,152.030,27.970
01:30,4928.350,2117.020,1074.170,1511.920,150.430,28.000
01:35,4911.960,2103.860,1073.360,1509.680,150.680,27.810
01:40,4882.180,2094.390,1065.090,1499.030,149.830,27.870
01:45,4869.400,2081.140,1063.470,1500.940,150.040,27.520
01:50,4840.390,2068.490,1057.330,1490.740,150.220,27.580
01:55,4808.580,2054.640,1050.710,1483.910,146.270,27.400
02:00,4799.880,2051.700,1048.980,1480.510,146.260,26.190
02:05,4770.440,2039.090,1044.290,1470.440,145.310,26.740
02:10,4718.300,2019.880,1021.030,1459.850,145.830,26.770
02:15,4692.160,2011.730,1011.400,1453.660,143.960,26.850
02:20,4676.740,2009.570,1002.580,1448.890,143.440,27.070
02:25,4651.260,1990.340,1002.400,1443.680,143.820,26.900
02:30,4631.830,1982.140,998.230,1437.940,143.640,26.960
02:35,4595.090,1965.060,990.210,1427.710,141.970,26.650
02:40,4580.170,1959.680,985.640,1423.420,141.240,26.670
02:45,4569.150,1953.800,984.710,1418.910,141.490,26.740
02:50,4550.260,1948.460,979.630,1411.420,141.140,26.680
02:55,4523.140,1943.080,969.650,1400.000,140.840,26.700
03:00,4529.320,1947.260,974.610,1397.100,141.560,26.540
03:05,4501.230,1934.360,970.930,1385.820,141.270,26.540
03:10,4465.380,1922.700,957.380,1379.140,139.400,26.660
03:15,4461.590,1916.530,955.920,1381.300,139.040,26.510
03:20,4440.660,1906.950,949.360,1376.100,139.360,26.660
03:25,4426.690,1906.430,947.700,1364.630,139.180,26.540
03:30,4406.150,1892.350,944.330,1362.760,139.470,26.490
03:35,4390.270,1887.730,935.850,1359.430,139.160,26.390
03:40,4370.680,1883.820,930.770,1349.360,138.880,26.370
03:45,4350.960,1872.570,925.910,1345.460,139.450,26.390
03:50,4352.200,1874.280,926.210,1345.370,138.790,26.230
03:55,4318.890,1860.450,920.500,1334.510,138.060,26.100
04:00,4305.140,1853.140,915.640,1331.480,137.310,26.300
04:05,4288.810,1848.530,911.930,1324.460,136.960,26.140
04:10,4274.220,1839.610,905.870,1324.380,137.850,26.180
04:15,4278.440,1846.090,908.900,1322.000,137.310,25.780
04:20,4249.500,1835.250,899.450,1310.800,137.140,25.810
04:25,4236.300,1829.910,894.760,1308.300,137.110,26.070
04:30,4229.690,1822.070,899.230,1307.430,136.900,26.140
04:35,4221.420,1824.630,890.760,1302.790,136.990,26.020
04:40,4205.130,1808.370,892.320,1300.910,137.420,26.150
04:45,4185.520,1805.980,891.420,1285.120,137.230,25.970
04:50,4145.830,1798.670,880.410,1266.090,136.180,25.880
04:55,4156.830,1792.720,880.260,1279.900,137.080,25.840
05:00,4157.140,1801.060,876.350,1278.460,136.210,26.230
05:05,4128.360,1783.490,872.390,1270.030,137.130,26.060
05:10,4120.470,1780.790,873.760,1263.410,137.650,26.240
05:15,4135.800,1789.140,875.030,1265.490,138.380,26.190
05:20,4103.270,1772.210,870.440,1256.560,137.730,26.160
05:25,4079.790,1765.880,856.090,1256.180,137.900,26.170
05:30,4061.060,1750.230,859.160,1248.210,137.680,26.080
05:35,4044.680,1749.660,859.250,1235.380,135.940,26.050
05:40,4017.050,1730.740,856.250,1231.660,135.840,25.760
05:45,4018.170,1734.580,854.930,1229.150,135.410,25.970
05:50,3991.420,1731.410,842.260,1218.110,135.850,25.800
05:55,4008.630,1726.970,855.790,1221.330,135.690,25.960
06:00,3995.260,1726.290,842.750,1220.930,136.470,26.080
06:05,3996.990,1724.280,854.720,1214.730,138.400,25.860
06:10,3979.400,1702.350,860.790,1216.020,138.840,25.810
06:15,3989.500,1719.260,843.800,1226.540,140.070,23.660
06:20,4046.050,1754.660,867.260,1222.770,139.790,24.670
06:25,4003.680,1710.460,872.350,1214.530,139.990,24.630
06:30,4002.580,1722.110,877.170,1216.150,126.290,23.940
06:35,4009.380,1732.800,859.850,1213.760,139.330,24.970
06:40,3975.330,1688.120,871.820,1211.240,141.820,24.820
06:45,3985.840,1694.290,878.500,1207.530,142.580,24.810
06:50,3966.940,1667.380,880.250,1213.260,144.190,24.860
06:55,3976.250,1695.370,868.550,1205.100,143.870,25.920
07:00,3958.930,1700.930,861.690,1188.720,144.120,25.930
07:05,3954.730,1676.290,855.840,1214.980,146.110,26.020
07:10,3992.960,1687.140,881.600,1206.010,147.860,26.170
07:15,3960.100,1679.670,866.510,1198.830,148.860,26.530
07:20,3981.460,1681.710,881.830,1202.980,148.730,26.450
07:25,3961.480,1691.180,860.050,1193.950,151.680,26.540
07:30,3989.960,1712.740,873.610,1183.400,153.510,26.730
07:35,3970.770,1660.240,885.420,1203.770,155.440,26.980
07:40,3961.450,1684.720,871.110,1185.580,155.480,26.960
07:45,3977.130,1696.210,874.600,1186.330,155.980,26.930
07:50,3949.220,1681.550,876.410,1171.060,156.930,27.380
07:55,3967.880,1680.990,873.750,1188.150,159.790,27.500
08:00,4015.810,1696.670,881.490,1211.150,161.150,27.460
08:05,4018.100,1702.050,889.420,1199.140,161.680,27.570
08:10,4036.170,1716.740,873.870,1219.770,162.730,27.740
08:15,4029.300,1698.510,892.060,1204.960,167.420,27.990
08:20,4062.930,1725.260,892.010,1207.550,168.900,28.220
08:25,4021.840,1770.790,842.200,1168.000,175.870,28.660
08:30,4050.470,1741.660,856.370,1206.550,178.820,28.890
08:35,4075.090,1754.570,886.110,1183.530,180.500,29.240
08:40,4047.760,1720.340,887.640,1186.420,181.680,29.760
08:45,4100.080,1736.420,891.610,1222.880,183.450,29.910
08:50,4034.170,1754.120,852.440,1178.550,183.660,30.440
08:55,4079.470,1745.810,880.040,1198.670,186.800,30.370
09:00,4088.560,1763.320,871.270,1189.080,189.600,30.820
09:05,4137.520,1811.430,890.730,1188.550,191.360,30.890
09:10,4148.890,1783.830,878.640,1219.970,193.430,31.160
09:15,4142.720,1789.550,872.920,1211.970,194.550,31.040
09:20,4185.740,1780.040,906.110,1230.480,196.060,31.070
09:25,4257.930,1816.190,930.380,1244.560,196.570,31.140
09:30,4369.100,1877.900,884.260,1335.760,199.090,31.240
09:35,4322.550,1851.530,921.550,1278.000,199.860,31.740
09:40,4402.290,1872.320,940.940,1304.220,206.850,32.010
09:45,4404.250,1870.520,940.760,1304.360,206.690,31.700
09:50,4443.820,1905.580,944.430,1304.620,211.690,31.910
09:55,4447.510,1881.300,957.380,1319.290,213.480,32.020
10:00,4535.260,1924.020,966.530,1354.730,215.890,32.390
10:05,4556.560,1930.520,992.690,1343.060,216.340,32.400
10:10,4556.960,1947.970,968.630,1347.140,217.490,32.080
10:15,4561.060,1917.250,982.080,1364.160,217.870,32.080
10:20,4635.920,1966.410,999.220,1375.020,218.600,32.640
10:25,4665.350,1983.410,1005.940,1382.590,219.170,32.430
10:30,4713.200,1996.720,1022.810,1393.900,221.900,32.840
10:35,4745.490,1995.790,1035.570,1413.710,222.420,33.010
10:40,4753.130,2007.530,1039.190,1404.310,222.540,33.510
10:45,4795.070,2030.820,1034.520,1420.890,224.170,33.570
10:50,4795.620,2014.380,1053.430,1425.350,223.270,33.630
10:55,4777.580,2017.140,1045.620,1411.430,225.210,33.430
11:00,4840.340,2045.530,1068.360,1421.410,226.260,33.060
11:05,4852.770,2054.440,1064.270,1427.620,227.810,32.820
11:10,4876.850,2058.190,1078.660,1431.990,228.520,33.140
11:15,4916.700,2067.030,1089.460,1453.360,228.790,33.310
11:20,4902.980,2074.330,1076.770,1441.550,229.180,32.710
11:25,4892.960,2074.500,1075.400,1434.860,229.020,33.210
11:30,4938.810,2090.530,1092.070,1447.100,230.140,33.270
11:35,4947.610,2095.340,1088.570,1453.950,229.380,33.180
11:40,4983.710,2108.040,1109.480,1457.010,228.980,33.330
11:45,4995.730,2137.120,1094.920,1449.600,232.290,32.940
11:50,5007.180,2133.450,1106.620,1457.510,232.130,33.000
11:55,5020.730,2141.190,1102.360,1461.070,235.280,32.990
12:00,5060.610,2130.390,1130.400,1475.350,235.980,33.030
12:05,5055.220,2154.340,1113.320,1467.690,236.070,33.310
12:10,5026.270,2129.720,1116.540,1460.960,235.680,33.470
12:15,5080.500,2147.150,1118.420,1497.130,236.410,33.160
12:20,5082.130,2153.000,1132.520,1478.880,236.430,33.140
12:25,5091.440,2151.840,1137.960,1486.470,237.710,33.330
12:30,5089.630,2158.710,1120.480,1496.510,236.820,33.380
12:35,5106.500,2167.290,1136.280,1485.780,235.490,33.120
12:40,5111.240,2172.090,1135.890,1483.880,236.400,33.460
12:45,5119.020,2173.380,1146.560,1479.210,237.720,33.410
