TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:00,3214.540,1399.110,675.200,976.950,113.060,18.080
00:05,3188.300,1372.970,673.290,980.370,113.100,17.990
00:10,3188.830,1385.600,663.940,977.130,111.330,17.710
00:15,3178.670,1374.670,668.730,977.850,111.200,17.730
00:20,3138.340,1359.850,661.880,964.520,109.060,17.800
00:25,3133.360,1357.160,655.880,963.760,109.410,17.700
00:30,3124.140,1352.450,652.400,963.940,108.650,17.700
00:35,3084.450,1332.530,643.510,954.320,109.150,17.540
00:40,3103.250,1341.090,644.370,956.690,109.040,17.620
00:45,3095.790,1337.280,646.070,957.330,108.200,17.490
00:50,3060.540,1325.920,635.070,945.980,107.200,17.410
00:55,3053.740,1321.960,634.840,942.530,107.560,17.340
01:00,3033.380,1316.910,632.240,932.740,105.830,17.360
01:05,3020.630,1311.410,628.360,929.550,106.080,17.410
01:10,2998.270,1298.240,623.540,924.540,106.170,17.290
01:15,3002.590,1295.500,628.950,929.890,106.090,17.160
01:20,2976.050,1287.260,619.140,918.080,105.980,17.360
01:25,2973.390,1282.960,617.560,920.450,106.370,17.400
01:30,2958.870,1276.810,613.450,917.880,105.210,17.320
01:35,2940.210,1271.560,614.560,904.590,104.370,17.230
01:40,2924.470,1262.450,605.680,907.040,104.260,17.220
01:45,2919.520,1259.200,606.250,906.110,103.090,17.140
01:50,2912.150,1257.890,603.650,901.550,104.270,17.170
01:55,2895.830,1247.300,599.930,900.740,103.090,17.240
02:00,2901.160,1252.800,602.100,898.640,102.870,17.340
02:05,2871.720,1241.660,594.610,888.460,102.250,17.320
02:10,2856.700,1234.650,591.250,884.810,101.720,17.140
02:15,2873.730,1236.000,599.200,891.290,102.800,17.180
02:20,2850.820,1228.070,591.600,885.060,101.740,17.210
02:25,2848.120,1227.490,587.750,887.200,101.540,17.140
02:30,2831.620,1221.950,585.930,876.510,102.030,17.110
02:35,2824.800,1218.360,584.180,877.190,101.220,17.040
02:40,2804.880,1211.550,579.700,869.660,100.310,17.060
02:45,2800.070,1210.070,577.240,868.670,100.230,17.090
02:50,2801.140,1208.770,577.650,871.510,99.580,17.030
02:55,2788.280,1207.610,571.970,865.190,100.310,17.080
03:00,2783.330,1206.760,572.030,861.080,99.810,17.020
03:05,2764.610,1197.240,567.970,854.180,100.780,17.080
03:10,2757.100,1196.570,564.100,851.210,101.470,17.080
03:15,2756.820,1194.120,563.790,856.260,100.780,16.870
03:20,2748.810,1193.140,562.970,848.420,100.870,17.000
03:25,2750.680,1192.670,562.270,851.100,100.330,17.000
03:30,2732.370,1188.600,562.130,847.150,100.880,16.970
03:35,2748.060,1190.590,560.780,852.120,101.830,16.840
03:40,2726.360,1185.530,558.950,838.150,99.840,17.140
03:45,2731.140,1184.580,559.010,843.580,101.440,17.090
03:50,2721.020,1182.390,556.200,840.860,98.750,17.080
03:55,2723.050,1173.850,557.290,847.540,99.750,17.170
04:00,2712.170,1177.120,551.950,841.610,98.530,17.200
04:05,2713.390,1179.440,551.400,839.860,99.090,17.190
04:10,2714.040,1181.770,549.140,841.120,99.850,17.210
04:15,2728.270,1187.920,552.340,843.510,101.240,17.370
04:20,2711.240,1182.710,547.800,838.660,99.400,17.350
04:25,2726.510,1184.230,550.730,847.240,100.450,17.410
04:30,2717.430,1186.920,548.530,840.540,99.390,17.460
04:35,2725.990,1191.210,550.540,839.840,99.290,17.540
04:40,2731.160,1188.060,558.370,845.340,98.880,17.590
04:45,2743.050,1196.180,557.380,844.490,99.040,17.730
04:50,2743.270,1196.810,560.760,847.100,98.560,17.820
