TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,2407.94,919.73,557.42,794.62,95.33,17.97,22.87,2018-03-25,Spring,Sunday,True
00:05,2388.39,907.05,560.75,780.02,100.07,17.82,22.68,2018-03-25,Spring,Sunday,True
00:10,2368.82,896.91,553.39,780.79,97.54,17.69,22.5,2018-03-25,Spring,Sunday,True
00:15,2358.14,894.54,548.13,775.15,100.24,17.66,22.42,2018-03-25,Spring,Sunday,True
00:20,2335.47,871.13,550.51,769.94,104.18,17.51,22.2,2018-03-25,Spring,Sunday,True
00:25,2331.33,870.03,547.43,763.63,110.81,17.28,22.15,2018-03-25,Spring,Sunday,True
00:30,2328.02,869.14,550.13,763.55,105.73,17.36,22.11,2018-03-25,Spring,Sunday,True
00:35,2309.76,867.31,549.23,761.95,92.08,17.23,21.96,2018-03-25,Spring,Sunday,True
00:40,2306.83,864.91,551.42,754.81,96.56,17.2,21.93,2018-03-25,Spring,Sunday,True
00:45,2294.26,859.15,550.01,758.3,87.77,17.23,21.8,2018-03-25,Spring,Sunday,True
00:50,2286.44,853.63,545.66,750.25,97.98,17.13,21.79,2018-03-25,Spring,Sunday,True
00:55,2276.65,844.7,543.94,749.53,99.63,17.2,21.65,2018-03-25,Spring,Sunday,True
01:00,2261.9,841.61,543.38,744.35,93.92,17.15,21.49,2018-03-25,Spring,Sunday,True
01:05,2260.52,844.56,532.97,748.85,95.45,17.2,21.49,2018-03-25,Spring,Sunday,True
01:10,2239.47,835.33,528.9,739.38,97.4,17.18,21.28,2018-03-25,Spring,Sunday,True
01:15,2234.58,833.66,525.56,743.14,93.86,17.13,21.23,2018-03-25,Spring,Sunday,True
01:20,2236.64,830.17,525.36,749.45,93.28,17.13,21.25,2018-03-25,Spring,Sunday,True
01:25,2218.76,823.48,525.56,741.96,89.62,17.08,21.06,2018-03-25,Spring,Sunday,True
01:30,2206.6,823.03,524.64,730.44,90.45,17.08,20.96,2018-03-25,Spring,Sunday,True
01:35,2201.42,818.45,525.94,730.55,88.52,17.05,20.91,2018-03-25,Spring,Sunday,True
01:40,2197.29,814.24,525.0,731.01,89.19,16.98,20.87,2018-03-25,Spring,Sunday,True
01:45,2199.42,812.85,523.14,731.83,93.7,17.0,20.9,2018-03-25,Spring,Sunday,True
01:50,2190.81,810.36,524.38,726.22,92.01,17.03,20.81,2018-03-25,Spring,Sunday,True
01:55,2190.41,806.52,522.39,725.34,98.25,17.1,20.81,2018-03-25,Spring,Sunday,True
02:00,2187.26,799.19,520.81,724.56,104.87,17.05,20.78,2018-03-25,Spring,Sunday,True
02:05,2175.09,792.53,520.15,721.15,103.59,17.0,20.67,2018-03-25,Spring,Sunday,True
02:10,2165.04,787.19,520.53,718.93,100.9,16.92,20.57,2018-03-25,Spring,Sunday,True
02:15,2153.74,783.88,519.66,713.28,99.53,16.92,20.47,2018-03-25,Spring,Sunday,True
02:20,2151.39,782.03,520.66,713.37,97.89,17.0,20.44,2018-03-25,Spring,Sunday,True
02:25,2152.19,787.86,523.21,714.5,89.21,16.98,20.43,2018-03-25,Spring,Sunday,True
02:30,2139.45,799.17,487.76,724.65,90.52,17.03,20.32,2018-03-25,Spring,Sunday,True
02:35,2137.13,802.88,487.69,720.45,88.73,17.08,20.3,2018-03-25,Spring,Sunday,True
02:40,2137.89,800.09,485.9,719.62,94.94,17.03,20.31,2018-03-25,Spring,Sunday,True
02:45,2133.59,799.93,486.39,720.44,89.54,17.03,20.26,2018-03-25,Spring,Sunday,True
02:50,2135.63,796.23,485.25,723.54,93.29,17.03,20.29,2018-03-25,Spring,Sunday,True
02:55,2125.03,792.79,482.85,716.62,95.62,16.95,20.2,2018-03-25,Spring,Sunday,True
03:00,2124.1,791.35,483.3,717.85,94.44,16.98,20.18,2018-03-25,Spring,Sunday,True
03:05,2121.93,790.65,480.82,714.39,98.83,17.08,20.16,2018-03-25,Spring,Sunday,True
03:10,2124.16,815.97,469.63,707.62,93.68,17.08,20.18,2018-03-25,Spring,Sunday,True
03:15,2118.72,815.63,467.3,701.67,96.91,17.08,20.13,2018-03-25,Spring,Sunday,True
03:20,2120.09,820.85,471.55,695.43,95.04,17.08,20.14,2018-03-25,Spring,Sunday,True
03:25,2121.84,818.7,468.41,697.17,100.32,17.08,20.16,2018-03-25,Spring,Sunday,True
03:30,2131.35,823.06,466.33,697.58,107.06,17.08,20.24,2018-03-25,Spring,Sunday,True
03:35,2124.99,816.05,466.4,697.09,108.19,17.08,20.18,2018-03-25,Spring,Sunday,True
03:40,2133.73,821.76,464.43,701.0,109.19,17.08,20.27,2018-03-25,Spring,Sunday,True
03:45,2128.07,809.2,475.48,709.52,96.58,17.08,20.21,2018-03-25,Spring,Sunday,True
03:50,2127.86,818.37,477.37,710.22,84.61,17.08,20.21,2018-03-25,Spring,Sunday,True
03:55,2139.33,836.96,469.25,712.37,83.35,17.08,20.32,2018-03-25,Spring,Sunday,True
04:00,2148.05,820.65,482.3,724.37,83.26,17.08,20.39,2018-03-25,Spring,Sunday,True
04:05,2155.78,853.69,471.03,709.43,84.31,17.08,20.24,2018-03-25,Spring,Sunday,True
04:10,2167.8,856.31,469.0,718.95,85.88,17.08,20.58,2018-03-25,Spring,Sunday,True
04:15,2185.27,866.33,470.97,725.07,85.07,17.08,20.75,2018-03-25,Spring,Sunday,True
04:20,2199.12,874.97,471.31,726.49,88.39,17.08,20.88,2018-03-25,Spring,Sunday,True
04:25,2205.85,873.26,469.82,726.49,98.25,17.08,20.95,2018-03-25,Spring,Sunday,True
04:30,2220.76,889.0,471.06,733.57,88.62,17.41,21.1,2018-03-25,Spring,Sunday,True
04:35,2241.95,898.53,470.61,742.09,92.01,17.41,21.3,2018-03-25,Spring,Sunday,True
04:40,2256.54,906.89,472.62,747.19,91.0,17.41,21.43,2018-03-25,Spring,Sunday,True
04:45,2279.27,915.18,471.7,753.48,99.85,17.41,21.65,2018-03-25,Spring,Sunday,True
04:50,2295.38,930.75,475.3,760.1,90.02,17.41,21.8,2018-03-25,Spring,Sunday,True
04:55,2305.1,985.87,500.38,689.09,90.45,17.41,21.9,2018-03-25,Spring,Sunday,True
05:00,2324.62,992.37,500.87,692.4,99.5,17.41,22.07,2018-03-25,Spring,Sunday,True
05:05,2358.14,1015.41,503.59,703.76,95.56,17.41,22.41,2018-03-25,Spring,Sunday,True
05:10,2391.39,1030.83,506.73,715.61,98.1,17.41,22.71,2018-03-25,Spring,Sunday,True
05:15,2421.78,1051.95,510.71,723.69,95.06,17.41,22.96,2018-03-25,Spring,Sunday,True
05:20,2441.85,1062.82,511.24,732.68,94.5,17.41,23.2,2018-03-25,Spring,Sunday,True
05:25,2471.02,1079.57,516.54,740.1,93.93,17.41,23.47,2018-03-25,Spring,Sunday,True
05:30,2497.99,1091.56,513.06,755.16,97.06,17.41,23.74,2018-03-25,Spring,Sunday,True
05:35,2537.38,1104.57,516.08,764.8,110.42,17.41,24.1,2018-03-25,Spring,Sunday,True
05:40,2562.94,1119.22,516.0,777.68,108.26,17.41,24.37,2018-03-25,Spring,Sunday,True
05:45,2585.68,1143.83,514.98,784.67,100.23,17.41,24.56,2018-03-25,Spring,Sunday,True
05:50,2604.33,1151.83,520.77,790.88,98.7,17.41,24.74,2018-03-25,Spring,Sunday,True
05:55,2613.23,1155.53,519.58,797.36,98.52,17.41,24.83,2018-03-25,Spring,Sunday,True
06:00,2645.86,1175.77,528.15,802.85,96.54,17.41,25.14,2018-03-25,Spring,Sunday,True
06:05,2696.47,1187.54,533.62,825.96,106.32,17.41,25.62,2018-03-25,Spring,Sunday,True
06:10,2714.31,1193.27,532.69,839.6,105.55,17.41,25.79,2018-03-25,Spring,Sunday,True
06:15,2749.87,1216.33,544.22,844.05,101.73,17.41,26.13,2018-03-25,Spring,Sunday,True
06:20,2786.2,1232.96,558.3,847.89,103.17,17.41,26.47,2018-03-25,Spring,Sunday,True
06:25,2791.59,1239.2,545.26,857.59,105.61,17.41,26.52,2018-03-25,Spring,Sunday,True
06:30,2828.32,1257.85,552.5,871.51,102.18,17.41,26.87,2018-03-25,Spring,Sunday,True
06:35,2852.34,1267.65,560.88,880.01,99.26,17.41,27.13,2018-03-25,Spring,Sunday,True
06:40,2865.19,1214.57,530.51,965.87,109.62,17.41,27.21,2018-03-25,Spring,Sunday,True
06:45,2885.42,1216.27,532.26,986.37,105.7,17.41,27.41,2018-03-25,Spring,Sunday,True
06:50,2903.48,1267.23,559.89,918.28,113.08,17.41,27.59,2018-03-25,Spring,Sunday,True
06:55,2906.63,1272.91,564.09,921.63,102.98,17.41,27.61,2018-03-25,Spring,Sunday,True
07:00,2928.35,1287.76,568.87,914.55,111.93,17.41,27.83,2018-03-25,Spring,Sunday,True
07:05,2936.78,1282.8,568.58,924.15,115.95,17.41,27.89,2018-03-25,Spring,Sunday,True
07:10,2928.82,1290.65,555.4,925.3,112.23,17.41,27.83,2018-03-25,Spring,Sunday,True
07:15,2950.29,1292.64,564.72,929.6,117.89,17.41,28.03,2018-03-25,Spring,Sunday,True
07:20,2941.97,1301.86,561.27,933.03,100.46,17.41,27.94,2018-03-25,Spring,Sunday,True
07:25,2949.42,1287.56,565.34,928.41,122.68,17.41,28.02,2018-03-25,Spring,Sunday,True
07:30,2934.36,1284.06,568.43,926.1,110.5,17.41,27.86,2018-03-25,Spring,Sunday,True
07:35,2954.37,1311.0,554.02,933.58,109.93,17.77,28.07,2018-03-25,Spring,Sunday,True
07:40,2917.72,1279.11,549.87,924.2,119.05,17.77,27.72,2018-03-25,Spring,Sunday,True
07:45,2930.33,1291.63,563.65,912.91,116.53,17.77,27.84,2018-03-25,Spring,Sunday,True
07:50,2918.75,1282.15,564.36,907.99,118.75,17.77,27.73,2018-03-25,Spring,Sunday,True
07:55,2918.07,1283.76,558.95,921.37,108.5,17.77,27.72,2018-03-25,Spring,Sunday,True
08:00,2873.65,1247.72,567.26,899.32,113.02,19.04,27.29,2018-03-25,Spring,Sunday,True
08:05,2845.04,1229.33,546.04,901.42,122.19,19.04,27.02,2018-03-25,Spring,Sunday,True
08:10,2845.83,1228.73,556.33,902.34,112.36,19.04,27.03,2018-03-25,Spring,Sunday,True
08:15,2832.03,1209.98,562.36,890.9,122.84,19.04,26.91,2018-03-25,Spring,Sunday,True
08:20,2821.06,1218.14,555.34,876.96,124.78,19.04,26.8,2018-03-25,Spring,Sunday,True
08:25,2793.58,1195.9,554.49,867.65,129.97,19.04,26.53,2018-03-25,Spring,Sunday,True
08:30,2801.38,1211.56,534.79,869.9,139.48,19.04,26.61,2018-03-25,Spring,Sunday,True
08:35,2766.6,1167.87,540.92,860.04,152.46,19.04,26.27,2018-03-25,Spring,Sunday,True
08:40,2771.13,1189.76,548.1,843.74,144.16,19.04,26.33,2018-03-25,Spring,Sunday,True
08:45,2748.74,1171.11,547.75,839.08,145.64,19.04,26.12,2018-03-25,Spring,Sunday,True
08:50,2734.1,1170.9,549.2,832.0,136.99,19.04,25.97,2018-03-25,Spring,Sunday,True
08:55,2731.03,1168.89,553.13,844.1,119.92,19.04,25.95,2018-03-25,Spring,Sunday,True
09:00,2702.24,1157.54,539.78,830.79,129.42,19.04,25.67,2018-03-25,Spring,Sunday,True
09:05,2716.71,1165.21,552.26,827.53,126.87,19.04,25.8,2018-03-25,Spring,Sunday,True
09:10,2700.35,1155.06,545.1,822.61,132.89,19.04,25.65,2018-03-25,Spring,Sunday,True
09:15,2725.37,1172.73,560.89,825.68,119.64,20.54,25.89,2018-03-25,Spring,Sunday,True
09:20,2699.4,1164.43,543.79,822.34,122.66,20.54,25.64,2018-03-25,Spring,Sunday,True
09:25,2713.45,1153.28,551.29,843.47,119.1,20.54,25.77,2018-03-25,Spring,Sunday,True
09:30,2733.36,1161.35,552.23,841.33,131.94,20.54,25.97,2018-03-25,Spring,Sunday,True
09:35,2725.54,1167.81,552.24,833.72,125.34,20.54,25.89,2018-03-25,Spring,Sunday,True
09:40,2729.62,1154.89,552.19,836.93,139.14,20.54,25.93,2018-03-25,Spring,Sunday,True
09:45,2733.0,1151.6,552.64,845.02,137.39,20.54,25.81,2018-03-25,Spring,Sunday,True
09:50,2732.47,1147.28,560.46,837.25,140.98,20.54,25.96,2018-03-25,Spring,Sunday,True
09:55,2753.1,1165.98,562.55,841.02,136.86,20.54,26.15,2018-03-25,Spring,Sunday,True
10:00,2778.04,1169.86,566.4,867.82,127.37,20.18,26.41,2018-03-25,Spring,Sunday,True
10:05,2789.17,1173.48,581.28,866.32,121.4,20.18,26.51,2018-03-25,Spring,Sunday,True
10:10,2770.23,1171.91,559.45,865.19,127.17,20.18,26.33,2018-03-25,Spring,Sunday,True
10:15,2781.66,1180.17,573.51,860.36,121.02,20.18,26.42,2018-03-25,Spring,Sunday,True
10:20,2773.77,1178.08,551.76,872.64,123.25,21.69,26.35,2018-03-25,Spring,Sunday,True
10:25,2779.41,1165.55,559.55,876.54,129.91,21.46,26.4,2018-03-25,Spring,Sunday,True
10:30,2790.22,1164.78,581.42,876.56,119.84,21.13,26.49,2018-03-25,Spring,Sunday,True
10:35,2797.57,1165.33,560.15,888.59,136.3,20.62,26.58,2018-03-25,Spring,Sunday,True
10:40,2791.67,1152.19,586.65,871.71,134.01,20.59,26.52,2018-03-25,Spring,Sunday,True
10:45,2774.13,1144.84,570.91,880.3,131.24,20.49,26.35,2018-03-25,Spring,Sunday,True
10:50,2774.11,1102.22,629.17,857.23,138.64,20.49,26.36,2018-03-25,Spring,Sunday,True
10:55,2787.01,1111.96,627.18,857.42,143.56,20.41,26.48,2018-03-25,Spring,Sunday,True
11:00,2790.61,1117.69,625.49,850.37,150.36,20.41,26.29,2018-03-25,Spring,Sunday,True
11:05,2802.35,1133.11,627.01,855.69,139.3,20.62,26.62,2018-03-25,Spring,Sunday,True
11:10,2782.57,1099.41,630.8,850.8,154.56,20.57,26.43,2018-03-25,Spring,Sunday,True
11:15,2776.03,1132.28,617.08,831.61,148.12,20.57,26.37,2018-03-25,Spring,Sunday,True
11:20,2789.96,1133.01,608.85,841.87,159.08,20.64,26.51,2018-03-25,Spring,Sunday,True
11:25,2811.28,1123.51,637.19,841.28,164.38,20.64,24.28,2018-03-25,Spring,Sunday,True
11:30,2778.62,1101.02,613.81,847.12,169.71,20.57,26.39,2018-03-25,Spring,Sunday,True
11:35,2807.37,1120.13,628.08,844.0,168.02,20.46,26.68,2018-03-25,Spring,Sunday,True
11:40,2799.43,1108.25,626.0,847.08,171.05,20.46,26.59,2018-03-25,Spring,Sunday,True
11:45,2818.58,1132.77,616.93,848.16,173.48,20.46,26.78,2018-03-25,Spring,Sunday,True
11:50,2818.53,1121.59,633.62,845.16,171.07,20.31,26.78,2018-03-25,Spring,Sunday,True
11:55,2820.92,1111.87,628.1,853.48,180.36,20.31,26.8,2018-03-25,Spring,Sunday,True
12:00,2820.88,1103.55,650.77,841.09,178.36,20.31,26.8,2018-03-25,Spring,Sunday,True
12:05,2812.01,1093.85,656.76,841.19,173.19,20.31,26.71,2018-03-25,Spring,Sunday,True
12:10,2798.89,1096.99,634.64,848.61,171.75,20.31,26.59,2018-03-25,Spring,Sunday,True
