TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,2090.16,810.59,472.3,638.43,133.17,15.93,19.74,2018-03-11,Spring,Sunday,False
00:05,2064.36,788.12,451.36,683.72,105.59,15.96,19.61,2018-03-11,Spring,Sunday,False
00:10,2055.43,811.86,473.06,624.18,110.95,15.86,19.52,2018-03-11,Spring,Sunday,False
00:15,2044.13,810.86,467.95,619.53,110.54,15.83,19.42,2018-03-11,Spring,Sunday,False
00:20,2035.44,807.52,462.97,618.45,111.38,15.78,19.34,2018-03-11,Spring,Sunday,False
00:25,2022.22,796.89,461.12,620.9,108.3,15.8,19.21,2018-03-11,Spring,Sunday,False
00:30,2017.78,793.04,465.75,616.71,107.38,15.73,19.17,2018-03-11,Spring,Sunday,False
00:35,1998.28,825.95,450.21,581.57,105.81,15.75,18.99,2018-03-11,Spring,Sunday,False
00:40,1988.98,807.3,440.28,600.78,106.04,15.68,18.9,2018-03-11,Spring,Sunday,False
00:45,1972.65,780.86,449.24,607.51,100.68,15.63,18.73,2018-03-11,Spring,Sunday,False
00:50,1951.16,770.76,445.17,599.66,101.47,15.58,18.52,2018-03-11,Spring,Sunday,False
00:55,1951.24,770.19,443.56,599.91,103.52,15.52,18.54,2018-03-11,Spring,Sunday,False
01:00,1929.41,761.81,439.2,593.2,101.33,15.52,18.35,2018-03-11,Spring,Sunday,False
01:05,1909.18,756.81,434.58,584.24,99.86,15.55,18.14,2018-03-11,Spring,Sunday,False
01:10,1899.57,751.69,429.52,584.92,99.91,15.5,18.03,2018-03-11,Spring,Sunday,False
01:15,1888.22,747.68,428.23,579.03,99.82,15.52,17.94,2018-03-11,Spring,Sunday,False
01:20,1881.42,735.21,429.01,583.13,100.7,15.5,17.87,2018-03-11,Spring,Sunday,False
01:25,1876.24,742.36,422.73,579.34,98.53,15.45,17.83,2018-03-11,Spring,Sunday,False
01:30,1869.57,735.61,418.75,584.17,97.89,15.4,17.75,2018-03-11,Spring,Sunday,False
