TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,1832.33,748.91,415.85,559.44,75.93,14.79,17.41,2018-03-02,Spring,Friday,True
00:05,1866.71,762.44,427.08,566.63,78.14,14.68,17.74,2018-03-02,Spring,Friday,True
00:10,1796.53,724.44,404.65,560.73,74.96,14.63,17.12,2018-03-02,Spring,Friday,True
00:15,1773.94,713.62,400.13,553.11,75.69,14.53,16.86,2018-03-02,Spring,Friday,True
00:20,1756.34,710.42,377.54,528.13,108.82,14.73,16.7,2018-03-02,Spring,Friday,True
00:25,1737.29,697.38,385.15,551.41,72.08,14.76,16.51,2018-03-02,Spring,Friday,True
00:30,1720.85,703.19,379.55,533.61,73.42,14.73,16.35,2018-03-02,Spring,Friday,True
00:35,1706.3,688.96,379.58,537.78,69.08,14.68,16.22,2018-03-02,Spring,Friday,True
00:40,1706.84,657.17,361.0,584.66,73.08,14.71,16.22,2018-03-02,Spring,Friday,True
00:45,1693.46,652.61,359.29,579.8,71.07,14.61,16.08,2018-03-02,Spring,Friday,True
00:50,1682.78,649.08,352.24,579.36,71.51,14.61,15.98,2018-03-02,Spring,Friday,True
00:55,1676.73,644.34,356.2,574.75,70.95,14.56,15.93,2018-03-02,Spring,Friday,True
01:00,1665.14,640.55,352.81,569.78,71.59,14.58,15.83,2018-03-02,Spring,Friday,True
01:05,1646.45,632.03,343.95,569.16,71.16,14.51,15.64,2018-03-02,Spring,Friday,True
01:10,1643.53,628.8,346.99,567.49,70.08,14.56,15.61,2018-03-02,Spring,Friday,True
01:15,1646.09,655.11,337.4,555.71,67.78,14.45,15.64,2018-03-02,Spring,Friday,True
01:20,1631.82,626.32,348.32,560.26,66.92,14.51,15.49,2018-03-02,Spring,Friday,True
01:25,1624.48,624.47,344.0,559.44,66.69,14.48,15.4,2018-03-02,Spring,Friday,True
01:30,1620.44,625.13,337.94,560.61,66.87,14.51,15.38,2018-03-02,Spring,Friday,True
01:35,1600.19,614.35,335.84,553.34,66.98,14.48,15.2,2018-03-02,Spring,Friday,True
01:40,1595.63,614.16,333.43,554.45,64.01,14.43,15.15,2018-03-02,Spring,Friday,True
01:45,1601.08,658.7,294.76,513.56,104.4,14.45,15.21,2018-03-02,Spring,Friday,True
01:50,1590.65,605.44,335.65,550.1,69.94,14.4,15.12,2018-03-02,Spring,Friday,True
01:55,1579.93,602.08,333.81,547.96,66.69,14.38,15.01,2018-03-02,Spring,Friday,True
02:00,1581.55,597.44,332.45,551.79,70.42,14.43,15.02,2018-03-02,Spring,Friday,True
02:05,1510.93,621.65,314.89,475.06,70.52,14.45,14.36,2018-03-02,Spring,Friday,True
02:10,1566.72,632.53,338.17,500.05,66.56,14.53,14.88,2018-03-02,Spring,Friday,True
02:15,1561.73,631.07,338.17,497.54,65.67,14.45,14.83,2018-03-02,Spring,Friday,True
02:20,1559.49,630.45,335.3,495.75,68.67,14.51,14.81,2018-03-02,Spring,Friday,True
02:25,1552.68,630.13,333.86,488.87,70.59,14.48,14.75,2018-03-02,Spring,Friday,True
02:30,1547.66,625.94,334.28,493.49,64.79,14.45,14.71,2018-03-02,Spring,Friday,True
02:35,1544.08,630.97,326.73,490.72,66.54,14.45,14.67,2018-03-02,Spring,Friday,True
02:40,1540.48,636.79,326.23,481.87,66.47,14.48,14.64,2018-03-02,Spring,Friday,True
02:45,1535.18,622.47,329.08,485.41,69.16,14.48,14.58,2018-03-02,Spring,Friday,True
02:50,1536.15,626.95,327.57,483.37,69.17,14.51,14.58,2018-03-02,Spring,Friday,True
02:55,1531.89,623.26,330.54,484.28,64.75,14.51,14.55,2018-03-02,Spring,Friday,True
03:00,1520.07,668.71,250.82,506.36,65.22,14.51,14.45,2018-03-02,Spring,Friday,True
03:05,1518.5,619.98,327.71,479.1,62.7,14.58,14.43,2018-03-02,Spring,Friday,True
03:10,1517.02,615.67,327.3,480.64,64.55,14.45,14.41,2018-03-02,Spring,Friday,True
03:15,1511.7,612.26,323.5,479.11,68.09,14.4,14.34,2018-03-02,Spring,Friday,True
03:20,1507.21,616.46,321.33,475.52,65.1,14.48,14.32,2018-03-02,Spring,Friday,True
03:25,1507.37,608.69,323.85,478.12,67.89,14.51,14.31,2018-03-02,Spring,Friday,True
03:30,1507.06,617.4,322.05,473.48,65.31,14.51,14.31,2018-03-02,Spring,Friday,True
03:35,1508.96,613.76,323.01,477.96,65.31,14.58,14.34,2018-03-02,Spring,Friday,True
03:40,1509.95,615.32,322.86,477.75,65.12,14.56,14.34,2018-03-02,Spring,Friday,True
03:45,1502.35,611.83,320.61,475.14,65.94,14.56,14.27,2018-03-02,Spring,Friday,True
03:50,1508.49,620.92,320.34,472.22,65.94,14.73,14.34,2018-03-02,Spring,Friday,True
03:55,1509.83,631.95,315.49,467.69,65.6,14.76,14.34,2018-03-02,Spring,Friday,True
04:00,1510.23,620.46,322.52,472.6,65.49,14.81,14.35,2018-03-02,Spring,Friday,True
04:05,1521.96,623.9,327.92,477.08,63.73,14.86,14.47,2018-03-02,Spring,Friday,True
04:10,1521.31,626.2,324.81,475.31,65.57,14.96,14.46,2018-03-02,Spring,Friday,True
04:15,1529.63,637.02,325.21,472.16,65.69,15.01,14.54,2018-03-02,Spring,Friday,True
04:20,1533.07,635.57,325.51,476.35,66.0,15.07,14.57,2018-03-02,Spring,Friday,True
04:25,1531.01,647.75,310.75,476.96,65.82,15.24,14.49,2018-03-02,Spring,Friday,True
04:30,1536.56,608.93,308.05,521.87,67.68,15.42,14.61,2018-03-02,Spring,Friday,True
04:35,1544.52,643.6,326.34,478.03,66.43,15.45,14.67,2018-03-02,Spring,Friday,True
04:40,1551.95,646.37,329.68,479.51,66.15,15.5,14.74,2018-03-02,Spring,Friday,True
04:45,1554.18,660.88,323.48,472.86,66.54,15.65,14.77,2018-03-02,Spring,Friday,True
04:50,1574.1,658.87,330.56,487.43,66.35,15.93,14.96,2018-03-02,Spring,Friday,True
