TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,2416.53,879.88,654.34,735.58,106.66,17.1,22.97,2018-03-20,Spring,Tuesday,False
00:05,2382.64,851.64,652.24,735.0,104.07,17.05,22.64,2018-03-20,Spring,Tuesday,False
00:10,2363.39,883.89,594.8,742.84,102.42,16.98,22.46,2018-03-20,Spring,Tuesday,False
00:15,2345.93,873.79,599.34,730.52,103.01,16.98,22.29,2018-03-20,Spring,Tuesday,False
00:20,2330.64,870.96,593.08,723.64,104.18,16.64,22.14,2018-03-20,Spring,Tuesday,False
00:25,2324.07,860.71,599.34,720.61,104.69,16.64,22.08,2018-03-20,Spring,Tuesday,False
00:30,2317.17,853.82,595.27,726.72,102.57,16.77,22.02,2018-03-20,Spring,Tuesday,False
00:35,2298.7,848.97,593.24,717.03,101.1,16.59,21.77,2018-03-20,Spring,Tuesday,False
00:40,2307.49,849.19,598.66,718.9,102.3,16.52,21.92,2018-03-20,Spring,Tuesday,False
00:45,2290.87,836.56,592.37,719.64,103.94,16.59,21.77,2018-03-20,Spring,Tuesday,False
00:50,2282.24,830.92,592.31,719.5,101.38,16.44,21.69,2018-03-20,Spring,Tuesday,False
00:55,2271.33,828.72,593.05,710.54,100.98,16.47,21.57,2018-03-20,Spring,Tuesday,False
01:00,2263.7,825.92,591.19,709.66,99.02,16.39,21.52,2018-03-20,Spring,Tuesday,False
01:05,2242.48,814.41,589.24,698.96,102.16,16.39,21.32,2018-03-20,Spring,Tuesday,False
01:10,2223.77,807.4,582.92,691.17,104.74,16.42,21.12,2018-03-20,Spring,Tuesday,False
01:15,2229.77,807.15,588.87,698.11,98.01,16.44,21.19,2018-03-20,Spring,Tuesday,False
01:20,2218.13,802.43,587.66,695.44,95.09,16.44,21.07,2018-03-20,Spring,Tuesday,False
01:25,2210.3,798.86,586.83,691.99,95.26,16.36,21.0,2018-03-20,Spring,Tuesday,False
01:30,2206.04,799.62,589.22,686.69,93.16,16.39,20.96,2018-03-20,Spring,Tuesday,False
01:35,2201.77,791.17,584.59,688.45,100.25,16.39,20.92,2018-03-20,Spring,Tuesday,False
01:40,2197.4,789.57,585.71,683.42,101.41,16.42,20.87,2018-03-20,Spring,Tuesday,False
01:45,2193.22,786.6,586.17,683.92,99.26,16.44,20.83,2018-03-20,Spring,Tuesday,False
01:50,2185.42,783.11,586.22,680.61,98.29,16.44,20.75,2018-03-20,Spring,Tuesday,False
01:55,2114.15,746.96,568.93,665.08,96.76,16.34,20.08,2018-03-20,Spring,Tuesday,False
02:00,2110.7,748.42,569.92,659.87,96.08,16.36,20.05,2018-03-20,Spring,Tuesday,False
02:05,2104.31,743.22,569.18,661.03,94.5,16.39,19.99,2018-03-20,Spring,Tuesday,False
02:10,2097.74,741.94,567.16,656.56,95.82,16.34,19.92,2018-03-20,Spring,Tuesday,False
02:15,2081.46,733.12,564.28,652.17,95.8,16.31,19.78,2018-03-20,Spring,Tuesday,False
02:20,2082.96,733.95,566.31,651.52,95.14,16.26,19.78,2018-03-20,Spring,Tuesday,False
02:25,2077.63,730.66,565.41,651.25,94.22,16.36,19.73,2018-03-20,Spring,Tuesday,False
02:30,2073.98,729.85,565.55,648.59,93.9,16.39,19.7,2018-03-20,Spring,Tuesday,False
02:35,2066.85,726.94,563.07,645.44,95.43,16.34,19.63,2018-03-20,Spring,Tuesday,False
02:40,2066.73,727.04,564.15,646.57,93.02,16.31,19.64,2018-03-20,Spring,Tuesday,False
02:45,2057.81,722.47,563.07,642.62,93.78,16.31,19.56,2018-03-20,Spring,Tuesday,False
02:50,2051.66,721.14,562.73,637.05,94.98,16.26,19.5,2018-03-20,Spring,Tuesday,False
02:55,2052.69,716.96,565.44,639.56,94.96,16.29,19.48,2018-03-20,Spring,Tuesday,False
03:00,2044.26,714.95,561.31,637.95,94.34,16.29,19.42,2018-03-20,Spring,Tuesday,False
03:05,2055.64,723.61,563.18,638.17,94.86,16.29,19.53,2018-03-20,Spring,Tuesday,False
03:10,2043.26,718.63,562.71,634.04,92.2,16.26,19.42,2018-03-20,Spring,Tuesday,False
03:15,2030.67,716.07,560.93,622.57,95.5,16.31,19.29,2018-03-20,Spring,Tuesday,False
03:20,2036.32,713.95,561.14,629.7,95.86,16.31,19.36,2018-03-20,Spring,Tuesday,False
03:25,2035.9,715.32,560.19,628.74,95.92,16.39,19.34,2018-03-20,Spring,Tuesday,False
03:30,2038.21,716.09,561.26,629.57,95.57,16.36,19.36,2018-03-20,Spring,Tuesday,False
03:35,2043.64,720.98,561.71,631.14,94.01,16.39,19.41,2018-03-20,Spring,Tuesday,False
03:40,2038.11,720.95,561.83,626.34,93.23,16.39,19.37,2018-03-20,Spring,Tuesday,False
03:45,2033.22,715.24,561.29,630.85,90.04,16.49,19.31,2018-03-20,Spring,Tuesday,False
03:50,2040.81,721.7,562.06,627.12,94.01,16.52,19.4,2018-03-20,Spring,Tuesday,False
03:55,2046.69,724.62,561.89,633.07,91.11,16.54,19.46,2018-03-20,Spring,Tuesday,False
04:00,2047.63,724.3,560.08,637.51,89.88,16.42,19.44,2018-03-20,Spring,Tuesday,False
04:05,2054.66,731.53,564.32,634.23,88.26,16.8,19.52,2018-03-20,Spring,Tuesday,False
04:10,2054.89,730.58,562.58,637.86,87.52,16.82,19.53,2018-03-20,Spring,Tuesday,False
