TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:00,2335.500,992.570,426.830,725.610,143.740,24.600
00:05,2288.390,972.190,415.670,710.710,143.170,24.420
00:10,2258.620,960.510,403.780,706.860,141.950,24.100
00:15,2214.560,938.220,393.490,695.850,142.250,23.750
00:20,2178.840,924.050,386.930,684.760,141.940,23.400
00:25,2146.630,905.110,373.990,682.190,141.560,23.260
00:30,2128.330,898.510,371.580,669.970,140.300,23.100
00:35,2099.820,889.960,363.340,663.800,139.750,23.030
00:40,2057.020,867.240,356.820,651.230,139.630,22.870
00:45,2046.260,861.870,353.280,649.910,139.210,22.580
00:50,2020.680,852.340,344.080,643.720,138.690,22.480
00:55,2001.500,844.330,337.960,639.650,138.320,22.300
01:00,1983.490,839.810,335.930,627.650,138.300,22.700
01:05,1954.710,823.500,325.960,625.700,138.310,22.550
01:10,1939.080,816.540,324.100,619.230,138.360,22.450
01:15,1922.020,808.580,320.930,613.220,138.320,22.350
01:20,1908.120,804.160,317.820,609.310,136.580,22.280
01:25,1897.350,798.220,313.070,608.770,136.960,22.070
01:30,1877.840,790.980,309.480,599.990,136.960,22.120
01:35,1872.030,786.490,310.740,601.310,136.260,21.790
01:40,1847.310,774.050,303.900,594.250,135.590,21.970
01:45,1835.810,767.660,302.080,591.500,135.280,21.920
01:50,1821.040,762.080,297.170,586.990,135.540,21.810
01:55,1804.820,759.640,294.710,575.730,136.180,21.860
02:00,1777.920,734.900,291.390,578.610,134.590,21.680
02:05,1776.680,738.230,291.870,573.280,134.290,21.760
02:10,1769.670,741.270,286.500,568.450,134.860,21.790
02:15,1759.290,739.770,284.430,562.220,134.610,21.610
02:20,1757.430,737.760,283.710,563.380,134.030,21.750
02:25,1761.480,738.840,284.980,564.210,134.530,21.520
02:30,1749.270,733.380,282.620,564.200,134.230,21.690
02:35,1741.540,733.090,277.880,557.560,135.010,21.540
02:40,1731.320,729.370,273.960,556.170,133.890,21.530
02:45,1727.260,727.320,274.510,552.680,134.000,21.520
02:50,1720.450,726.450,276.730,547.330,133.830,21.520
02:55,1701.610,724.400,267.670,539.200,133.780,21.530
03:00,1704.060,721.470,270.190,540.680,133.780,21.740
03:05,1707.740,729.930,265.030,541.270,133.760,21.490
03:10,1710.600,730.590,268.720,539.130,134.210,21.700
03:15,1696.220,723.650,265.130,536.220,133.640,21.490
03:20,1694.140,723.730,264.520,534.170,134.110,21.500
03:25,1693.600,723.000,264.350,535.160,133.580,21.530
03:30,1704.530,724.300,266.590,542.310,133.630,21.510
03:35,1701.040,723.020,264.250,541.240,133.550,21.700
03:40,1716.660,732.140,267.280,545.320,134.050,21.680
03:45,1705.690,728.910,264.660,540.010,134.110,21.780
03:50,1701.680,727.950,263.220,539.070,134.000,21.600
03:55,1705.160,730.630,261.150,540.350,134.390,21.860
04:00,1719.730,738.410,267.070,541.640,134.360,21.870
04:05,1721.510,743.500,265.810,540.160,133.870,21.850
04:10,1724.750,747.920,266.970,537.120,134.240,22.100
04:15,1742.450,758.250,270.110,542.320,134.340,22.700
04:20,1747.940,755.780,272.060,547.710,134.180,22.830
04:25,1754.790,761.590,268.930,550.820,133.850,22.970
04:30,1777.460,767.510,276.100,558.250,134.880,22.920
04:35,1794.760,778.070,279.810,562.160,134.150,23.280
04:40,1805.410,787.920,282.560,558.680,135.200,23.650
04:45,1820.940,793.430,285.250,565.890,135.650,23.890
04:50,1846.630,806.150,295.740,566.740,136.160,24.220
04:55,1862.480,814.780,297.070,572.450,135.760,24.780
05:00,1881.950,820.860,301.460,584.330,136.530,24.830
05:05,1950.230,849.500,315.640,603.060,137.130,25.560
05:10,1980.610,865.820,320.630,612.150,137.320,25.750
05:15,2018.570,882.680,330.320,621.870,138.430,26.050
05:20,2064.450,893.710,348.140,638.340,138.130,26.440
05:25,2097.290,920.520,350.090,640.670,139.310,26.810
05:30,2139.780,921.020,363.420,668.460,138.740,27.870
05:35,2166.560,944.030,368.890,665.510,139.080,28.380
05:40,2224.590,967.450,382.880,685.080,138.900,29.360
05:45,2242.510,975.660,380.610,695.430,139.740,29.750
05:50,2315.080,1005.810,402.470,713.920,141.020,30.620
05:55,2373.560,1025.510,416.840,735.810,141.580,31.260
06:00,2443.890,1053.990,435.860,755.390,143.540,31.890
06:05,2498.880,1081.280,439.710,775.260,145.900,33.050
06:10,2605.360,1117.620,468.790,815.560,146.900,33.550
06:15,2673.140,1148.590,484.530,834.360,148.110,34.940
06:20,2766.410,1174.830,523.960,856.800,150.240,35.820
06:25,2819.180,1206.980,524.140,871.800,152.880,36.490
06:30,2876.120,1216.050,538.860,903.670,153.220,37.030
06:35,2959.460,1253.930,556.340,929.430,154.540,37.810
06:40,3056.340,1285.910,577.510,968.120,156.660,38.640
06:45,3111.600,1324.800,582.000,979.090,156.510,39.570
06:50,3160.020,1344.360,593.770,992.890,158.540,40.420
06:55,3231.640,1368.390,627.600,1007.580,159.740,40.970
07:00,3287.620,1400.350,629.490,1029.970,160.950,41.470
07:05,3406.620,1423.300,661.670,1084.210,162.670,42.360
07:10,3519.600,1475.280,684.330,1109.550,163.340,42.900
07:15,3520.200,1486.330,671.810,1120.810,164.660,43.340
07:20,3639.120,1509.580,707.200,1175.670,167.350,44.560
07:25,3750.590,1564.280,737.290,1199.950,168.150,45.230
