TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other
00:00,2751.06,1172.72,529.4,865.73,128.69,29.41,25.110000000000127
00:05,2694.46,1141.51,526.64,848.54,124.58,28.74,24.450000000000273
00:10,2629.53,1118.02,511.74,820.46,124.28,28.74,26.289999999999964
00:15,2604.48,1100.52,508.24,810.6,125.05,28.45,31.61999999999989
00:20,2551.61,1081.12,491.21,801.75,122.86,28.35,26.320000000000164
00:25,2526.31,1064.84,485.53,801.04,122.43,27.97,24.500000000000455
00:30,2489.6,1048.92,476.64,790.18,120.88,27.91,25.070000000000164
00:35,2450.85,1030.51,464.95,784.79,119.94,27.83,22.829999999999927
00:40,2424.6,1013.6,469.43,771.77,119.41,27.44,22.949999999999818
00:45,2385.04,999.29,451.71,765.63,118.44,27.38,22.58999999999969
00:50,2340.05,977.86,436.89,749.12,116.99,26.94,32.250000000000455
00:55,2324.59,974.08,443.17,747.72,116.09,26.8,16.729999999999563
01:00,2284.77,952.2,436.05,733.53,115.11,26.66,21.220000000000255
01:05,2104.77,891.9,377.34,673.85,115.24,26.31,20.13000000000011
01:10,2078.81,876.72,372.77,663.99,115.28,26.4,23.65000000000009
01:15,2052.82,864.86,369.18,660.91,112.31,26.23,19.330000000000382
01:20,2033.17,858.24,362.62,652.47,113.49,26.14,20.20999999999981
01:25,2008.94,848.25,358.06,644.78,112.63,26.12,19.100000000000364
01:30,1989.04,836.79,354.5,639.45,113.32,26.25,18.730000000000018
01:35,1971.36,829.56,351.62,633.5,111.73,26.19,18.75999999999999
01:40,1955.43,823.79,347.35,629.99,110.96,25.78,17.560000000000173
01:45,1947.47,807.47,353.41,631.69,110.65,25.71,18.539999999999736
01:50,1935.74,809.11,346.28,626.51,110.43,25.58,17.830000000000155
01:55,1923.3,808.52,341.27,618.68,110.76,25.78,18.29000000000019
02:00,1901.44,796.29,337.97,612.58,110.65,25.53,18.419999999999845
02:05,1892.07,790.99,336.59,610.7,110.28,25.75,17.75999999999999
02:10,1874.32,786.51,332.88,601.54,110.36,25.61,17.4200000000003
02:15,1859.49,780.68,329.54,596.21,109.88,25.54,17.6400000000001
02:20,1853.04,779.46,326.69,596.74,109.11,25.57,15.470000000000027
02:25,1847.02,778.5,325.0,591.11,109.01,25.56,17.839999999999918
02:30,1833.27,771.08,322.3,586.88,110.06,25.64,17.309999999999718
02:35,1820.22,767.79,317.39,582.97,108.56,25.75,17.76000000000022
02:40,1818.39,766.2,319.01,580.77,109.48,25.72,17.210000000000036
02:45,1815.36,762.35,318.66,582.78,108.89,25.75,16.929999999999836
02:50,1795.8,759.13,311.61,575.56,106.78,25.67,17.049999999999955
02:55,1806.33,758.62,317.8,579.76,107.41,25.57,17.169999999999845
03:00,1793.6,756.5,310.98,574.21,109.16,25.69,17.059999999999718
03:05,1791.49,754.93,311.58,574.74,107.25,25.8,17.190000000000055
03:10,1778.1,751.19,308.21,568.72,107.86,25.74,16.37999999999988
03:15,1776.05,751.14,306.11,570.32,108.07,25.55,14.8599999999999
03:20,1773.0,747.63,304.57,567.41,108.2,25.68,19.509999999999764
03:25,1771.08,746.55,305.57,569.64,107.93,25.83,15.560000000000173
03:30,1770.66,747.7,304.23,568.33,107.63,25.95,16.81999999999971
03:35,1780.69,755.41,306.93,569.35,107.51,25.95,15.539999999999964
03:40,1767.77,749.98,303.05,565.26,107.22,25.93,16.329999999999927
03:45,1773.69,755.38,302.81,566.46,107.0,26.09,15.950000000000045
03:50,1769.87,749.16,302.32,566.38,107.63,26.04,18.33999999999969
03:55,1766.19,752.26,300.91,562.97,106.73,26.12,17.200000000000045
04:00,1769.62,753.87,303.6,561.32,107.46,26.29,17.079999999999927
04:05,1773.82,759.51,301.06,560.1,106.74,26.39,20.019999999999754
04:10,1783.92,766.86,301.92,563.89,107.78,26.57,16.90000000000009
