TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:00,3292.730,1523.490,675.780,936.430,103.770,21.860
00:05,3260.510,1507.570,671.970,924.980,103.380,21.630
00:10,3256.880,1508.630,671.620,920.570,103.390,21.650
00:15,3246.980,1502.240,670.610,918.110,103.580,21.520
00:20,3238.640,1496.240,664.070,918.500,107.800,21.480
00:25,3236.720,1493.740,666.760,919.740,103.820,21.310
00:30,3225.420,1486.830,666.320,918.140,102.280,21.280
00:35,3217.800,1485.140,663.920,916.010,101.070,21.260
00:40,3211.910,1479.840,664.290,914.770,101.580,21.470
00:45,3197.690,1471.720,662.700,909.990,101.470,21.490
00:50,3183.200,1461.670,658.500,909.690,101.440,21.530
00:55,3176.720,1457.870,657.340,904.980,105.010,21.380
01:00,3150.180,1444.590,653.360,893.270,105.170,21.160
01:05,3142.710,1439.730,650.770,895.550,105.600,21.150
01:10,3134.580,1435.430,651.970,894.300,101.470,21.150
01:15,3110.830,1422.560,648.860,887.360,101.460,21.150
01:20,3110.040,1419.410,647.260,887.260,105.620,20.950
01:25,3086.660,1411.590,641.510,876.960,105.460,20.970
01:30,3079.930,1407.480,641.230,879.770,101.330,20.870
01:35,3053.710,1395.220,635.140,866.220,105.200,20.740
01:40,3042.970,1386.650,634.300,870.940,101.660,20.830
01:45,3036.160,1382.830,633.570,864.670,105.540,20.710
01:50,3022.670,1379.680,631.510,866.480,100.040,20.740
01:55,3009.660,1369.970,628.510,862.540,100.010,20.530
02:00,3005.310,1369.300,626.870,860.930,99.060,20.590
02:05,3003.590,1369.510,625.950,859.110,99.740,20.460
02:10,2978.720,1357.930,621.930,850.500,99.670,20.450
02:15,2974.770,1356.620,618.940,848.850,99.760,20.450
02:20,2962.550,1350.680,617.350,842.430,103.840,20.290
02:25,2956.520,1350.210,617.040,840.630,100.000,20.340
02:30,2950.650,1345.860,617.620,838.630,99.930,20.360
02:35,2939.200,1342.020,612.240,837.350,99.390,20.270
02:40,2933.670,1334.880,613.760,837.040,99.780,20.210
