TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,5543.43,2485.35,1310.58,1504.89,163.02,26.93,52.66,2018-07-01,Summer,Sunday,False
00:05,5495.49,2456.73,1305.06,1493.91,160.84,26.75,52.2,2018-07-01,Summer,Sunday,False
00:10,5443.73,2440.05,1290.86,1473.45,160.97,26.68,51.72,2018-07-01,Summer,Sunday,False
00:15,5441.34,2433.37,1295.1,1474.43,159.83,26.6,52.01,2018-07-01,Summer,Sunday,False
00:20,5451.2,2429.98,1299.99,1484.14,158.63,26.68,51.78,2018-07-01,Summer,Sunday,False
00:25,5438.37,2420.13,1297.82,1482.79,159.16,26.8,51.67,2018-07-01,Summer,Sunday,False
00:30,5408.23,2414.45,1286.63,1471.66,157.94,26.17,51.38,2018-07-01,Summer,Sunday,False
00:35,5380.34,2394.79,1281.13,1467.79,158.55,26.5,51.58,2018-07-01,Summer,Sunday,False
00:40,5371.53,2396.63,1284.18,1452.35,160.85,26.47,51.05,2018-07-01,Summer,Sunday,False
00:45,5347.94,2385.1,1281.36,1450.76,153.52,26.39,50.81,2018-07-01,Summer,Sunday,False
00:50,5302.62,2358.69,1269.81,1448.04,149.2,26.5,50.38,2018-07-01,Summer,Sunday,False
00:55,5277.78,2350.72,1265.86,1433.91,150.65,26.5,50.14,2018-07-01,Summer,Sunday,False
01:00,5273.52,2337.28,1264.69,1442.75,152.31,26.39,50.1,2018-07-01,Summer,Sunday,False
01:05,5254.65,2326.09,1265.2,1434.23,152.77,26.45,49.91,2018-07-01,Summer,Sunday,False
01:10,5231.61,2313.86,1252.12,1436.87,152.69,26.37,49.7,2018-07-01,Summer,Sunday,False
01:15,5196.19,2304.83,1246.76,1416.17,152.75,26.32,49.36,2018-07-01,Summer,Sunday,False
01:20,5180.4,2296.23,1240.72,1415.12,152.75,26.37,49.21,2018-07-01,Summer,Sunday,False
01:25,5163.15,2281.98,1235.29,1417.73,152.71,26.39,49.05,2018-07-01,Summer,Sunday,False
01:30,5126.36,2266.71,1226.79,1404.73,153.21,26.22,48.7,2018-07-01,Summer,Sunday,False
01:35,5122.08,2268.66,1220.81,1402.2,155.47,26.29,48.65,2018-07-01,Summer,Sunday,False
01:40,5111.65,2269.89,1217.92,1395.89,153.16,26.17,48.62,2018-07-01,Summer,Sunday,False
01:45,5089.67,2256.61,1211.55,1394.08,152.95,26.14,48.34,2018-07-01,Summer,Sunday,False
01:50,5066.56,2248.35,1206.72,1386.75,150.52,26.09,48.13,2018-07-01,Summer,Sunday,False
01:55,5051.56,2245.1,1201.08,1380.26,151.04,26.09,47.99,2018-07-01,Summer,Sunday,False
02:00,5047.78,2245.44,1200.84,1376.77,150.66,26.11,47.96,2018-07-01,Summer,Sunday,False
02:05,5021.82,2230.5,1191.61,1374.72,151.12,26.17,47.7,2018-07-01,Summer,Sunday,False
02:10,4994.83,2222.81,1184.77,1364.41,149.33,26.06,47.45,2018-07-01,Summer,Sunday,False
02:15,4960.89,2200.19,1177.85,1360.91,148.73,26.09,47.12,2018-07-01,Summer,Sunday,False
02:20,4951.46,2199.32,1178.01,1352.97,148.06,26.06,47.04,2018-07-01,Summer,Sunday,False
02:25,4930.96,2188.35,1167.09,1354.73,147.86,26.09,46.84,2018-07-01,Summer,Sunday,False
02:30,4912.82,2183.61,1164.96,1346.75,144.77,26.06,46.67,2018-07-01,Summer,Sunday,False
02:35,4893.38,2172.3,1162.62,1342.05,143.98,25.94,46.49,2018-07-01,Summer,Sunday,False
02:40,4888.6,2169.21,1163.24,1340.26,143.44,26.01,46.44,2018-07-01,Summer,Sunday,False
02:45,4872.35,2161.27,1160.85,1332.73,145.23,25.99,46.28,2018-07-01,Summer,Sunday,False
02:50,4851.48,2151.86,1156.84,1328.84,141.96,25.89,46.09,2018-07-01,Summer,Sunday,False
02:55,4819.53,2130.28,1147.25,1330.09,140.17,25.96,45.78,2018-07-01,Summer,Sunday,False
03:00,4792.98,2116.03,1146.43,1318.78,140.36,25.86,45.52,2018-07-01,Summer,Sunday,False
03:05,4766.55,2103.51,1139.26,1310.72,142.04,25.73,45.29,2018-07-01,Summer,Sunday,False
03:10,4745.32,2096.56,1135.18,1300.94,141.72,25.83,45.09,2018-07-01,Summer,Sunday,False
03:15,4730.68,2082.51,1130.32,1304.2,142.75,25.81,45.09,2018-07-01,Summer,Sunday,False
03:20,4713.61,2072.8,1128.06,1298.86,143.33,25.78,44.78,2018-07-01,Summer,Sunday,False
03:25,4707.45,2076.5,1128.36,1288.53,143.6,25.73,44.73,2018-07-01,Summer,Sunday,False
03:30,4691.02,2068.92,1119.36,1289.44,142.95,25.78,44.57,2018-07-01,Summer,Sunday,False
03:35,4670.27,2060.0,1112.69,1284.51,142.97,25.73,44.37,2018-07-01,Summer,Sunday,False
03:40,4651.09,2055.55,1109.07,1274.84,141.65,25.78,44.2,2018-07-01,Summer,Sunday,False
03:45,4648.08,2055.27,1113.41,1268.47,140.99,25.78,44.16,2018-07-01,Summer,Sunday,False
03:50,4625.62,2042.81,1104.96,1267.56,140.64,25.71,43.94,2018-07-01,Summer,Sunday,False
03:55,4616.58,2034.94,1097.75,1273.32,140.96,25.76,43.85,2018-07-01,Summer,Sunday,False
04:00,4598.62,2037.08,1091.27,1259.01,141.85,25.73,43.68,2018-07-01,Summer,Sunday,False
04:05,4581.06,2028.81,1087.67,1253.8,141.56,25.71,43.51,2018-07-01,Summer,Sunday,False
