TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,5956.48,2725.75,1365.24,1623.03,165.14,20.74,56.58,2018-07-18,Summer,Wednesday,False
00:05,5907.42,2697.99,1363.93,1600.1,168.62,20.67,56.11,2018-07-18,Summer,Wednesday,False
00:10,5852.8,2675.84,1347.81,1591.16,161.72,20.67,55.6,2018-07-18,Summer,Wednesday,False
00:15,5838.41,2676.28,1336.93,1585.84,163.26,20.64,55.46,2018-07-18,Summer,Wednesday,False
00:20,5824.89,2669.47,1339.31,1578.31,161.82,20.64,55.34,2018-07-18,Summer,Wednesday,False
00:25,5773.42,2643.46,1329.79,1564.99,159.75,20.59,54.84,2018-07-18,Summer,Wednesday,False
00:30,5748.03,2628.05,1315.86,1570.71,158.19,20.61,54.61,2018-07-18,Summer,Wednesday,False
00:35,5654.76,2603.59,1255.13,1564.74,156.96,20.61,53.73,2018-07-18,Summer,Wednesday,False
00:40,5659.88,2591.41,1278.74,1558.66,156.74,20.56,53.77,2018-07-18,Summer,Wednesday,False
00:45,5657.18,2594.3,1282.89,1548.63,157.06,20.56,53.74,2018-07-18,Summer,Wednesday,False
00:50,5635.17,2583.56,1273.43,1547.89,156.23,20.51,53.55,2018-07-18,Summer,Wednesday,False
00:55,5614.51,2566.67,1278.33,1539.06,156.6,20.51,53.34,2018-07-18,Summer,Wednesday,False
01:00,5585.34,2556.8,1268.2,1530.43,156.41,20.44,53.06,2018-07-18,Summer,Wednesday,False
01:05,5572.56,2557.25,1261.76,1523.9,156.22,20.49,52.94,2018-07-18,Summer,Wednesday,False
01:10,5544.58,2540.06,1254.98,1521.08,155.37,20.41,52.68,2018-07-18,Summer,Wednesday,False
01:15,5528.92,2540.7,1250.0,1510.99,154.3,20.41,52.52,2018-07-18,Summer,Wednesday,False
01:20,5498.11,2515.73,1247.95,1507.22,154.56,20.41,52.24,2018-07-18,Summer,Wednesday,False
01:25,5482.38,2507.77,1245.11,1504.71,152.27,20.44,52.08,2018-07-18,Summer,Wednesday,False
01:30,5468.73,2511.38,1229.24,1502.76,152.99,20.41,51.95,2018-07-18,Summer,Wednesday,False
01:35,5433.12,2492.69,1221.91,1493.31,153.21,20.39,51.61,2018-07-18,Summer,Wednesday,False
01:40,5429.17,2487.12,1226.07,1489.19,154.8,20.41,51.58,2018-07-18,Summer,Wednesday,False
01:45,5406.11,2481.55,1228.96,1472.54,151.3,20.41,51.35,2018-07-18,Summer,Wednesday,False
01:50,5388.34,2467.66,1219.31,1478.41,151.39,20.39,51.18,2018-07-18,Summer,Wednesday,False
01:55,5378.21,2457.53,1218.49,1479.29,151.39,20.41,51.1,2018-07-18,Summer,Wednesday,False
02:00,5355.57,2451.5,1215.79,1465.67,151.4,20.33,50.88,2018-07-18,Summer,Wednesday,False
02:05,5332.63,2442.44,1208.96,1457.76,152.42,20.39,50.66,2018-07-18,Summer,Wednesday,False
02:10,5313.94,2430.73,1208.05,1452.48,151.86,20.33,50.49,2018-07-18,Summer,Wednesday,False
02:15,5303.31,2423.03,1205.59,1451.8,152.15,20.36,50.38,2018-07-18,Summer,Wednesday,False
02:20,5250.55,2399.07,1187.61,1443.48,150.23,20.28,49.88,2018-07-18,Summer,Wednesday,False
02:25,5240.7,2393.21,1189.39,1438.14,149.84,20.28,49.84,2018-07-18,Summer,Wednesday,False
02:30,5212.78,2380.53,1181.5,1433.53,147.39,20.31,49.52,2018-07-18,Summer,Wednesday,False
02:35,5182.14,2368.64,1171.62,1424.06,148.27,20.31,49.24,2018-07-18,Summer,Wednesday,False
02:40,5164.73,2357.46,1167.47,1421.51,148.92,20.31,49.06,2018-07-18,Summer,Wednesday,False
02:45,5157.99,2352.79,1171.91,1416.43,147.62,20.23,49.01,2018-07-18,Summer,Wednesday,False
02:50,5131.73,2344.2,1163.85,1408.88,145.79,20.26,48.75,2018-07-18,Summer,Wednesday,False
02:55,5115.51,2330.03,1163.92,1406.74,145.96,20.26,48.6,2018-07-18,Summer,Wednesday,False
03:00,5101.06,2320.76,1162.16,1404.27,145.23,20.18,48.46,2018-07-18,Summer,Wednesday,False
03:05,5071.92,2306.46,1158.17,1393.31,145.59,20.21,48.18,2018-07-18,Summer,Wednesday,False
03:10,5054.62,2300.72,1153.91,1385.37,146.36,20.23,48.03,2018-07-18,Summer,Wednesday,False
03:15,5033.37,2289.35,1152.18,1378.47,145.27,20.28,47.82,2018-07-18,Summer,Wednesday,False
03:20,5021.78,2287.38,1143.57,1378.0,144.85,20.28,47.7,2018-07-18,Summer,Wednesday,False
03:25,4995.72,2273.74,1135.43,1373.51,145.3,20.28,47.46,2018-07-18,Summer,Wednesday,False
03:30,4979.08,2267.43,1128.88,1370.32,144.89,20.26,47.3,2018-07-18,Summer,Wednesday,False
03:35,4971.23,2263.12,1127.96,1367.58,145.11,20.23,47.23,2018-07-18,Summer,Wednesday,False
03:40,4949.8,2249.65,1123.57,1364.3,145.03,20.23,47.02,2018-07-18,Summer,Wednesday,False
03:45,4936.18,2244.41,1121.26,1357.62,145.76,20.23,46.9,2018-07-18,Summer,Wednesday,False
03:50,4895.43,2225.01,1110.28,1349.8,143.59,20.23,46.52,2018-07-18,Summer,Wednesday,False
03:55,4875.14,2209.51,1109.22,1346.66,143.23,20.21,46.31,2018-07-18,Summer,Wednesday,False
04:00,4879.57,2215.4,1107.56,1347.11,142.99,20.16,46.35,2018-07-18,Summer,Wednesday,False
04:05,4866.68,2211.04,1105.01,1341.7,142.46,20.23,46.24,2018-07-18,Summer,Wednesday,False
04:10,4827.01,2201.04,1089.27,1329.26,141.43,20.16,45.85,2018-07-18,Summer,Wednesday,False
04:15,4816.85,2191.44,1086.87,1330.21,142.29,20.28,45.76,2018-07-18,Summer,Wednesday,False
04:20,4801.9,2178.8,1089.64,1326.03,141.56,20.26,45.61,2018-07-18,Summer,Wednesday,False
04:25,4790.06,2176.23,1084.01,1322.42,141.54,20.36,45.5,2018-07-18,Summer,Wednesday,False
04:30,4774.63,2164.07,1083.11,1319.33,142.44,20.33,45.35,2018-07-18,Summer,Wednesday,False
04:35,4764.26,2161.41,1077.96,1316.68,142.56,20.39,45.26,2018-07-18,Summer,Wednesday,False
04:40,4734.87,2144.83,1071.86,1310.47,142.26,20.46,44.99,2018-07-18,Summer,Wednesday,False
04:45,4716.51,2138.04,1068.87,1303.37,141.01,20.41,44.81,2018-07-18,Summer,Wednesday,False
04:50,4704.79,2132.92,1068.59,1297.16,140.89,20.54,44.69,2018-07-18,Summer,Wednesday,False
04:55,4687.68,2127.33,1059.59,1294.55,141.09,20.59,44.53,2018-07-18,Summer,Wednesday,False
05:00,4669.31,2119.25,1053.78,1289.71,141.66,20.54,44.37,2018-07-18,Summer,Wednesday,False
05:05,4640.96,2102.25,1049.9,1284.06,140.17,20.49,44.09,2018-07-18,Summer,Wednesday,False
05:10,4641.01,2106.03,1045.45,1284.26,140.64,20.54,44.09,2018-07-18,Summer,Wednesday,False
05:15,4618.38,2095.48,1038.8,1280.75,138.98,20.54,43.83,2018-07-18,Summer,Wednesday,False
