TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,6382.96,2902.85,1497.28,1714.69,179.48,28.02,60.64,2018-07-11,Summer,Wednesday,False
00:05,6303.0,2879.14,1487.54,1671.25,177.22,27.97,59.88,2018-07-11,Summer,Wednesday,False
00:10,6247.33,2830.56,1471.03,1679.92,178.65,27.82,59.35,2018-07-11,Summer,Wednesday,False
00:15,6229.77,2822.31,1461.92,1681.18,177.38,27.8,59.18,2018-07-11,Summer,Wednesday,False
00:20,6204.5,2811.34,1455.02,1674.17,177.31,27.72,58.94,2018-07-11,Summer,Wednesday,False
00:25,6214.66,2813.46,1450.19,1688.12,176.0,27.85,59.04,2018-07-11,Summer,Wednesday,False
00:30,6205.35,2815.02,1451.06,1677.84,174.65,27.82,58.96,2018-07-11,Summer,Wednesday,False
00:35,6169.58,2790.76,1438.9,1679.65,173.99,27.67,58.61,2018-07-11,Summer,Wednesday,False
00:40,6144.11,2774.87,1428.59,1682.57,172.05,27.67,58.36,2018-07-11,Summer,Wednesday,False
00:45,6148.25,2764.38,1431.96,1692.95,173.04,27.52,58.4,2018-07-11,Summer,Wednesday,False
00:50,6153.1,2781.53,1429.5,1685.04,170.95,27.62,58.46,2018-07-11,Summer,Wednesday,False
00:55,6148.52,2781.7,1424.1,1685.83,170.87,27.62,58.4,2018-07-11,Summer,Wednesday,False
01:00,6128.42,2765.12,1417.45,1692.23,167.86,27.54,58.22,2018-07-11,Summer,Wednesday,False
01:05,6117.54,2767.65,1413.49,1684.85,166.05,27.39,58.11,2018-07-11,Summer,Wednesday,False
01:10,6101.72,2749.91,1409.13,1692.07,165.36,27.29,57.96,2018-07-11,Summer,Wednesday,False
01:15,6081.2,2740.23,1405.99,1684.2,165.8,27.21,57.77,2018-07-11,Summer,Wednesday,False
01:20,6040.7,2736.53,1393.32,1662.22,164.01,27.24,57.38,2018-07-11,Summer,Wednesday,False
01:25,6006.05,2712.6,1389.32,1655.0,164.92,27.16,57.05,2018-07-11,Summer,Wednesday,False
01:30,5977.85,2699.42,1383.59,1646.62,164.36,27.08,56.78,2018-07-11,Summer,Wednesday,False
01:35,5951.49,2681.92,1373.67,1650.73,161.6,27.03,56.54,2018-07-11,Summer,Wednesday,False
01:40,5942.04,2686.66,1366.59,1642.69,162.6,27.06,56.44,2018-07-11,Summer,Wednesday,False
01:45,5915.94,2673.7,1363.18,1633.74,162.04,27.08,56.2,2018-07-11,Summer,Wednesday,False
01:50,5882.77,2664.97,1355.9,1617.07,161.92,27.03,55.88,2018-07-11,Summer,Wednesday,False
01:55,5889.91,2663.94,1353.56,1626.62,162.83,27.01,55.95,2018-07-11,Summer,Wednesday,False
02:00,5860.92,2648.06,1350.74,1619.1,160.35,26.98,55.69,2018-07-11,Summer,Wednesday,False
02:05,5827.4,2632.62,1338.84,1614.68,158.98,26.93,55.35,2018-07-11,Summer,Wednesday,False
02:10,5808.12,2622.88,1338.34,1604.74,160.07,26.9,55.19,2018-07-11,Summer,Wednesday,False
02:15,5793.15,2617.73,1333.61,1603.77,156.15,26.83,55.06,2018-07-11,Summer,Wednesday,False
02:20,5789.28,2613.13,1330.27,1605.17,158.91,26.8,55.0,2018-07-11,Summer,Wednesday,False
02:25,5750.36,2587.65,1321.58,1601.67,157.95,26.88,54.63,2018-07-11,Summer,Wednesday,False
02:30,5737.46,2587.6,1318.06,1591.87,158.63,26.8,54.5,2018-07-11,Summer,Wednesday,False
02:35,5706.98,2568.91,1314.58,1585.09,157.41,26.78,54.21,2018-07-11,Summer,Wednesday,False
02:40,5690.76,2562.32,1309.75,1580.31,157.51,26.8,54.07,2018-07-11,Summer,Wednesday,False
02:45,5681.62,2552.94,1307.46,1584.47,155.99,26.78,53.98,2018-07-11,Summer,Wednesday,False
02:50,5650.06,2537.24,1298.32,1577.18,156.9,26.75,53.67,2018-07-11,Summer,Wednesday,False
02:55,5624.98,2525.34,1286.83,1575.24,157.43,26.7,53.44,2018-07-11,Summer,Wednesday,False
03:00,5596.44,2509.32,1285.92,1566.96,154.41,26.68,53.15,2018-07-11,Summer,Wednesday,False
03:05,5555.07,2487.48,1273.09,1562.34,152.71,26.68,52.77,2018-07-11,Summer,Wednesday,False
03:10,5525.9,2470.17,1270.67,1553.65,152.39,26.52,52.5,2018-07-11,Summer,Wednesday,False
03:15,5512.43,2463.77,1269.77,1547.07,152.78,26.68,52.36,2018-07-11,Summer,Wednesday,False
03:20,5495.91,2461.06,1260.96,1542.43,152.7,26.55,52.21,2018-07-11,Summer,Wednesday,False
03:25,5481.41,2451.73,1254.34,1546.01,152.31,24.94,52.08,2018-07-11,Summer,Wednesday,False
03:30,5456.25,2450.25,1240.27,1537.72,151.28,24.89,51.84,2018-07-11,Summer,Wednesday,False
03:35,5456.58,2449.46,1245.96,1534.49,149.89,24.94,51.84,2018-07-11,Summer,Wednesday,False
03:40,5425.12,2430.2,1236.97,1530.46,150.27,25.68,51.54,2018-07-11,Summer,Wednesday,False
03:45,5397.25,2410.65,1231.53,1526.75,150.66,26.39,51.27,2018-07-11,Summer,Wednesday,False
03:50,5364.8,2399.89,1225.23,1511.58,150.72,26.42,50.96,2018-07-11,Summer,Wednesday,False
03:55,5355.11,2395.9,1222.32,1508.26,151.18,26.57,50.88,2018-07-11,Summer,Wednesday,False
04:00,5349.03,2394.7,1216.51,1509.43,151.14,26.45,50.8,2018-07-11,Summer,Wednesday,False
04:05,5316.92,2376.25,1216.7,1498.82,148.13,26.52,50.5,2018-07-11,Summer,Wednesday,False
04:10,5305.85,2376.1,1211.27,1493.03,148.62,26.42,50.41,2018-07-11,Summer,Wednesday,False
04:15,5279.35,2367.45,1200.74,1485.92,148.6,26.5,50.14,2018-07-11,Summer,Wednesday,False
04:20,5264.6,2357.02,1198.99,1484.02,148.06,26.5,50.01,2018-07-11,Summer,Wednesday,False
04:25,5252.25,2352.36,1196.93,1477.48,149.09,26.5,49.89,2018-07-11,Summer,Wednesday,False
04:30,5224.08,2337.83,1194.99,1466.24,148.76,26.52,49.74,2018-07-11,Summer,Wednesday,False
04:35,5202.59,2332.0,1188.66,1457.29,148.72,26.5,49.42,2018-07-11,Summer,Wednesday,False
04:40,5183.77,2322.78,1186.56,1450.13,148.5,26.45,49.35,2018-07-11,Summer,Wednesday,False
04:45,5159.18,2315.66,1178.82,1440.6,148.75,26.62,48.73,2018-07-11,Summer,Wednesday,False
04:50,5141.51,2304.57,1172.74,1439.95,148.65,26.75,48.85,2018-07-11,Summer,Wednesday,False
04:55,5135.2,2300.82,1171.3,1438.01,149.45,26.83,48.79,2018-07-11,Summer,Wednesday,False
05:00,5109.86,2290.14,1168.54,1427.48,148.44,26.73,48.53,2018-07-11,Summer,Wednesday,False
05:05,5081.41,2269.08,1161.35,1426.17,149.66,26.88,48.27,2018-07-11,Summer,Wednesday,False
05:10,5068.76,2258.43,1161.98,1423.5,149.79,26.9,48.16,2018-07-11,Summer,Wednesday,False
05:15,5055.42,2248.87,1159.52,1422.44,149.66,26.9,48.03,2018-07-11,Summer,Wednesday,False
05:20,5028.03,2239.59,1151.87,1413.21,148.71,26.88,47.77,2018-07-11,Summer,Wednesday,False
05:25,4990.75,2218.5,1140.48,1408.06,149.42,26.88,47.41,2018-07-11,Summer,Wednesday,False
05:30,4953.43,2196.35,1137.93,1396.22,149.08,26.78,47.07,2018-07-11,Summer,Wednesday,False
05:35,4869.47,2146.12,1122.43,1385.7,147.12,21.84,46.26,2018-07-11,Summer,Wednesday,False
05:40,4877.95,2168.86,1119.9,1368.74,147.65,26.47,46.33,2018-07-11,Summer,Wednesday,False
05:45,4848.54,2147.02,1117.06,1366.08,145.68,26.65,46.05,2018-07-11,Summer,Wednesday,False
05:50,4819.72,2132.42,1110.44,1359.2,145.24,26.62,45.8,2018-07-11,Summer,Wednesday,False
05:55,4819.12,2146.88,1104.97,1349.26,145.56,26.68,45.77,2018-07-11,Summer,Wednesday,False
06:00,4809.74,2139.56,1101.3,1350.63,145.67,26.9,45.68,2018-07-11,Summer,Wednesday,False
06:05,4810.92,2122.96,1106.26,1359.63,148.41,27.01,46.65,2018-07-11,Summer,Wednesday,False
06:10,4774.04,2096.5,1109.46,1347.21,148.34,27.16,45.37,2018-07-11,Summer,Wednesday,False
06:15,4785.76,2093.01,1107.63,1358.8,153.52,27.34,45.46,2018-07-11,Summer,Wednesday,False
06:20,4802.8,2104.77,1119.1,1358.58,147.15,27.57,45.63,2018-07-11,Summer,Wednesday,False
06:25,4744.2,2078.7,1103.88,1333.53,155.31,27.62,45.16,2018-07-11,Summer,Wednesday,False
06:30,4763.66,2086.44,1112.81,1337.64,153.82,27.69,45.26,2018-07-11,Summer,Wednesday,False
06:35,4724.2,2052.12,1110.07,1338.28,151.34,27.52,44.87,2018-07-11,Summer,Wednesday,False
06:40,4714.64,2047.7,1102.32,1334.2,158.2,27.44,44.78,2018-07-11,Summer,Wednesday,False
06:45,4709.6,2053.69,1106.25,1323.38,154.08,27.46,44.74,2018-07-11,Summer,Wednesday,False
06:50,4672.48,2070.67,1120.0,1249.1,160.94,27.39,44.38,2018-07-11,Summer,Wednesday,False
06:55,4681.5,2082.0,1102.08,1267.82,157.73,27.39,44.48,2018-07-11,Summer,Wednesday,False
07:00,4674.85,2056.32,1110.39,1266.32,169.95,27.46,44.41,2018-07-11,Summer,Wednesday,False
07:05,4657.77,2040.7,1116.6,1260.02,168.74,27.49,44.22,2018-07-11,Summer,Wednesday,False
07:10,4682.92,2064.7,1109.32,1263.08,173.87,27.46,44.49,2018-07-11,Summer,Wednesday,False
07:15,4669.66,2063.14,1100.5,1263.41,170.76,27.49,44.36,2018-07-11,Summer,Wednesday,False
07:20,4633.03,2037.0,1115.85,1233.62,175.04,27.52,44.0,2018-07-11,Summer,Wednesday,False
07:25,4651.5,2047.16,1091.44,1265.19,175.75,27.77,44.19,2018-07-11,Summer,Wednesday,False
07:30,4691.72,2076.59,1102.05,1259.0,181.65,27.9,44.53,2018-07-11,Summer,Wednesday,False
07:35,4685.35,2060.4,1109.05,1262.44,180.85,28.1,44.51,2018-07-11,Summer,Wednesday,False
07:40,4701.72,2094.17,1090.45,1261.65,182.57,28.2,44.68,2018-07-11,Summer,Wednesday,False
07:45,4676.54,2061.33,1082.31,1274.1,185.97,28.41,44.42,2018-07-11,Summer,Wednesday,False
07:50,4667.67,2052.89,1092.36,1263.47,185.99,28.64,44.32,2018-07-11,Summer,Wednesday,False
07:55,4672.49,2063.41,1081.25,1261.65,193.01,28.79,44.38,2018-07-11,Summer,Wednesday,False
08:00,4684.58,2054.26,1085.24,1274.92,196.84,28.81,44.51,2018-07-11,Summer,Wednesday,False
08:05,4693.83,2060.81,1087.25,1269.61,201.92,29.65,44.59,2018-07-11,Summer,Wednesday,False
