TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,5817.09,2596.92,1347.52,1624.12,165.98,27.29,55.26,2018-07-04,Summer,Wednesday,False
00:05,5784.08,2587.88,1339.3,1609.05,165.64,27.26,54.95,2018-07-04,Summer,Wednesday,False
00:10,5753.19,2580.66,1323.0,1600.49,167.23,27.16,54.65,2018-07-04,Summer,Wednesday,False
00:15,5721.88,2563.67,1313.04,1597.09,166.52,27.21,54.35,2018-07-04,Summer,Wednesday,False
00:20,5683.6,2549.17,1302.88,1586.68,163.64,27.24,53.99,2018-07-04,Summer,Wednesday,False
00:25,5681.2,2539.09,1313.59,1582.48,164.82,27.26,53.96,2018-07-04,Summer,Wednesday,False
00:30,5641.06,2512.72,1307.25,1577.21,163.15,27.13,53.6,2018-07-04,Summer,Wednesday,False
00:35,5603.52,2488.49,1306.42,1564.54,163.64,27.18,53.25,2018-07-04,Summer,Wednesday,False
00:40,5584.66,2474.26,1300.92,1566.96,162.36,27.11,53.05,2018-07-04,Summer,Wednesday,False
00:45,5545.17,2455.16,1295.97,1552.78,161.47,27.11,52.68,2018-07-04,Summer,Wednesday,False
00:50,5516.21,2450.08,1292.39,1533.17,161.21,26.96,52.4,2018-07-04,Summer,Wednesday,False
00:55,5499.95,2444.76,1289.29,1525.63,161.09,26.93,52.25,2018-07-04,Summer,Wednesday,False
01:00,5450.35,2424.85,1280.4,1507.58,158.81,26.93,51.78,2018-07-04,Summer,Wednesday,False
01:05,5423.57,2416.64,1274.14,1496.52,157.84,26.9,51.53,2018-07-04,Summer,Wednesday,False
01:10,5403.51,2406.82,1269.89,1489.96,158.63,26.88,51.33,2018-07-04,Summer,Wednesday,False
01:15,5383.17,2408.81,1260.34,1477.81,158.19,26.88,51.14,2018-07-04,Summer,Wednesday,False
01:20,5346.47,2383.1,1251.24,1476.39,158.18,26.78,50.78,2018-07-04,Summer,Wednesday,False
01:25,5328.18,2376.41,1243.23,1473.82,157.32,26.78,50.62,2018-07-04,Summer,Wednesday,False
01:30,5301.52,2360.01,1233.94,1473.66,156.95,26.6,50.36,2018-07-04,Summer,Wednesday,False
01:35,5265.31,2341.7,1226.32,1464.45,156.13,26.68,50.03,2018-07-04,Summer,Wednesday,False
01:40,5265.3,2342.87,1224.55,1464.28,157.06,26.57,49.97,2018-07-04,Summer,Wednesday,False
01:45,5256.43,2336.66,1223.85,1463.68,155.68,26.62,49.94,2018-07-04,Summer,Wednesday,False
01:50,5236.98,2325.17,1223.15,1456.09,156.01,26.8,49.76,2018-07-04,Summer,Wednesday,False
