TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other
00:00,1792.27,699.28,367.83,579.74,103.8,19.16,22.460000000000036
00:05,1764.04,691.86,362.33,569.28,106.99,19.04,14.539999999999964
00:10,1742.36,684.49,353.92,564.32,104.39,19.0,16.23999999999978
00:15,1721.68,673.7,353.13,564.27,102.93,19.0,8.650000000000091
00:20,1706.19,661.89,351.98,553.63,103.68,18.95,16.059999999999945
00:25,1707.74,661.95,346.57,557.02,104.39,18.83,18.980000000000018
00:30,1681.23,653.7,339.29,548.23,104.4,18.78,16.829999999999927
00:35,1671.1,650.32,337.05,546.08,103.25,18.66,15.739999999999554
00:40,1676.74,654.29,337.76,550.42,100.93,18.65,14.690000000000055
00:45,1660.83,642.3,332.75,550.2,101.3,18.51,15.769999999999982
00:50,1647.36,639.36,330.79,545.61,99.95,18.44,13.209999999999582
00:55,1639.48,637.98,327.91,538.45,99.06,18.46,17.61999999999989
01:00,1629.5,632.41,323.4,540.0,99.78,18.36,15.550000000000182
01:05,1608.54,626.75,316.11,536.31,97.94,18.51,12.919999999999845
01:10,1615.52,626.41,323.17,535.55,96.76,18.32,15.310000000000173
01:15,1593.43,619.92,315.57,525.25,97.94,18.41,16.339999999999918
01:20,1593.01,619.45,315.98,525.21,98.44,18.29,15.639999999999873
01:25,1583.02,613.92,313.05,526.99,97.5,18.29,13.269999999999982
01:30,1588.78,615.79,316.65,525.91,96.87,18.42,15.1400000000001
01:35,1575.53,610.84,312.99,521.64,96.65,18.46,14.949999999999818
01:40,1568.79,609.03,312.39,517.25,96.95,18.26,14.909999999999854
01:45,1565.21,607.75,309.49,518.28,96.27,18.34,15.080000000000155
01:50,1558.68,605.81,305.84,518.09,95.73,18.32,14.890000000000327
01:55,1561.3,607.1,309.63,516.0,96.1,18.33,14.1400000000001
02:00,1554.02,603.44,306.98,513.83,96.81,18.26,14.700000000000045
02:05,1551.97,598.63,306.25,515.65,96.23,18.35,16.860000000000127
02:10,1539.41,600.38,302.13,509.15,95.37,18.34,14.040000000000418
02:15,1543.65,600.42,303.64,511.45,95.5,18.27,14.370000000000118
02:20,1531.6,597.08,300.7,504.57,96.11,18.34,14.800000000000182
02:25,1515.78,581.96,297.77,504.61,95.97,18.23,17.23999999999978
02:30,1520.54,584.52,301.66,508.1,95.74,18.17,12.349999999999682
02:35,1515.11,585.48,296.57,505.1,95.22,18.23,14.509999999999764
02:40,1512.77,585.57,295.54,504.56,94.4,18.26,14.439999999999827
02:45,1505.96,582.05,293.92,500.7,96.22,18.26,14.809999999999945
02:50,1509.07,585.32,294.73,501.97,95.26,18.21,13.579999999999927
02:55,1506.24,583.73,293.91,499.97,96.23,18.19,14.209999999999809
03:00,1499.06,583.04,291.24,495.25,95.97,18.18,15.379999999999882
03:05,1499.3,583.62,290.87,497.55,94.78,18.2,14.279999999999973
03:10,1497.01,585.75,289.64,494.02,94.83,18.2,14.570000000000164
03:15,1502.51,586.53,291.4,497.21,94.74,18.3,14.330000000000155
03:20,1501.04,589.33,290.57,494.38,94.16,18.25,14.349999999999682
03:25,1502.09,589.21,290.99,494.11,93.69,18.23,15.8599999999999
03:30,1375.3,582.77,287.65,381.61,93.9,18.19,11.179999999999836
03:35,1383.69,582.97,284.59,389.66,95.4,18.11,12.960000000000036
03:40,1385.26,577.55,279.61,401.93,96.16,18.24,11.769999999999982
03:45,1395.03,565.19,273.18,429.66,95.51,18.34,13.149999999999864
03:50,1265.87,487.21,273.06,380.09,94.7,18.67,12.139999999999873
03:55,1265.8,489.16,271.26,380.52,94.71,18.7,11.449999999999818
04:00,1380.89,588.9,278.49,385.63,95.96,18.68,13.230000000000018
04:05,1389.58,585.74,282.43,394.44,95.06,18.91,12.999999999999773
04:10,1375.81,571.37,281.78,394.2,95.21,19.09,14.160000000000082
04:15,1468.25,597.91,291.22,457.52,88.65,19.1,13.849999999999909
04:20,1471.21,574.85,299.81,476.93,84.63,19.08,15.909999999999854
04:25,1477.88,588.0,292.55,477.85,86.5,19.16,13.819999999999936
04:30,1560.05,616.34,312.97,507.85,85.26,19.32,18.309999999999945
04:35,1539.7,591.32,318.23,511.48,85.65,19.42,13.599999999999682
04:40,1566.05,618.16,315.37,510.97,84.44,19.54,17.569999999999936
04:45,1592.64,627.49,323.14,522.56,84.59,19.65,15.210000000000036
04:50,1640.7,647.84,323.73,547.26,78.7,19.75,23.420000000000073
04:55,1657.97,664.17,331.14,543.69,82.41,19.93,16.62999999999988
05:00,1667.36,674.08,333.77,541.43,81.31,20.31,16.460000000000036
05:05,1701.41,692.61,336.55,550.84,84.41,20.84,16.160000000000082
05:10,1712.75,700.84,338.27,547.66,88.41,21.28,16.289999999999964
05:15,1770.29,721.72,354.65,569.99,86.92,21.56,15.450000000000045
05:20,1718.53,715.64,333.76,523.88,87.17,22.0,36.0799999999997
05:25,1770.77,735.88,358.02,553.24,81.52,18.01,24.09999999999991
05:30,1827.07,754.64,366.95,583.51,81.8,22.05,18.12000000000012
05:35,1874.59,777.65,387.74,591.87,80.05,22.47,14.810000000000173
05:40,1905.11,788.68,391.56,600.61,83.39,22.57,18.299999999999955
05:45,1818.91,801.22,401.16,588.96,84.6,22.67,-79.70000000000005
05:50,1917.2,788.93,397.89,607.49,82.26,22.23,18.40000000000009
05:55,1957.11,795.43,415.9,619.73,84.67,23.02,18.3599999999999
06:00,2084.02,866.24,445.35,649.15,78.64,22.75,21.889999999999873
06:05,2105.65,890.68,439.28,644.82,68.15,23.7,39.01999999999998
06:10,2168.81,914.77,454.6,666.51,85.71,24.14,23.080000000000382
06:15,2193.44,925.71,456.78,682.14,83.27,24.65,20.889999999999873
06:20,2272.36,954.01,483.72,700.41,83.52,24.97,25.730000000000473
06:25,2289.63,962.69,481.04,705.33,86.24,24.63,29.700000000000273
06:30,2348.32,988.77,496.91,721.66,87.12,25.53,28.329999999999927
06:35,2409.64,1013.12,514.72,744.31,87.5,26.02,23.9699999999998
06:40,2470.65,1061.04,507.15,766.77,85.43,26.42,23.840000000000146
06:45,2512.51,1060.33,528.54,793.55,83.83,26.93,19.330000000000382
06:50,2599.1,1095.01,568.03,794.54,85.16,28.03,28.329999999999927
06:55,2637.62,1105.21,572.56,809.67,93.1,28.32,28.759999999999764
07:00,2688.79,1125.62,597.62,825.11,91.79,28.3,20.34999999999991
07:05,2755.68,1165.72,602.64,844.15,89.15,28.94,25.079999999999472
07:10,2803.83,1172.89,627.39,867.78,86.09,29.29,20.389999999999418
07:15,2886.9,1212.53,637.46,895.76,85.96,29.32,25.86999999999989
07:20,2904.65,1212.53,637.76,903.92,93.14,29.29,28.01000000000022
07:25,2950.56,1242.49,656.12,916.81,89.8,29.44,15.899999999999636
07:30,3067.18,1297.22,691.19,945.49,94.92,29.64,8.7199999999998
07:35,3113.63,1284.2,715.34,970.71,84.24,29.83,29.3100000000004
07:40,3178.87,1330.93,699.94,990.77,90.24,30.18,36.809999999999945
07:45,3223.74,1340.56,729.65,1013.35,94.36,30.45,15.36999999999989
07:50,3236.81,1368.24,723.63,991.18,90.14,30.65,32.970000000000255
07:55,3287.55,1383.26,734.87,1007.95,95.18,30.66,35.630000000000564
08:00,3317.18,1386.91,730.68,1041.68,96.26,30.2,31.449999999999363
08:05,3285.4,1369.03,725.42,1025.47,103.92,30.34,31.2199999999998
08:10,3346.71,1396.78,737.67,1043.18,99.07,30.39,39.61999999999989
08:15,3350.38,1392.11,750.02,1049.5,96.62,30.25,31.88000000000011
08:20,3374.34,1418.05,731.98,1064.56,99.2,29.94,30.610000000000582
08:25,3346.57,1404.48,717.02,1051.8,111.44,30.05,31.779999999999745
08:30,3443.91,1452.98,745.66,1073.05,94.9,29.97,47.350000000000364
08:35,3357.72,1403.41,741.09,1051.64,100.38,29.43,31.769999999999527
08:40,3336.38,1402.16,736.08,1042.45,100.2,30.12,25.36999999999989
08:45,3386.7,1428.7,751.4,1051.57,105.1,29.97,19.960000000000036
08:50,3375.88,1420.4,735.79,1046.52,115.21,30.09,27.86999999999989
08:55,3369.85,1415.69,743.13,1039.08,110.52,29.81,31.61999999999989
09:00,3383.88,1418.75,731.2,1052.41,112.42,29.65,39.45000000000027
09:05,3367.73,1404.0,723.09,1067.49,118.87,29.98,24.300000000000182
09:10,3399.68,1427.24,709.82,1074.37,112.09,29.64,46.51999999999998
09:15,3444.27,1450.01,740.54,1083.36,107.76,29.85,32.75
09:20,3408.05,1437.46,712.23,1083.61,110.4,29.67,34.679999999999836
09:25,3445.65,1463.69,680.84,1118.59,119.22,29.54,33.77000000000044
09:30,3513.5,1465.94,704.57,1155.63,128.97,28.87,29.519999999999982
09:35,3611.21,1491.04,757.34,1167.08,130.55,28.97,36.23000000000002
09:40,3626.94,1513.1,752.22,1173.61,124.35,28.76,34.900000000000546
09:45,3549.3,1475.4,730.64,1137.43,129.94,29.92,45.9699999999998
09:50,3567.79,1471.11,738.63,1160.09,126.17,34.28,37.50999999999976
09:55,3552.16,1467.37,731.81,1159.21,125.12,34.5,34.15000000000009
10:00,3574.61,1464.79,734.4,1175.71,126.26,34.82,38.629999999999654
10:05,3579.68,1433.29,751.65,1161.3,129.74,34.36,69.34000000000015
10:10,3546.34,1444.64,726.73,1172.3,133.59,33.77,35.309999999999945
10:15,3545.33,1467.17,714.1,1176.72,125.35,33.67,28.320000000000164
10:20,3548.23,1445.66,731.42,1174.12,130.37,33.89,32.77000000000044
10:25,3574.88,1453.39,742.83,1173.17,132.99,33.57,38.929999999999836
10:30,3567.53,1446.84,738.99,1185.11,132.26,33.4,30.93000000000029
10:35,3538.48,1433.04,758.38,1161.06,129.49,33.58,22.929999999999836
10:40,3492.13,1433.02,709.11,1161.94,123.66,33.08,31.320000000000164
10:45,3531.01,1436.7,727.58,1165.15,129.58,32.88,39.11999999999989
10:50,3510.42,1429.79,723.22,1165.64,129.05,32.81,29.9099999999994
10:55,3501.05,1396.43,736.15,1176.34,125.54,32.03,34.559999999999945
11:00,3511.1,1395.06,731.76,1180.67,137.39,31.94,34.2800000000002
11:05,3490.99,1386.06,734.1,1179.61,126.02,31.71,33.49000000000024
11:10,3484.79,1404.2,719.44,1172.62,128.88,31.59,28.05999999999949
11:15,3477.2,1377.17,730.39,1173.17,130.02,31.46,34.98999999999978
11:20,3427.57,1366.87,692.69,1181.43,128.62,23.46,34.500000000000455
11:25,3402.2,1350.33,680.77,1184.81,130.68,23.46,32.15000000000009
11:30,3406.88,1346.38,697.93,1173.09,128.62,23.27,37.5900000000006
11:35,3389.34,1345.46,694.0,1165.92,128.14,23.64,32.18000000000029
11:40,3391.88,1345.44,707.83,1153.37,127.99,23.68,33.57000000000062
11:45,3367.45,1331.72,690.93,1158.24,120.44,23.53,42.589999999999236
11:50,3361.29,1339.66,696.82,1145.59,124.09,23.13,32.0
11:55,3375.02,1320.96,706.91,1164.2,127.67,23.19,32.090000000000146
12:00,3348.33,1322.16,701.26,1143.83,126.09,23.22,31.769999999999982
12:05,3335.98,1308.95,694.28,1138.83,136.56,22.89,34.470000000000255
12:10,3326.59,1280.44,699.74,1148.16,145.74,22.44,30.070000000000164
12:15,3297.35,1294.4,692.75,1133.25,125.29,22.42,29.23999999999978
12:20,3299.07,1278.45,701.31,1137.58,128.74,22.35,30.640000000000327
12:25,3331.75,1301.59,700.47,1136.45,129.68,21.89,41.67000000000007
12:30,3319.22,1293.17,707.58,1136.23,128.21,21.92,32.10999999999967
12:35,3332.75,1321.72,696.19,1140.79,119.97,22.11,31.970000000000255
12:40,3295.83,1284.57,697.73,1133.18,130.36,22.18,27.809999999999945
12:45,3260.7,1273.59,685.19,1108.71,130.85,22.03,40.32999999999993
12:50,3270.92,1292.68,674.29,1121.98,128.89,22.22,30.860000000000582
12:55,3236.8,1271.59,689.21,1092.86,128.04,21.99,33.11000000000058
13:00,3106.57,1250.64,641.95,1039.18,126.45,21.75,26.59999999999991
