TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,4420.76,1951.73,1011.9,1244.24,149.5,21.39,42.0,2018-05-04,Spring,Friday,False
00:05,4386.65,1939.15,988.46,1237.27,158.83,21.27,41.67,2018-05-04,Spring,Friday,False
00:10,4356.65,1919.83,986.83,1237.42,149.99,21.19,41.39,2018-05-04,Spring,Friday,False
00:15,4339.31,1911.94,987.56,1229.94,147.45,21.17,41.25,2018-05-04,Spring,Friday,False
00:20,4324.75,1905.06,979.33,1231.95,146.28,21.04,41.09,2018-05-04,Spring,Friday,False
00:25,4299.49,1896.86,969.65,1223.13,147.84,21.17,40.84,2018-05-04,Spring,Friday,False
00:30,4293.53,1898.17,961.81,1216.02,155.78,20.96,40.79,2018-05-04,Spring,Friday,False
00:35,4248.05,1870.84,959.41,1212.29,144.2,20.96,40.35,2018-05-04,Spring,Friday,False
00:40,4229.42,1866.32,953.26,1206.94,141.86,20.86,40.18,2018-05-04,Spring,Friday,False
00:45,4209.67,1862.35,943.16,1191.09,152.12,20.96,39.99,2018-05-04,Spring,Friday,False
00:50,4189.5,1851.12,950.54,1186.11,141.12,20.81,39.8,2018-05-04,Spring,Friday,False
00:55,4161.0,1841.58,932.0,1174.77,152.25,20.86,39.54,2018-05-04,Spring,Friday,False
01:00,4146.2,1826.32,937.61,1181.17,140.85,20.86,39.39,2018-05-04,Spring,Friday,False
01:05,4111.3,1812.41,925.1,1172.65,141.32,20.76,39.06,2018-05-04,Spring,Friday,False
01:10,4083.54,1802.21,916.57,1154.05,151.23,20.68,38.8,2018-05-04,Spring,Friday,False
01:15,4077.47,1789.57,920.29,1166.07,142.11,20.71,38.72,2018-05-04,Spring,Friday,False
01:20,4037.27,1776.3,906.84,1143.62,151.51,20.66,38.34,2018-05-04,Spring,Friday,False
01:25,4006.59,1759.49,907.0,1144.58,136.88,20.58,38.06,2018-05-04,Spring,Friday,False
01:30,3998.34,1756.63,907.23,1137.99,137.9,20.61,37.98,2018-05-04,Spring,Friday,False
01:35,3978.85,1742.01,902.9,1137.51,138.1,20.53,37.8,2018-05-04,Spring,Friday,False
01:40,3954.16,1741.81,885.73,1118.41,150.14,20.5,37.57,2018-05-04,Spring,Friday,False
01:45,3946.72,1731.25,890.59,1116.1,150.78,20.5,37.5,2018-05-04,Spring,Friday,False
01:50,3919.77,1716.08,893.4,1115.12,137.5,20.43,37.24,2018-05-04,Spring,Friday,False
01:55,3892.91,1706.55,875.05,1104.32,149.53,20.48,36.98,2018-05-04,Spring,Friday,False
02:00,3881.52,1696.34,882.84,1107.46,137.53,20.48,36.87,2018-05-04,Spring,Friday,False
02:05,3874.96,1695.08,875.13,1099.15,148.37,20.5,36.73,2018-05-04,Spring,Friday,False
02:10,3849.58,1690.68,864.44,1089.75,147.71,20.43,36.57,2018-05-04,Spring,Friday,False
02:15,3823.28,1666.84,872.64,1091.71,135.39,20.38,36.32,2018-05-04,Spring,Friday,False
02:20,3789.75,1656.07,856.9,1074.07,146.43,20.27,36.01,2018-05-04,Spring,Friday,False
02:25,3770.81,1649.77,846.79,1072.19,145.94,20.3,35.82,2018-05-04,Spring,Friday,False
02:30,3752.16,1639.15,854.34,1071.99,130.76,20.27,35.65,2018-05-04,Spring,Friday,False
02:35,3745.16,1629.41,852.64,1075.24,132.06,20.22,35.59,2018-05-04,Spring,Friday,False
02:40,3736.42,1634.16,851.4,1063.74,131.37,20.25,35.5,2018-05-04,Spring,Friday,False
02:45,3701.53,1620.11,840.32,1053.33,132.25,20.22,35.3,2018-05-04,Spring,Friday,False
02:50,3684.35,1609.41,827.0,1046.79,145.93,20.22,35.0,2018-05-04,Spring,Friday,False
02:55,3658.74,1590.71,831.4,1050.78,130.96,20.12,34.77,2018-05-04,Spring,Friday,False
03:00,3650.06,1595.37,826.18,1043.24,130.46,20.12,34.69,2018-05-04,Spring,Friday,False
03:05,3623.72,1572.91,825.27,1040.41,130.62,20.1,34.41,2018-05-04,Spring,Friday,False
03:10,3608.02,1571.25,811.56,1026.51,144.36,20.07,34.27,2018-05-04,Spring,Friday,False
03:15,3605.21,1568.02,822.97,1028.55,131.51,19.92,34.24,2018-05-04,Spring,Friday,False
03:20,3574.34,1554.29,816.04,1023.49,126.58,19.99,33.95,2018-05-04,Spring,Friday,False
