TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,4605.02,2029.79,1024.57,1316.63,169.39,20.89,43.75,2018-05-05,Spring,Saturday,False
00:05,4561.08,2009.34,1008.46,1309.93,169.06,20.96,43.33,2018-05-05,Spring,Saturday,False
00:10,4555.81,2002.02,1019.36,1302.12,168.2,20.83,43.28,2018-05-05,Spring,Saturday,False
00:15,4544.67,2002.04,1015.65,1294.23,168.77,20.81,43.17,2018-05-05,Spring,Saturday,False
00:20,4521.0,1990.78,1006.48,1292.41,167.62,20.76,42.95,2018-05-05,Spring,Saturday,False
00:25,4481.91,1973.86,998.63,1280.58,165.58,20.68,42.58,2018-05-05,Spring,Saturday,False
00:30,4467.11,1963.7,990.31,1284.32,165.72,20.63,42.43,2018-05-05,Spring,Saturday,False
00:35,4442.71,1952.98,984.82,1276.73,165.31,20.68,42.19,2018-05-05,Spring,Saturday,False
00:40,4419.8,1946.17,979.28,1266.09,165.66,20.61,41.99,2018-05-05,Spring,Saturday,False
00:45,4397.43,1935.09,975.91,1258.49,165.56,20.61,41.77,2018-05-05,Spring,Saturday,False
00:50,4372.77,1927.48,971.75,1246.48,165.0,20.53,41.53,2018-05-05,Spring,Saturday,False
00:55,4363.45,1922.0,968.39,1246.7,164.4,20.5,41.46,2018-05-05,Spring,Saturday,False
01:00,4335.29,1910.76,965.41,1230.82,166.82,20.3,41.18,2018-05-05,Spring,Saturday,False
01:05,4312.8,1899.54,957.73,1231.56,162.65,20.35,40.97,2018-05-05,Spring,Saturday,False
01:10,4292.29,1891.93,953.52,1223.19,162.56,20.3,40.79,2018-05-05,Spring,Saturday,False
01:15,4267.93,1875.6,946.17,1221.01,164.36,20.25,40.54,2018-05-05,Spring,Saturday,False
01:20,4244.9,1867.04,936.33,1219.41,161.59,20.2,40.33,2018-05-05,Spring,Saturday,False
01:25,4231.59,1860.98,934.14,1213.81,162.27,20.2,40.19,2018-05-05,Spring,Saturday,False
01:30,4206.43,1851.75,932.08,1201.68,160.73,20.2,39.99,2018-05-05,Spring,Saturday,False
01:35,4189.43,1842.53,927.25,1198.86,160.9,20.1,39.79,2018-05-05,Spring,Saturday,False
01:40,4165.02,1835.11,919.18,1192.76,158.28,20.12,39.57,2018-05-05,Spring,Saturday,False
01:45,4151.5,1829.15,921.16,1183.95,157.88,19.97,39.39,2018-05-05,Spring,Saturday,False
01:50,4132.44,1817.99,914.15,1181.56,159.5,19.99,39.25,2018-05-05,Spring,Saturday,False
01:55,4113.55,1807.29,910.25,1178.0,158.81,20.12,39.08,2018-05-05,Spring,Saturday,False
02:00,4093.9,1797.59,904.43,1174.05,159.07,19.87,38.89,2018-05-05,Spring,Saturday,False
02:05,4072.73,1784.11,899.34,1174.07,156.58,19.94,38.69,2018-05-05,Spring,Saturday,False
02:10,4062.27,1789.43,896.07,1160.54,157.86,19.77,38.6,2018-05-05,Spring,Saturday,False
02:15,4035.47,1774.83,887.53,1158.84,156.09,19.84,38.34,2018-05-05,Spring,Saturday,False
02:20,4030.98,1772.14,886.83,1156.92,156.87,19.94,38.28,2018-05-05,Spring,Saturday,False
02:25,4009.94,1758.87,877.88,1157.95,157.29,19.87,38.08,2018-05-05,Spring,Saturday,False
02:30,3990.41,1753.15,876.05,1145.12,158.43,19.77,37.89,2018-05-05,Spring,Saturday,False
02:35,3976.41,1747.02,872.47,1142.96,156.45,19.74,37.77,2018-05-05,Spring,Saturday,False
02:40,3959.8,1730.6,866.91,1137.53,167.33,19.79,37.64,2018-05-05,Spring,Saturday,False
02:45,3939.75,1723.77,856.11,1136.55,166.17,19.71,37.44,2018-05-05,Spring,Saturday,False
02:50,3902.87,1711.32,837.94,1131.26,165.56,19.71,37.08,2018-05-05,Spring,Saturday,False
02:55,3891.35,1712.39,835.55,1120.91,165.83,19.69,36.98,2018-05-05,Spring,Saturday,False
03:00,3866.86,1698.26,835.56,1113.24,163.5,19.56,36.74,2018-05-05,Spring,Saturday,False
03:05,3848.24,1684.48,832.02,1111.01,164.51,19.61,36.61,2018-05-05,Spring,Saturday,False
03:10,3826.44,1677.91,824.85,1103.59,164.15,19.56,36.38,2018-05-05,Spring,Saturday,False
03:15,3802.05,1666.54,817.77,1099.87,162.21,19.56,36.1,2018-05-05,Spring,Saturday,False
03:20,3785.25,1660.9,812.73,1094.3,161.76,19.61,35.95,2018-05-05,Spring,Saturday,False
03:25,3770.92,1651.26,808.99,1094.05,161.27,19.54,35.81,2018-05-05,Spring,Saturday,False
03:30,3744.84,1641.89,801.92,1085.06,160.86,19.56,35.55,2018-05-05,Spring,Saturday,False
03:35,3735.67,1643.49,798.89,1077.25,161.04,19.51,35.49,2018-05-05,Spring,Saturday,False
03:40,3717.43,1633.8,793.52,1074.94,160.32,19.54,35.31,2018-05-05,Spring,Saturday,False
03:45,3687.16,1614.02,788.17,1069.42,160.99,19.51,35.05,2018-05-05,Spring,Saturday,False
03:50,3675.68,1612.53,784.37,1063.67,160.73,19.46,34.92,2018-05-05,Spring,Saturday,False
03:55,3661.32,1610.13,778.85,1056.86,161.26,19.46,34.76,2018-05-05,Spring,Saturday,False
04:00,3649.5,1608.65,776.09,1049.63,161.0,19.43,34.7,2018-05-05,Spring,Saturday,False
04:05,3637.3,1596.48,771.5,1053.53,161.67,19.54,34.58,2018-05-05,Spring,Saturday,False
04:10,3618.13,1592.22,768.86,1041.55,161.72,19.41,34.37,2018-05-05,Spring,Saturday,False
04:15,3598.3,1582.94,764.17,1035.85,161.56,19.51,34.27,2018-05-05,Spring,Saturday,False
04:20,3592.97,1578.16,760.94,1039.22,161.11,19.43,34.11,2018-05-05,Spring,Saturday,False
