TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,5226.99,2304.46,1196.58,1469.28,179.66,27.35,49.66,2018-05-16,Spring,Wednesday,False
00:05,5176.71,2274.68,1183.19,1462.29,180.15,27.23,49.17,2018-05-16,Spring,Wednesday,False
00:10,5040.87,2264.27,1142.58,1378.18,180.67,27.28,47.89,2018-05-16,Spring,Wednesday,False
00:15,5033.85,2260.64,1140.82,1378.35,179.02,27.2,47.82,2018-05-16,Spring,Wednesday,False
00:20,5022.01,2271.94,1143.05,1355.72,176.48,27.1,47.72,2018-05-16,Spring,Wednesday,False
00:25,4965.9,2202.95,1150.85,1363.85,174.0,27.07,47.18,2018-05-16,Spring,Wednesday,False
00:30,4946.24,2224.62,1121.56,1353.59,172.46,27.02,46.99,2018-05-16,Spring,Wednesday,False
00:35,4905.03,2198.62,1117.52,1343.82,171.58,26.9,46.59,2018-05-16,Spring,Wednesday,False
00:40,4887.17,2196.84,1107.09,1337.54,172.36,26.92,46.42,2018-05-16,Spring,Wednesday,False
00:45,4877.65,2179.96,1110.92,1341.38,172.24,26.82,46.33,2018-05-16,Spring,Wednesday,False
00:50,4892.54,2137.74,1143.3,1367.15,171.18,26.69,46.48,2018-05-16,Spring,Wednesday,False
00:55,4840.2,2156.75,1111.86,1327.04,171.8,26.77,45.98,2018-05-16,Spring,Wednesday,False
01:00,4857.38,2144.23,1128.46,1339.4,172.41,26.74,46.14,2018-05-16,Spring,Wednesday,False
01:05,4837.14,2111.14,1120.35,1346.41,186.62,26.67,45.95,2018-05-16,Spring,Wednesday,False
01:10,4846.46,2114.51,1116.45,1356.15,186.85,26.62,45.88,2018-05-16,Spring,Wednesday,False
01:15,4825.65,2115.21,1111.75,1355.41,170.77,26.67,45.84,2018-05-16,Spring,Wednesday,False
01:20,4816.92,2104.64,1105.92,1364.77,169.32,26.51,45.76,2018-05-16,Spring,Wednesday,False
01:25,4793.91,2095.05,1097.96,1359.6,169.26,26.49,45.55,2018-05-16,Spring,Wednesday,False
01:30,4781.57,2083.22,1096.34,1360.53,169.74,26.31,45.43,2018-05-16,Spring,Wednesday,False
01:35,4757.63,2078.51,1089.94,1347.71,169.94,26.34,45.19,2018-05-16,Spring,Wednesday,False
01:40,4737.89,2069.32,1083.71,1343.92,169.65,26.28,45.01,2018-05-16,Spring,Wednesday,False
01:45,4731.1,2063.51,1082.83,1345.9,167.7,26.21,44.95,2018-05-16,Spring,Wednesday,False
01:50,4707.77,2052.7,1081.97,1335.75,166.47,26.16,44.72,2018-05-16,Spring,Wednesday,False
01:55,4682.06,2040.55,1072.1,1330.86,167.92,26.16,44.47,2018-05-16,Spring,Wednesday,False
02:00,4672.16,2037.72,1071.27,1325.58,167.08,26.13,44.38,2018-05-16,Spring,Wednesday,False
02:05,4654.65,2032.47,1065.39,1318.62,167.88,26.08,44.21,2018-05-16,Spring,Wednesday,False
02:10,4629.18,2019.43,1059.69,1311.15,168.73,26.21,43.97,2018-05-16,Spring,Wednesday,False
02:15,4614.21,2011.43,1057.57,1308.07,167.07,26.23,43.84,2018-05-16,Spring,Wednesday,False
02:20,4576.22,1986.87,1054.05,1300.06,165.83,25.95,43.46,2018-05-16,Spring,Wednesday,False
02:25,4559.36,1982.68,1052.7,1295.29,159.28,25.95,43.46,2018-05-16,Spring,Wednesday,False
02:30,4537.26,1962.42,1053.61,1293.25,158.92,25.95,43.11,2018-05-16,Spring,Wednesday,False
02:35,4519.61,1933.11,1054.35,1304.97,158.26,25.98,42.94,2018-05-16,Spring,Wednesday,False
02:40,4490.71,1965.16,1034.42,1264.91,157.74,25.83,42.65,2018-05-16,Spring,Wednesday,False
02:45,4360.64,1913.32,1025.05,1197.6,157.67,25.57,41.43,2018-05-16,Spring,Wednesday,False
02:50,4145.16,1785.66,1012.35,1129.01,153.25,25.49,39.4,2018-05-16,Spring,Wednesday,False
02:55,3832.82,1607.82,970.38,1041.19,151.54,25.47,36.42,2018-05-16,Spring,Wednesday,False
03:00,2992.25,1326.03,635.64,871.56,109.67,20.91,28.44,2018-05-16,Spring,Wednesday,False
03:05,2901.69,1340.01,553.69,866.4,99.38,14.65,27.56,2018-05-16,Spring,Wednesday,False
03:10,2851.73,1279.02,544.81,873.05,110.92,16.84,27.09,2018-05-16,Spring,Wednesday,False
03:15,2764.63,1216.83,522.55,870.06,111.24,17.68,26.27,2018-05-16,Spring,Wednesday,False
03:20,2762.45,1178.51,560.92,865.75,113.47,17.55,26.25,2018-05-16,Spring,Wednesday,False
03:25,2754.65,1182.96,557.34,856.94,113.66,17.58,26.17,2018-05-16,Spring,Wednesday,False
03:30,2879.21,1218.32,646.14,850.41,118.39,18.59,27.36,2018-05-16,Spring,Wednesday,False
03:35,2929.33,1236.57,669.9,847.15,129.32,18.57,27.82,2018-05-16,Spring,Wednesday,False
03:40,2938.82,1236.39,683.13,836.96,134.3,20.12,27.92,2018-05-16,Spring,Wednesday,False
03:45,3055.32,1218.61,795.35,856.13,135.89,20.3,29.04,2018-05-16,Spring,Wednesday,False
03:50,2999.69,1218.36,773.93,820.11,137.14,21.65,28.5,2018-05-16,Spring,Wednesday,False
03:55,2992.93,1217.45,766.74,818.68,139.35,22.29,28.42,2018-05-16,Spring,Wednesday,False
04:00,2989.15,1218.34,762.17,817.52,140.34,22.39,28.39,2018-05-16,Spring,Wednesday,False
04:05,2993.94,1225.39,758.57,817.55,141.13,22.85,28.45,2018-05-16,Spring,Wednesday,False
04:10,2955.12,1204.11,755.44,815.29,130.3,21.9,28.08,2018-05-16,Spring,Wednesday,False
04:15,2979.31,1226.12,756.88,814.0,131.8,22.21,28.3,2018-05-16,Spring,Wednesday,False
04:20,3033.99,1268.96,769.03,813.98,130.94,22.26,28.82,2018-05-16,Spring,Wednesday,False
04:25,3060.76,1265.27,780.35,830.64,132.52,22.9,29.08,2018-05-16,Spring,Wednesday,False
04:30,3095.54,1298.26,785.64,825.44,133.43,23.36,29.41,2018-05-16,Spring,Wednesday,False
04:35,3111.17,1303.39,784.11,837.03,133.45,23.64,29.55,2018-05-16,Spring,Wednesday,False
04:40,3131.67,1319.98,784.36,840.69,133.44,23.46,29.74,2018-05-16,Spring,Wednesday,False
04:45,3138.04,1323.13,785.07,843.5,132.96,23.58,29.8,2018-05-16,Spring,Wednesday,False
04:50,3158.19,1336.47,783.92,850.47,133.6,23.74,29.99,2018-05-16,Spring,Wednesday,False
04:55,3151.19,1338.97,781.46,843.5,133.44,23.89,29.93,2018-05-16,Spring,Wednesday,False
05:00,3165.58,1354.45,783.13,840.61,133.13,24.2,30.06,2018-05-16,Spring,Wednesday,False
05:05,3184.93,1366.46,780.26,850.12,133.26,24.58,30.25,2018-05-16,Spring,Wednesday,False
05:10,3191.3,1366.25,778.59,857.99,133.36,24.78,30.33,2018-05-16,Spring,Wednesday,False
05:15,3200.05,1372.85,778.76,860.19,133.01,24.83,30.41,2018-05-16,Spring,Wednesday,False
05:20,3218.38,1391.05,780.15,858.17,133.55,24.88,30.58,2018-05-16,Spring,Wednesday,False
05:25,3225.86,1392.5,777.55,870.33,129.9,24.93,30.65,2018-05-16,Spring,Wednesday,False
05:30,3232.2,1396.49,777.01,872.08,131.19,24.73,30.7,2018-05-16,Spring,Wednesday,False
05:35,3231.03,1396.64,773.05,875.62,130.29,24.73,30.7,2018-05-16,Spring,Wednesday,False
05:40,3252.61,1404.32,779.44,881.09,132.05,24.81,30.9,2018-05-16,Spring,Wednesday,False
05:45,3222.54,1380.42,782.51,875.63,128.61,24.76,30.61,2018-05-16,Spring,Wednesday,False
05:50,3230.49,1388.94,773.74,880.82,131.4,24.91,30.68,2018-05-16,Spring,Wednesday,False
05:55,3228.82,1390.54,772.21,881.89,128.62,24.88,30.68,2018-05-16,Spring,Wednesday,False
06:00,3246.23,1396.49,773.09,892.03,128.83,24.96,30.83,2018-05-16,Spring,Wednesday,False
06:05,3234.44,1384.0,771.48,893.66,129.58,24.99,30.73,2018-05-16,Spring,Wednesday,False
06:10,3268.05,1396.92,789.86,893.13,132.06,25.04,31.04,2018-05-16,Spring,Wednesday,False
06:15,3271.8,1398.48,788.43,897.73,130.84,25.24,31.08,2018-05-16,Spring,Wednesday,False
06:20,3265.66,1392.03,790.42,890.68,135.55,25.9,31.08,2018-05-16,Spring,Wednesday,False
06:25,3301.08,1391.97,793.87,921.19,136.34,26.36,31.35,2018-05-16,Spring,Wednesday,False
06:30,3315.23,1412.49,791.9,914.14,138.87,26.34,31.49,2018-05-16,Spring,Wednesday,False
06:35,3328.29,1408.49,798.06,926.36,137.22,26.54,31.62,2018-05-16,Spring,Wednesday,False
06:40,3330.25,1424.43,810.17,901.52,135.67,26.82,31.64,2018-05-16,Spring,Wednesday,False
06:45,3329.71,1408.25,814.65,909.83,138.5,26.84,31.64,2018-05-16,Spring,Wednesday,False
06:50,3329.75,1416.88,805.14,906.46,142.73,26.9,31.64,2018-05-16,Spring,Wednesday,False
06:55,3298.65,1425.27,801.69,874.68,138.73,26.95,31.33,2018-05-16,Spring,Wednesday,False
07:00,3319.66,1416.27,803.44,895.78,145.54,27.1,31.53,2018-05-16,Spring,Wednesday,False
07:05,3312.98,1396.38,799.95,913.56,144.34,27.28,31.47,2018-05-16,Spring,Wednesday,False
07:10,3350.28,1421.14,801.27,917.18,151.35,27.51,31.83,2018-05-16,Spring,Wednesday,False
07:15,3324.32,1443.99,778.94,894.39,147.78,27.63,31.59,2018-05-16,Spring,Wednesday,False
07:20,3298.65,1407.54,788.55,894.59,148.94,27.68,31.35,2018-05-16,Spring,Wednesday,False
07:25,3352.77,1421.97,799.3,923.81,148.0,27.84,31.85,2018-05-16,Spring,Wednesday,False
07:30,3359.61,1441.31,780.08,923.94,154.53,27.84,31.91,2018-05-16,Spring,Wednesday,False
07:35,3320.32,1402.52,772.9,927.04,159.01,27.3,31.55,2018-05-16,Spring,Wednesday,False
07:40,3327.19,1402.96,776.44,931.56,156.27,28.35,31.61,2018-05-16,Spring,Wednesday,False
07:45,3353.45,1422.61,783.54,921.46,165.3,28.68,31.86,2018-05-16,Spring,Wednesday,False
07:50,3371.21,1426.89,779.18,939.47,164.81,28.83,32.03,2018-05-16,Spring,Wednesday,False
07:55,3379.8,1453.15,778.73,920.29,166.43,29.09,32.11,2018-05-16,Spring,Wednesday,False
08:00,3390.14,1422.98,787.31,946.29,171.92,29.44,32.2,2018-05-16,Spring,Wednesday,False
08:05,3385.17,1416.08,790.71,938.3,178.11,29.82,32.15,2018-05-16,Spring,Wednesday,False
08:10,3412.01,1441.41,775.3,948.94,183.6,30.33,32.43,2018-05-16,Spring,Wednesday,False
08:15,3405.29,1424.42,773.15,955.58,188.97,30.82,32.35,2018-05-16,Spring,Wednesday,False
08:20,3418.49,1431.21,782.62,944.71,196.56,30.92,32.47,2018-05-16,Spring,Wednesday,False
08:25,3456.58,1454.01,776.94,962.92,198.77,31.1,32.84,2018-05-16,Spring,Wednesday,False
08:30,3468.24,1446.52,782.78,976.41,198.1,31.48,32.95,2018-05-16,Spring,Wednesday,False
08:35,3504.73,1484.24,782.52,962.38,210.47,31.84,33.28,2018-05-16,Spring,Wednesday,False
08:40,3498.89,1463.69,778.16,981.67,209.77,32.37,33.23,2018-05-16,Spring,Wednesday,False
08:45,3530.51,1496.91,783.99,975.92,207.19,32.96,33.54,2018-05-16,Spring,Wednesday,False
08:50,3543.68,1482.03,773.43,997.66,223.61,33.29,33.66,2018-05-16,Spring,Wednesday,False
08:55,3556.82,1487.45,785.71,984.41,232.25,33.21,33.79,2018-05-16,Spring,Wednesday,False
09:00,3602.73,1518.89,790.34,988.89,237.12,33.26,34.23,2018-05-16,Spring,Wednesday,False
09:05,3616.23,1525.64,790.35,985.67,246.62,33.59,34.36,2018-05-16,Spring,Wednesday,False
09:10,3669.73,1551.27,796.95,1020.59,232.16,33.9,34.86,2018-05-16,Spring,Wednesday,False
09:15,3727.42,1560.57,824.02,1027.93,245.06,34.43,35.41,2018-05-16,Spring,Wednesday,False
09:20,3811.01,1581.61,832.3,1069.89,256.21,34.79,36.21,2018-05-16,Spring,Wednesday,False
09:25,3845.8,1596.79,828.48,1093.8,255.14,35.04,36.55,2018-05-16,Spring,Wednesday,False
09:30,3899.99,1614.33,849.82,1107.54,256.07,35.17,37.06,2018-05-16,Spring,Wednesday,False
09:35,3940.83,1634.74,854.62,1109.34,267.88,35.22,39.03,2018-05-16,Spring,Wednesday,False
09:40,3973.72,1665.57,850.99,1107.92,275.86,35.63,37.75,2018-05-16,Spring,Wednesday,False
09:45,4077.09,1699.16,885.67,1144.44,273.43,35.66,38.73,2018-05-16,Spring,Wednesday,False
09:50,4077.46,1700.0,892.39,1141.03,269.28,36.01,38.75,2018-05-16,Spring,Wednesday,False
09:55,4113.41,1716.34,891.54,1151.4,279.14,35.91,39.08,2018-05-16,Spring,Wednesday,False
10:00,4136.49,1744.86,886.79,1150.16,279.48,35.91,39.29,2018-05-16,Spring,Wednesday,False
10:05,4159.83,1703.11,912.98,1184.17,283.94,36.11,39.52,2018-05-16,Spring,Wednesday,False
10:10,4194.96,1759.11,906.84,1164.48,288.35,36.32,39.86,2018-05-16,Spring,Wednesday,False
10:15,4232.69,1731.13,920.45,1219.34,285.25,36.32,40.2,2018-05-16,Spring,Wednesday,False
10:20,4237.85,1756.89,931.22,1190.09,282.85,36.55,40.25,2018-05-16,Spring,Wednesday,False
10:25,4278.1,1749.05,942.11,1222.06,288.34,35.88,40.66,2018-05-16,Spring,Wednesday,False
10:30,4301.5,1754.67,951.41,1232.65,286.18,35.73,40.86,2018-05-16,Spring,Wednesday,False
10:35,4344.17,1793.34,959.64,1230.41,283.76,35.76,41.26,2018-05-16,Spring,Wednesday,False
10:40,4400.47,1774.98,985.89,1270.02,293.76,34.03,41.79,2018-05-16,Spring,Wednesday,False
10:45,4385.81,1833.08,972.68,1216.81,287.71,33.87,41.66,2018-05-16,Spring,Wednesday,False
10:50,4430.55,1857.5,955.81,1245.62,295.46,34.08,42.08,2018-05-16,Spring,Wednesday,False
10:55,4420.29,1827.05,967.1,1256.94,293.2,34.0,42.0,2018-05-16,Spring,Wednesday,False
11:00,4453.52,1845.34,956.84,1279.35,295.72,33.95,42.32,2018-05-16,Spring,Wednesday,False
11:05,4480.58,1858.68,952.97,1292.57,299.98,33.82,42.56,2018-05-16,Spring,Wednesday,False
11:10,4473.97,1843.78,960.67,1289.3,303.87,33.85,42.5,2018-05-16,Spring,Wednesday,False
11:15,4507.27,1853.59,999.85,1275.96,301.16,33.9,42.81,2018-05-16,Spring,Wednesday,False
11:20,4549.86,1875.82,996.25,1291.63,308.5,34.43,43.23,2018-05-16,Spring,Wednesday,False
11:25,4519.75,1872.11,978.05,1288.42,303.9,34.33,42.94,2018-05-16,Spring,Wednesday,False
11:30,4544.53,1853.26,1014.37,1292.3,307.52,33.9,43.18,2018-05-16,Spring,Wednesday,False
11:35,4524.44,1861.91,998.87,1284.59,302.16,33.92,42.99,2018-05-16,Spring,Wednesday,False
11:40,4573.69,1831.61,1025.73,1334.02,305.05,33.82,43.46,2018-05-16,Spring,Wednesday,False
11:45,4579.47,1864.99,1009.1,1314.04,313.18,34.66,43.5,2018-05-16,Spring,Wednesday,False
11:50,4579.42,1877.8,998.11,1314.52,310.67,34.82,43.5,2018-05-16,Spring,Wednesday,False
11:55,4548.03,1858.22,997.28,1307.28,307.48,34.56,43.21,2018-05-16,Spring,Wednesday,False
12:00,4564.98,1838.96,1014.65,1328.95,304.6,34.46,43.36,2018-05-16,Spring,Wednesday,False
12:05,4608.12,1886.01,1023.94,1312.01,307.6,34.79,43.77,2018-05-16,Spring,Wednesday,False
12:10,4606.92,1875.76,1014.28,1327.95,310.39,34.76,43.78,2018-05-16,Spring,Wednesday,False
12:15,4618.28,1892.74,1021.47,1321.84,303.14,35.22,43.87,2018-05-16,Spring,Wednesday,False
12:20,4619.72,1894.82,1005.83,1323.78,316.03,35.38,43.88,2018-05-16,Spring,Wednesday,False
12:25,4644.78,1905.66,1019.48,1337.88,302.0,35.63,44.13,2018-05-16,Spring,Wednesday,False
12:30,4678.75,1924.66,1019.47,1339.09,315.45,35.63,44.45,2018-05-16,Spring,Wednesday,False
12:35,4653.6,1929.06,996.06,1337.07,311.48,35.73,44.2,2018-05-16,Spring,Wednesday,False
12:40,4665.03,1919.87,1037.19,1315.78,312.48,35.4,44.31,2018-05-16,Spring,Wednesday,False
12:45,4649.9,1919.78,1022.96,1326.85,310.11,25.98,44.22,2018-05-16,Spring,Wednesday,False
12:50,4635.5,1895.61,1043.96,1312.53,310.75,28.6,44.05,2018-05-16,Spring,Wednesday,False
12:55,4680.2,1938.35,1042.28,1318.03,308.16,28.91,44.47,2018-05-16,Spring,Wednesday,False
13:00,4642.95,1928.14,1038.77,1286.97,317.63,27.33,44.11,2018-05-16,Spring,Wednesday,False
13:05,4575.07,1891.08,1037.28,1258.5,317.6,27.15,43.46,2018-05-16,Spring,Wednesday,False
13:10,4544.66,1874.56,1039.18,1241.96,317.09,24.83,47.04,2018-05-16,Spring,Wednesday,False
13:15,4557.24,1893.98,1029.35,1249.27,315.06,26.28,43.3,2018-05-16,Spring,Wednesday,False
13:20,4562.91,1874.1,1035.79,1264.12,318.51,27.05,43.34,2018-05-16,Spring,Wednesday,False
13:25,4529.61,1876.69,1017.02,1248.57,317.36,26.95,43.02,2018-05-16,Spring,Wednesday,False
13:30,4565.46,1892.97,1022.87,1258.53,320.75,26.97,43.37,2018-05-16,Spring,Wednesday,False
13:35,4631.52,1933.75,1031.66,1279.93,315.77,26.41,44.0,2018-05-16,Spring,Wednesday,False
13:40,4664.23,1947.23,1042.86,1284.54,319.02,26.26,44.32,2018-05-16,Spring,Wednesday,False
13:45,4705.88,1971.68,1046.79,1295.67,320.58,26.46,44.7,2018-05-16,Spring,Wednesday,False
13:50,4721.13,1970.11,1058.43,1308.43,312.92,26.39,44.85,2018-05-16,Spring,Wednesday,False
13:55,4794.36,2012.45,1064.19,1333.88,312.06,26.23,45.55,2018-05-16,Spring,Wednesday,False
14:00,4762.26,1979.51,1067.29,1330.18,313.72,26.31,45.25,2018-05-16,Spring,Wednesday,False
14:05,4807.36,2005.65,1068.55,1344.65,316.61,26.23,45.67,2018-05-16,Spring,Wednesday,False
14:10,4802.39,2010.92,1063.66,1341.66,314.32,26.21,45.62,2018-05-16,Spring,Wednesday,False
14:15,4856.75,2046.51,1063.89,1362.06,311.86,26.28,46.15,2018-05-16,Spring,Wednesday,False
14:20,4855.07,2044.64,1062.64,1362.45,312.88,26.39,46.07,2018-05-16,Spring,Wednesday,False
14:25,4914.15,2040.02,1104.22,1382.61,314.2,26.41,46.69,2018-05-16,Spring,Wednesday,False
14:30,4950.11,2056.31,1110.9,1397.81,311.78,26.28,47.03,2018-05-16,Spring,Wednesday,False
14:35,4928.48,2051.94,1106.67,1381.66,314.93,26.46,46.82,2018-05-16,Spring,Wednesday,False
14:40,4945.23,2063.64,1103.57,1391.56,313.22,26.26,46.98,2018-05-16,Spring,Wednesday,False
14:45,5012.72,2094.16,1112.7,1406.13,326.1,26.0,47.63,2018-05-16,Spring,Wednesday,False
14:50,5021.86,2096.56,1116.58,1413.29,321.84,25.88,47.71,2018-05-16,Spring,Wednesday,False
14:55,5040.23,2070.67,1115.53,1453.45,326.69,26.0,47.89,2018-05-16,Spring,Wednesday,False
15:00,5036.85,2078.72,1128.39,1430.86,325.13,25.9,47.85,2018-05-16,Spring,Wednesday,False
15:05,5079.01,2060.37,1133.74,1488.54,322.31,25.8,48.25,2018-05-16,Spring,Wednesday,False
15:10,5061.52,2100.11,1129.84,1434.99,322.81,25.67,48.1,2018-05-16,Spring,Wednesday,False
15:15,5102.43,2132.75,1135.3,1439.51,320.59,25.8,48.48,2018-05-16,Spring,Wednesday,False
15:20,5050.58,2108.63,1116.01,1435.12,317.27,25.57,47.98,2018-05-16,Spring,Wednesday,False
15:25,5140.71,2156.77,1143.39,1447.54,318.61,25.55,48.85,2018-05-16,Spring,Wednesday,False
15:30,5094.67,2128.19,1135.01,1434.33,323.1,25.65,48.39,2018-05-16,Spring,Wednesday,False
15:35,5080.12,2061.38,1163.63,1460.05,321.28,25.52,48.26,2018-05-16,Spring,Wednesday,False
15:40,5095.28,2119.41,1149.88,1433.26,318.88,25.44,48.41,2018-05-16,Spring,Wednesday,False
15:45,5090.01,2125.76,1145.2,1428.28,317.05,25.37,48.35,2018-05-16,Spring,Wednesday,False
