TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,5269.83,2316.29,1208.56,1477.97,194.94,22.01,50.06,2018-05-17,Spring,Thursday,False
00:05,5244.14,2300.62,1199.74,1475.79,196.14,22.03,49.82,2018-05-17,Spring,Thursday,False
00:10,5208.98,2292.91,1186.56,1464.18,194.07,21.78,49.48,2018-05-17,Spring,Thursday,False
00:15,5173.08,2279.51,1184.13,1450.79,187.67,21.83,49.15,2018-05-17,Spring,Thursday,False
00:20,5133.92,2266.57,1170.9,1439.31,186.58,21.78,48.78,2018-05-17,Spring,Thursday,False
00:25,5120.28,2264.01,1172.36,1433.6,180.06,21.6,48.65,2018-05-17,Spring,Thursday,False
00:30,5107.59,2251.44,1164.05,1437.72,184.21,21.65,48.52,2018-05-17,Spring,Thursday,False
00:35,5091.62,2252.81,1164.86,1425.81,178.18,21.57,48.39,2018-05-17,Spring,Thursday,False
00:40,5062.38,2239.02,1154.33,1419.52,179.88,21.55,48.08,2018-05-17,Spring,Thursday,False
00:45,5051.03,2226.94,1153.53,1421.19,179.84,21.5,48.03,2018-05-17,Spring,Thursday,False
00:50,5031.4,2218.94,1152.63,1413.85,176.72,21.47,47.79,2018-05-17,Spring,Thursday,False
00:55,5015.19,2216.33,1151.86,1400.93,177.0,21.42,47.65,2018-05-17,Spring,Thursday,False
01:00,4982.86,2192.08,1148.15,1396.39,177.49,21.42,47.33,2018-05-17,Spring,Thursday,False
01:05,4943.3,2169.18,1139.47,1389.96,176.35,21.37,46.97,2018-05-17,Spring,Thursday,False
01:10,4901.75,2153.99,1129.29,1374.76,175.77,21.37,46.57,2018-05-17,Spring,Thursday,False
01:15,4891.83,2150.19,1122.49,1375.72,175.69,21.27,46.47,2018-05-17,Spring,Thursday,False
01:20,4866.11,2134.47,1119.08,1368.64,176.45,21.24,46.23,2018-05-17,Spring,Thursday,False
01:25,4853.72,2130.61,1119.59,1360.01,176.18,21.22,46.11,2018-05-17,Spring,Thursday,False
01:30,4830.37,2118.41,1114.19,1356.71,174.01,21.17,45.88,2018-05-17,Spring,Thursday,False
01:35,4807.66,2107.41,1108.95,1350.83,173.63,21.17,45.67,2018-05-17,Spring,Thursday,False
01:40,4772.37,2092.9,1098.45,1341.86,172.69,21.14,45.33,2018-05-17,Spring,Thursday,False
01:45,4768.12,2089.21,1093.9,1346.56,172.07,21.09,45.29,2018-05-17,Spring,Thursday,False
01:50,4735.37,2075.97,1088.16,1333.54,171.65,21.06,44.99,2018-05-17,Spring,Thursday,False
01:55,4712.06,2065.8,1080.33,1329.59,170.61,20.96,44.77,2018-05-17,Spring,Thursday,False
02:00,4685.65,2056.57,1078.38,1314.38,170.94,20.86,44.52,2018-05-17,Spring,Thursday,False
02:05,4633.15,2025.66,1065.27,1307.11,170.24,20.86,44.01,2018-05-17,Spring,Thursday,False
02:10,4615.44,2021.84,1062.89,1297.18,168.85,20.83,43.85,2018-05-17,Spring,Thursday,False
02:15,4602.54,2020.25,1059.81,1288.32,169.61,20.83,43.72,2018-05-17,Spring,Thursday,False
02:20,4579.92,2000.62,1053.95,1291.66,169.34,20.83,43.52,2018-05-17,Spring,Thursday,False
02:25,4545.81,1985.35,1050.26,1276.2,170.08,20.73,43.19,2018-05-17,Spring,Thursday,False
02:30,4531.49,1984.13,1042.53,1271.98,169.07,20.73,43.05,2018-05-17,Spring,Thursday,False
02:35,4498.87,1972.56,1035.31,1260.5,166.98,20.78,42.74,2018-05-17,Spring,Thursday,False
02:40,4486.59,1964.42,1035.91,1255.14,167.87,20.63,42.62,2018-05-17,Spring,Thursday,False
02:45,4471.97,1957.38,1030.78,1254.1,166.55,20.68,42.48,2018-05-17,Spring,Thursday,False
02:50,4436.24,1943.38,1019.7,1244.93,165.48,20.61,42.14,2018-05-17,Spring,Thursday,False
02:55,4415.33,1935.35,1013.48,1238.55,165.4,20.61,41.94,2018-05-17,Spring,Thursday,False
03:00,4388.96,1921.92,1005.14,1234.84,164.88,20.48,41.7,2018-05-17,Spring,Thursday,False
03:05,4363.03,1913.94,1000.37,1222.3,164.47,20.5,41.45,2018-05-17,Spring,Thursday,False
03:10,4331.44,1900.65,990.86,1214.28,164.02,20.48,41.15,2018-05-17,Spring,Thursday,False
03:15,4304.46,1891.76,978.38,1209.59,163.41,20.43,40.89,2018-05-17,Spring,Thursday,False
03:20,4286.3,1875.87,975.27,1210.67,163.3,20.48,40.71,2018-05-17,Spring,Thursday,False
03:25,4281.86,1874.98,975.61,1207.29,162.85,20.45,40.68,2018-05-17,Spring,Thursday,False
03:30,4255.3,1870.06,962.83,1199.87,161.69,20.43,40.42,2018-05-17,Spring,Thursday,False
03:35,4245.53,1868.84,956.12,1198.48,161.31,20.45,40.33,2018-05-17,Spring,Thursday,False
03:40,4219.64,1854.82,952.91,1191.15,160.27,20.4,40.09,2018-05-17,Spring,Thursday,False
03:45,4187.5,1833.42,947.85,1186.33,159.82,20.3,39.78,2018-05-17,Spring,Thursday,False
03:50,4157.95,1825.96,938.83,1174.29,159.05,20.27,39.55,2018-05-17,Spring,Thursday,False
03:55,4146.7,1820.05,937.09,1174.8,154.98,20.38,39.4,2018-05-17,Spring,Thursday,False
04:00,4112.01,1795.96,928.59,1172.86,155.21,20.33,39.06,2018-05-17,Spring,Thursday,False
04:05,4113.98,1795.31,930.83,1172.1,156.44,20.22,39.08,2018-05-17,Spring,Thursday,False
04:10,4084.22,1786.12,925.0,1160.99,153.0,20.3,38.81,2018-05-17,Spring,Thursday,False
04:15,4062.67,1774.77,922.64,1152.94,153.6,20.12,38.6,2018-05-17,Spring,Thursday,False
04:20,4060.76,1765.8,928.26,1154.44,153.53,20.15,38.58,2018-05-17,Spring,Thursday,False
04:25,4044.44,1760.6,926.05,1148.13,151.19,20.05,38.42,2018-05-17,Spring,Thursday,False
04:30,4022.78,1753.74,920.88,1138.26,151.53,20.15,38.22,2018-05-17,Spring,Thursday,False
04:35,4016.37,1754.37,920.61,1131.41,151.6,20.22,38.16,2018-05-17,Spring,Thursday,False
04:40,3999.85,1736.75,918.01,1135.05,151.64,20.4,38.0,2018-05-17,Spring,Thursday,False
04:45,3991.25,1733.72,916.01,1132.49,150.87,20.25,37.91,2018-05-17,Spring,Thursday,False
04:50,3972.0,1724.42,910.86,1127.11,151.53,20.35,37.73,2018-05-17,Spring,Thursday,False
04:55,3957.12,1717.81,908.85,1122.31,150.16,20.45,37.54,2018-05-17,Spring,Thursday,False
05:00,3959.14,1713.5,904.62,1132.15,150.81,20.45,37.61,2018-05-17,Spring,Thursday,False
05:05,3950.49,1717.71,908.24,1116.88,149.74,20.4,37.52,2018-05-17,Spring,Thursday,False
05:10,3915.75,1700.33,896.98,1111.08,149.55,20.61,37.2,2018-05-17,Spring,Thursday,False
05:15,3905.77,1698.76,900.54,1100.48,148.32,20.55,37.12,2018-05-17,Spring,Thursday,False
05:20,3875.64,1678.76,892.84,1098.77,147.87,20.58,36.82,2018-05-17,Spring,Thursday,False
05:25,3856.62,1676.51,890.15,1084.42,148.36,20.53,36.65,2018-05-17,Spring,Thursday,False
05:30,3813.63,1652.92,876.65,1080.45,146.83,20.55,36.23,2018-05-17,Spring,Thursday,False
05:35,3788.78,1644.91,864.93,1075.29,147.08,20.58,35.99,2018-05-17,Spring,Thursday,False
05:40,3789.21,1649.13,865.0,1071.81,146.99,20.27,36.01,2018-05-17,Spring,Thursday,False
