TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:00,4595.110,2063.710,1048.610,1265.560,144.360,29.120
00:05,4534.850,2029.360,1036.700,1255.010,141.830,28.690
00:10,4472.110,1993.880,1024.940,1240.910,141.590,28.450
00:15,4431.740,1980.740,1017.250,1223.150,139.900,28.720
00:20,4366.990,1945.670,1002.370,1210.470,138.310,28.720
00:25,4331.500,1944.190,988.560,1207.330,136.450,28.300
00:30,4295.630,1916.330,977.160,1195.120,138.100,28.090
00:35,4279.910,1924.720,966.750,1183.840,134.580,27.820
00:40,4217.040,1896.800,954.270,1182.290,116.980,27.720
00:45,4201.010,1882.310,958.360,1178.490,116.900,26.760
00:50,4103.680,1821.700,944.900,1154.450,117.900,27.130
00:55,3773.520,1613.150,914.880,1062.730,118.740,26.680
01:00,3632.370,1552.280,906.670,996.570,118.620,24.560
01:05,3339.630,1487.340,903.460,778.040,118.460,21.260
01:10,3174.630,1404.310,861.840,739.770,115.380,22.460
01:15,3078.600,1364.250,830.700,707.510,118.020,22.630
01:20,2858.590,1278.050,779.240,634.430,118.040,21.560
01:25,2848.660,1226.310,761.870,697.660,115.990,19.810
01:30,2841.020,1232.350,759.310,689.930,115.020,19.070
01:35,2877.180,1257.850,749.270,707.810,115.400,19.150
01:40,2898.530,1294.590,735.450,716.890,106.150,18.380
01:45,2892.400,1287.040,732.940,720.750,106.570,18.470
01:50,2980.560,1305.340,741.850,784.380,102.000,18.060
01:55,2984.210,1308.630,740.120,784.230,104.350,18.790
02:00,2982.480,1306.570,736.320,786.920,104.400,19.400
02:05,2953.800,1310.450,705.790,789.280,100.910,19.230
02:10,2911.920,1319.110,650.800,791.500,102.570,20.170
02:15,2926.250,1324.330,657.140,793.070,103.600,20.470
02:20,2950.080,1328.280,675.790,792.430,103.690,20.670
02:25,2985.430,1335.080,705.500,791.010,104.780,20.260
02:30,3006.080,1342.280,710.730,799.530,103.510,21.470
02:35,3010.620,1347.110,711.860,796.210,105.330,21.490
02:40,3015.590,1341.340,709.900,808.480,105.960,21.300
02:45,3024.480,1350.700,709.380,807.710,106.570,21.290
02:50,3049.980,1359.200,711.240,823.890,106.320,20.360
02:55,3060.370,1364.950,710.070,826.370,106.100,20.280
