TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:00,4818.900,2073.420,1123.240,1383.530,161.390,27.330
00:05,4790.190,2066.910,1119.550,1362.160,164.710,27.340
00:10,4770.340,2048.830,1117.510,1352.540,162.150,27.350
00:15,4746.190,2036.400,1113.230,1348.530,159.960,27.390
00:20,4733.470,2038.830,1114.170,1350.370,157.970,27.330
00:25,4699.140,2014.130,1105.900,1338.510,158.510,27.160
00:30,4692.640,2014.040,1101.400,1334.560,156.880,27.350
00:35,4653.470,1996.440,1097.490,1331.530,156.190,27.010
00:40,4645.900,1991.450,1098.290,1328.840,156.000,27.450
00:45,4624.050,1982.390,1091.670,1322.450,155.080,27.270
00:50,4610.830,1966.790,1086.180,1312.230,156.150,27.050
00:55,4589.170,1971.010,1073.920,1317.100,156.430,27.120
01:00,4540.940,1963.300,1069.290,1292.850,150.280,26.780
01:05,4531.970,1950.780,1064.790,1303.020,143.490,26.600
01:10,4492.710,1928.900,1059.390,1284.260,149.060,26.580
01:15,4467.780,1919.150,1052.280,1278.130,149.240,26.560
01:20,4456.230,1912.750,1048.340,1278.240,148.540,26.550
01:25,4440.950,1899.060,1045.930,1279.140,146.610,26.420
01:30,4422.850,1893.000,1043.520,1269.450,148.480,26.380
01:35,4376.570,1879.360,1032.870,1250.540,145.270,26.470
01:40,4388.630,1873.420,1032.300,1268.630,145.790,26.560
01:45,4364.300,1864.720,1028.140,1257.580,145.840,26.480
01:50,4350.350,1856.540,1025.860,1253.840,146.290,26.420
01:55,4331.360,1844.550,1020.080,1240.820,147.060,26.340
02:00,4313.910,1836.710,1016.370,1239.540,145.540,26.300
02:05,4295.520,1831.350,1008.030,1233.070,142.530,24.960
02:10,4288.470,1831.750,1007.990,1238.130,144.330,25.520
02:15,4262.910,1816.630,1003.750,1231.140,144.980,25.690
02:20,4270.290,1815.680,1001.790,1228.990,144.020,25.670
02:25,4240.390,1807.240,996.050,1219.440,142.870,25.560
02:30,4233.630,1811.220,995.610,1221.890,139.400,25.470
02:35,4225.160,1807.810,990.960,1222.330,138.380,25.550
02:40,4215.700,1807.940,978.920,1225.220,137.940,25.570
02:45,4192.970,1790.470,980.190,1208.310,137.450,25.490
02:50,4166.920,1782.440,977.560,1208.860,132.410,25.300
02:55,4159.810,1781.850,975.900,1202.390,134.680,25.340
03:00,4153.100,1779.320,971.830,1201.790,135.200,25.490
03:05,4108.740,1763.830,962.400,1182.850,135.290,25.500
03:10,4090.130,1754.170,960.310,1177.070,134.660,25.400
03:15,4093.380,1746.170,955.080,1181.230,137.140,25.310
03:20,4084.030,1747.200,953.720,1172.650,133.890,25.230
