TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:00,1614.090,715.950,353.860,446.040,68.970,13.250
00:05,1588.480,704.650,349.020,437.160,69.380,13.170
00:10,1582.070,698.740,347.140,435.320,72.480,13.180
00:15,1569.450,693.420,345.250,434.680,67.930,13.100
00:20,1565.770,689.570,344.470,433.130,70.400,13.120
00:25,1566.270,688.530,343.250,435.340,72.150,13.030
00:30,1551.320,683.720,340.340,429.800,69.730,12.980
00:35,1532.780,675.220,335.150,424.860,70.040,12.960
00:40,1540.370,672.510,337.530,430.400,72.090,13.230
00:45,1520.870,673.520,330.310,421.180,68.200,13.190
00:50,1532.540,674.590,333.260,425.960,70.420,13.250
00:55,1523.740,670.330,333.130,421.550,71.240,13.150
01:00,1517.200,667.460,329.980,421.380,71.020,12.950
01:05,1507.510,664.910,326.620,421.300,67.080,13.150
01:10,1505.460,664.070,325.600,419.210,68.860,13.150
01:15,1501.000,663.160,325.760,415.750,68.820,13.160
01:20,1495.770,660.880,322.390,413.600,71.660,12.990
01:25,1494.350,660.800,323.120,414.910,68.100,12.900
01:30,1484.230,655.170,319.990,411.520,70.530,12.920
01:35,1493.810,657.490,323.740,415.180,70.210,12.860
01:40,1486.350,657.870,320.740,412.270,68.810,12.830
01:45,1488.300,656.240,323.780,412.780,68.350,13.040
01:50,1478.370,657.980,305.710,419.250,68.380,12.990
01:55,1474.330,651.540,320.220,405.340,70.270,12.980
02:00,1471.920,651.520,318.390,407.850,67.270,12.910
02:05,1475.070,649.750,319.650,408.430,70.270,12.960
02:10,1462.510,646.300,315.500,405.900,68.020,13.050
02:15,1460.720,646.000,314.740,406.570,66.750,12.930
02:20,1477.340,646.630,322.220,414.620,69.120,13.020
02:25,1476.330,647.010,321.380,415.050,66.230,12.800
02:30,1482.320,649.120,322.180,413.230,68.780,12.930
02:35,1476.770,645.930,321.570,416.620,65.820,12.910
02:40,1475.710,644.420,322.590,413.380,68.380,12.850
02:45,1470.010,643.600,319.880,412.610,67.090,12.860
02:50,1468.610,643.600,319.940,409.990,66.180,12.850
02:55,1468.120,644.470,317.370,413.490,65.800,12.840
03:00,1472.400,651.510,308.530,417.590,67.880,12.930
03:05,1464.720,638.440,320.160,413.960,65.450,12.790
03:10,1438.770,637.810,308.550,398.380,67.490,12.790
03:15,1439.010,638.670,307.050,399.200,67.730,12.860
03:20,1439.750,639.780,309.010,398.270,65.810,12.940
03:25,1431.940,635.510,306.100,395.870,67.840,12.810
03:30,1436.860,637.930,308.030,396.090,68.290,12.930
03:35,1442.830,640.270,306.740,398.850,68.480,13.050
03:40,1441.960,642.130,307.240,397.030,68.700,13.020
03:45,1445.430,641.260,309.020,399.310,68.950,13.040
03:50,1441.250,639.220,307.350,400.840,66.820,13.060
03:55,1447.170,644.200,307.240,401.590,67.460,12.980
04:00,1457.010,648.190,309.850,404.330,66.960,12.950
04:05,1463.000,651.220,309.260,404.560,70.850,13.150
04:10,1463.790,653.110,310.730,407.700,64.790,13.250
04:15,1466.080,658.080,307.430,409.600,63.620,13.320
04:20,1472.930,661.220,307.310,410.760,66.350,13.260
04:25,1484.470,664.640,310.220,415.130,66.430,13.360
04:30,1486.640,666.770,311.290,414.530,65.920,13.440
04:35,1490.700,670.550,311.070,415.240,65.780,13.720
04:40,1500.240,677.860,311.170,417.420,66.450,13.890
04:45,1508.560,682.860,312.840,420.780,64.600,14.050
04:50,1518.170,683.670,315.810,424.160,66.170,13.930
04:55,1520.460,686.920,316.810,422.380,65.590,14.330
05:00,1536.960,693.190,320.460,426.790,67.440,14.450
05:05,1564.050,708.020,324.780,434.640,65.930,14.630
05:10,1582.780,713.800,330.130,438.510,67.630,15.260
05:15,1609.750,728.330,334.790,443.800,71.860,15.490
05:20,1635.830,739.600,345.010,452.150,68.450,15.680
05:25,1647.290,749.440,347.140,450.690,68.400,15.980
05:30,1663.100,757.040,350.310,455.640,67.930,16.340
05:35,1691.120,770.720,358.480,462.790,67.240,16.630
05:40,1707.290,775.260,363.080,466.500,69.520,16.790
05:45,1732.990,784.620,372.850,471.380,70.070,17.090
05:50,1752.710,795.450,376.920,478.190,68.290,17.310
05:55,1768.800,803.460,380.520,480.820,70.530,17.490
06:00,1794.980,814.650,385.550,488.180,71.780,17.750
06:05,1836.370,835.570,394.830,499.810,70.990,18.050
06:10,1867.070,849.810,402.370,508.990,69.840,18.230
06:15,1912.240,865.850,414.800,522.500,72.380,18.590
06:20,1950.530,883.340,422.700,534.470,70.860,19.040
06:25,1980.410,891.830,430.590,550.570,70.000,19.200
06:30,2020.720,903.000,438.800,567.830,72.420,19.540
06:35,2058.260,916.810,446.980,579.450,72.840,20.210
06:40,2087.330,933.570,454.200,587.180,72.310,20.670
06:45,2117.850,937.360,465.870,601.380,72.640,20.650
06:50,2143.470,956.010,469.840,602.100,71.470,21.400
06:55,2176.790,966.410,479.210,615.210,75.120,21.450
07:00,2200.640,976.980,481.300,621.360,78.600,21.620
07:05,2250.320,996.150,495.030,636.650,79.320,21.830
07:10,2271.540,1006.120,501.200,643.400,77.040,21.700
07:15,2286.280,1003.760,504.090,654.860,79.860,21.630
07:20,2314.320,1019.280,511.310,657.750,82.310,21.660
07:25,2325.010,1024.810,512.700,661.580,80.010,21.960
07:30,2339.780,1030.920,513.360,669.840,78.560,21.750
07:35,2360.100,1039.920,521.200,674.690,78.630,22.130
07:40,2379.580,1048.010,526.890,679.870,80.180,22.070
07:45,2380.740,1047.110,525.770,682.440,80.890,22.030
07:50,2398.360,1052.720,530.790,692.350,78.950,22.100
07:55,2409.730,1052.710,537.800,692.910,81.210,22.380
08:00,2405.270,1059.710,530.530,690.480,79.360,22.330
08:05,2413.250,1062.060,532.550,691.680,83.680,22.510
08:10,2410.140,1064.280,533.820,689.070,79.640,22.620
08:15,2415.050,1072.200,527.540,689.680,81.960,22.500
08:20,2437.580,1076.250,533.960,697.580,84.840,22.640
08:25,2436.760,1083.890,530.070,689.480,87.460,22.680
08:30,2442.690,1080.740,528.660,700.280,87.620,22.630
08:35,2458.280,1083.370,536.000,704.800,85.880,22.500
08:40,2446.620,1083.470,529.650,701.560,85.600,22.500
08:45,2450.330,1090.520,528.950,698.690,86.580,22.470
08:50,2436.360,1084.270,527.760,696.900,83.260,22.400
08:55,2410.530,1076.060,519.040,688.110,87.000,22.430
09:00,2412.850,1071.420,521.190,691.380,85.140,22.450
09:05,2395.760,1072.690,520.210,673.430,86.010,22.260
09:10,2366.440,1063.460,508.820,663.250,86.650,21.900
09:15,2339.930,1049.350,505.340,652.790,88.460,21.800
09:20,2338.980,1045.320,508.000,655.920,85.600,21.610
09:25,2299.730,985.750,454.620,733.310,84.530,21.360
