TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:00,2535.710,1122.830,450.300,776.620,132.400,26.210
00:05,2473.160,1101.800,438.570,757.190,127.260,25.830
00:10,2456.830,1100.910,426.500,750.040,130.350,25.800
00:15,2410.870,1064.600,420.640,748.170,129.130,25.330
00:20,2378.550,1055.670,411.170,735.330,127.620,25.620
00:25,2345.470,1038.080,403.040,730.460,127.400,25.230
00:30,2304.320,1019.620,396.670,714.150,126.760,25.050
00:35,2267.600,995.350,393.710,705.180,126.540,24.940
00:40,2240.380,987.840,384.150,696.290,126.340,24.450
00:45,2219.960,981.770,375.530,693.340,123.860,24.370
00:50,2197.480,965.720,374.820,686.740,124.940,24.390
00:55,2189.830,961.200,376.350,682.690,123.510,24.200
01:00,2159.950,946.820,369.520,674.400,124.140,24.470
01:05,2131.340,937.990,361.460,665.720,122.840,24.310
01:10,2095.340,923.600,352.850,652.560,121.900,24.120
01:15,2069.970,913.280,346.410,644.190,122.210,24.020
01:20,2059.600,910.820,341.140,643.090,120.670,24.210
01:25,2041.370,895.850,341.070,641.140,119.900,24.040
01:30,2028.190,890.780,336.680,636.320,120.640,23.950
01:35,2006.860,878.710,334.180,630.380,120.700,23.730
01:40,1983.260,867.720,326.060,627.410,119.920,23.580
01:45,1982.380,868.880,324.210,627.590,119.020,23.690
01:50,1971.620,864.210,321.510,624.930,118.510,23.700
01:55,1960.640,859.960,316.230,624.380,117.890,23.690
02:00,1946.880,838.610,293.860,661.630,110.700,23.790
02:05,1950.960,855.700,317.130,625.860,110.320,23.310
02:10,1935.710,835.660,293.140,656.130,110.160,23.240
02:15,1923.540,843.280,311.830,617.780,109.030,23.290
02:20,1917.130,844.710,305.910,615.920,108.900,23.260
02:25,1918.400,844.770,303.180,620.280,109.080,23.490
02:30,1909.400,838.810,304.470,614.610,109.980,23.350
02:35,1893.500,840.600,312.660,589.100,109.700,23.420
02:40,1878.650,827.400,302.380,599.530,108.210,23.250
02:45,1875.300,819.300,310.220,595.860,107.880,23.190
02:50,1865.750,816.190,307.220,592.670,108.730,23.240
02:55,1857.390,815.840,303.440,589.970,108.360,23.130
03:00,1841.370,810.030,299.930,584.120,109.240,23.260
03:05,1834.140,805.060,294.020,584.750,109.750,23.250
03:10,1823.390,805.530,292.210,576.080,110.030,23.120
03:15,1818.080,807.180,289.890,574.300,108.900,23.080
03:20,1821.580,807.440,290.500,572.170,107.670,23.070
03:25,1819.290,808.260,290.600,572.990,107.150,23.000
03:30,1832.020,812.870,289.900,578.410,108.740,23.020
03:35,1826.720,808.160,290.350,578.790,108.370,23.160
03:40,1826.350,816.020,286.060,575.110,108.370,23.320
03:45,1819.750,810.590,282.770,577.660,108.300,23.420
03:50,1827.440,817.070,283.150,582.980,108.500,23.460
03:55,1829.390,818.950,285.160,576.940,108.590,22.620
04:00,1847.020,825.110,288.700,581.990,109.090,23.470
04:05,1862.520,836.600,289.970,586.000,108.560,23.730
04:10,1875.260,847.720,291.250,587.590,106.990,23.720
04:15,1876.630,846.030,291.010,589.510,108.550,23.750
04:20,1872.250,845.060,290.260,586.780,108.360,24.020
04:25,1885.840,845.460,296.160,591.200,110.450,23.960
04:30,1906.900,853.470,305.520,595.830,109.870,24.090
04:35,1911.630,862.890,303.120,594.230,108.990,24.520
04:40,1933.820,867.940,311.660,603.070,108.090,24.690
04:45,1945.090,877.540,311.630,603.540,109.000,24.900
04:50,1957.750,880.850,315.700,607.460,109.850,25.230
04:55,1984.760,893.260,322.100,613.990,110.420,25.310
05:00,1994.510,900.640,324.930,613.610,111.470,25.830
05:05,2034.340,918.380,334.110,623.630,112.890,26.300
05:10,2065.180,934.930,339.760,632.820,113.050,26.800
05:15,2105.880,957.810,340.820,646.770,112.660,27.400
05:20,2150.970,974.240,357.190,657.430,113.370,28.320
05:25,2185.150,985.630,362.850,671.970,114.390,28.600
05:30,2212.580,1008.860,366.060,675.250,115.260,29.200
05:35,2271.070,1029.670,377.350,697.190,115.900,29.400
05:40,2322.550,1056.860,388.820,706.380,115.490,30.710
05:45,2378.230,1075.790,405.670,725.770,117.010,31.390
05:50,2420.590,1099.250,411.110,736.460,118.340,32.270
05:55,2493.240,1131.210,424.430,760.300,115.480,32.700
06:00,2566.920,1164.270,450.010,770.520,120.190,33.640
06:05,2644.950,1199.450,456.320,802.900,125.920,35.170
06:10,2741.990,1248.040,491.050,815.950,125.320,35.620
06:15,2816.800,1273.680,504.740,842.930,129.440,36.940
06:20,2886.950,1310.760,521.420,847.010,129.890,37.810
06:25,2963.690,1345.590,537.480,878.810,133.910,38.730
06:30,3080.020,1392.270,569.570,916.400,132.840,39.550
06:35,3132.500,1427.810,577.290,919.250,138.270,40.570
06:40,3199.710,1460.760,588.700,932.380,145.500,41.900
06:45,3268.890,1493.550,604.810,961.660,144.900,43.270
06:50,3381.340,1541.030,626.260,992.530,143.510,44.060
06:55,3431.770,1576.070,637.200,997.560,142.800,45.440
07:00,3506.480,1599.370,653.870,1018.450,146.580,46.240
07:05,3613.880,1622.640,681.100,1069.030,159.500,47.300
07:10,3729.820,1698.220,696.790,1091.690,159.600,48.380
07:15,3816.010,1718.620,722.340,1127.010,159.180,49.930
07:20,3903.210,1744.770,754.290,1156.250,161.570,51.010
07:25,4003.660,1790.750,768.450,1179.170,171.100,52.190
07:30,4092.160,1819.130,795.850,1204.110,169.650,52.720
07:35,4147.750,1851.420,809.260,1219.670,176.930,53.100
07:40,4177.250,1862.510,828.550,1212.600,178.890,53.030
07:45,4220.050,1849.370,857.100,1248.050,172.900,53.240
07:50,4223.650,1881.890,835.760,1235.610,177.600,53.460
