TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other
00:00,1857.39,749.72,383.18,618.38,73.58,15.55,16.980000000000018
00:05,1833.83,737.96,376.26,614.36,72.52,15.31,17.420000000000073
00:10,1824.92,733.13,368.54,615.11,75.57,15.25,17.319999999999936
00:15,1807.2,737.06,365.12,603.9,68.77,15.17,17.180000000000064
00:20,1779.99,719.26,362.04,597.64,69.0,15.08,16.970000000000027
00:25,1766.87,714.74,358.46,595.53,67.29,14.96,15.889999999999873
00:30,1758.9,709.68,352.69,596.82,68.0,15.0,16.710000000000036
00:35,1735.37,697.75,347.67,591.62,67.22,14.62,16.49000000000001
00:40,1732.18,700.78,349.86,584.88,65.6,14.61,16.450000000000273
00:45,1718.67,685.33,347.14,588.72,66.64,14.51,16.329999999999927
00:50,1694.32,682.0,338.2,577.47,65.97,14.58,16.09999999999991
00:55,1675.81,678.64,334.91,566.16,65.73,14.45,15.919999999999845
01:00,1659.18,670.65,330.77,562.9,64.61,14.5,15.750000000000227
01:05,1656.29,663.74,331.39,565.92,65.06,14.45,15.730000000000018
01:10,1625.87,656.36,323.42,554.01,62.2,14.43,15.449999999999818
01:15,1614.63,651.69,318.71,551.95,62.46,14.47,15.349999999999909
01:20,1612.26,648.49,318.1,556.76,59.23,14.36,15.320000000000164
01:25,1596.66,641.04,313.28,554.11,59.01,14.39,14.830000000000155
01:30,1568.21,627.61,308.86,542.99,59.44,14.4,14.909999999999854
01:35,1572.59,630.79,308.65,544.54,59.62,14.05,14.940000000000055
01:40,1585.62,638.4,308.62,549.88,59.5,14.16,15.059999999999718
01:45,1580.47,634.34,306.56,551.27,59.19,14.09,15.019999999999982
01:50,1571.98,631.63,305.55,546.57,59.29,14.02,14.920000000000073
01:55,1560.4,628.15,302.26,542.27,58.85,14.05,14.820000000000391
02:00,1551.47,624.1,299.27,540.33,58.94,14.09,14.740000000000009
02:05,1542.57,621.84,298.97,534.25,58.81,14.03,14.670000000000073
02:10,1531.44,619.49,299.66,525.74,58.11,14.02,14.420000000000073
02:15,1535.09,614.27,294.75,537.36,60.14,13.98,14.58999999999969
02:20,1526.08,612.3,292.87,534.98,57.39,14.04,14.499999999999773
02:25,1533.32,616.8,293.1,535.04,59.75,14.07,14.559999999999945
02:30,1507.06,606.58,287.04,527.58,57.58,13.97,14.309999999999718
02:35,1523.63,614.46,290.65,532.75,57.28,14.02,14.470000000000027
02:40,1512.84,610.44,284.73,533.14,56.2,13.96,14.36999999999989
02:45,1507.64,607.32,287.41,526.8,57.78,14.0,14.330000000000155
02:50,1505.2,610.1,284.83,525.75,57.06,13.07,14.3900000000001
02:55,1512.51,611.44,286.81,527.45,59.08,13.36,14.370000000000118
03:00,1492.78,608.98,283.66,516.33,56.12,13.49,14.199999999999818
03:05,1495.99,611.54,284.03,516.37,56.36,13.48,14.210000000000036
03:10,1496.39,607.62,283.94,518.33,58.79,13.5,14.210000000000264
03:15,1497.34,617.94,281.95,514.67,55.01,13.55,14.220000000000027
03:20,1498.8,618.25,280.76,515.34,56.62,13.59,14.240000000000236
03:25,1488.53,612.44,279.32,513.61,55.38,13.63,14.149999999999864
03:30,1489.94,610.95,279.22,515.75,56.24,13.61,14.170000000000073
03:35,1499.56,616.04,280.42,518.15,57.07,13.64,14.239999999999782
03:40,1486.2,608.99,279.2,514.84,55.28,13.74,14.149999999999864
03:45,1491.64,611.94,280.04,514.46,57.33,13.69,14.180000000000064
03:50,1501.97,617.16,281.48,517.03,58.32,13.73,14.25
03:55,1508.43,618.38,282.69,522.32,56.86,13.85,14.330000000000382
04:00,1506.23,622.09,280.55,516.0,59.26,14.02,14.309999999999945
04:05,1533.4,634.95,286.5,525.49,57.69,14.19,14.579999999999927
04:10,1532.58,639.68,286.21,519.69,57.87,14.59,14.540000000000191
04:15,1543.95,647.31,289.33,520.37,57.49,14.78,14.6700000000003
04:20,1548.7,647.58,289.68,524.36,57.37,14.99,14.720000000000255
04:25,1272.23,550.64,224.96,489.28,-19.94,15.2,12.089999999999918
04:30,1422.5,653.02,238.31,498.56,3.82,15.28,13.510000000000218
04:35,1470.69,617.0,282.53,533.87,7.81,15.51,13.970000000000027
04:40,1547.68,644.42,293.98,543.29,35.12,16.17,14.700000000000045
04:45,1620.41,718.47,301.22,545.53,23.42,16.38,15.389999999999873
04:50,1642.09,720.51,307.05,552.26,29.85,16.82,15.600000000000136
04:55,1671.27,730.92,313.22,558.7,35.24,17.3,15.8900000000001
05:00,1696.44,743.96,318.71,563.16,36.92,17.57,16.12000000000012
05:05,1755.56,771.43,330.33,579.92,38.46,18.74,16.680000000000064
05:10,1807.5,795.45,342.37,593.94,38.69,19.88,17.169999999999618
05:15,1847.36,812.63,348.71,606.94,41.01,20.58,17.49000000000001
05:20,1891.42,834.66,362.21,612.26,42.63,21.56,18.100000000000136
05:25,1947.27,859.74,372.39,630.71,43.47,22.34,18.61999999999989
05:30,2015.36,888.95,384.38,656.0,43.97,22.92,19.139999999999873
05:35,2078.54,919.65,397.38,671.98,45.58,24.2,19.75
05:40,2141.46,953.18,409.98,685.6,47.44,24.92,20.340000000000146
05:45,2207.29,978.24,426.77,706.82,50.11,24.38,20.9699999999998
05:50,2204.0,977.58,431.36,695.92,52.93,25.27,20.940000000000055
05:55,2364.82,1048.07,461.54,751.45,55.39,25.91,22.46000000000049
06:00,2404.98,1058.6,481.92,758.1,56.98,26.54,22.840000000000146
06:05,2515.63,1110.06,517.18,777.79,59.3,27.41,23.890000000000327
06:10,2650.85,1168.64,536.26,830.74,61.7,28.26,25.249999999999545
06:15,2723.04,1207.72,551.98,843.87,64.62,28.99,25.860000000000127
06:20,2834.84,1250.87,584.03,877.17,66.21,29.62,26.94000000000051
06:25,2935.09,1296.36,602.89,906.02,71.7,30.24,27.880000000000564
06:30,2975.95,1313.49,619.07,914.14,70.46,30.52,28.269999999999982
06:35,3065.15,1357.9,635.01,936.68,75.64,30.8,29.11999999999989
06:40,3162.74,1404.0,661.09,962.4,73.66,31.55,30.03999999999951
06:45,3192.2,1409.85,666.5,975.82,78.06,31.64,30.329999999999927
06:50,3259.12,1424.96,696.02,987.83,87.42,31.94,30.949999999999818
06:55,3336.37,1444.73,719.48,1027.52,80.28,32.66,31.699999999999818
07:00,3349.5,1457.33,722.6,1018.31,86.38,33.06,31.820000000000164
07:05,3434.61,1488.06,753.56,1034.47,92.79,33.11,32.61999999999989
07:10,3509.12,1513.45,773.82,1061.45,93.4,33.66,33.33999999999969
07:15,3519.91,1516.4,779.54,1063.55,93.13,33.6,33.690000000000055
07:20,3603.06,1561.08,791.75,1091.57,90.79,33.64,34.23000000000047
07:25,3618.2,1563.65,782.14,1104.36,100.16,33.5,34.39000000000033
07:30,3665.02,1587.12,812.54,1098.04,98.45,34.05,34.820000000000164
07:35,3694.4,1584.79,818.15,1124.07,98.65,33.65,35.08999999999969
07:40,3690.32,1593.45,808.5,1115.51,104.33,33.48,35.05000000000018
07:45,3622.17,1500.2,826.03,1127.19,100.92,33.42,34.409999999999854
07:50,3745.02,1612.49,826.11,1137.72,99.93,33.19,35.58000000000038
07:55,3728.57,1589.02,821.89,1139.84,109.89,32.51,35.42000000000007
08:00,3798.69,1634.32,824.04,1159.31,112.46,32.47,36.0900000000006
08:05,3754.36,1610.38,838.62,1126.5,111.46,31.99,35.41000000000031
08:10,3770.32,1612.06,820.42,1159.97,110.44,31.61,35.820000000000164
08:15,3792.68,1628.32,841.06,1141.08,114.67,31.51,36.03999999999951
08:20,3820.47,1631.85,845.71,1157.24,118.05,31.33,36.28999999999951
08:25,3838.44,1635.99,840.87,1178.48,115.23,31.41,36.460000000000036
08:30,3846.11,1649.28,835.29,1169.73,124.17,31.09,36.55000000000018
08:35,3840.48,1652.02,828.37,1173.78,118.97,31.09,36.25
08:40,3832.24,1642.27,824.56,1168.13,130.18,30.7,36.40000000000009
08:45,3831.67,1648.02,830.38,1159.85,126.23,30.67,36.51999999999998
