TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other
00:00,4835.5,2123.23,1087.86,1415.84,140.39,22.24,45.9399999999996
00:05,4777.45,2101.21,1073.95,1395.23,139.64,22.03,45.39000000000033
00:10,4768.68,2099.6,1063.96,1395.57,142.22,22.02,45.30999999999949
00:15,4749.58,2080.93,1069.64,1394.76,137.21,21.92,45.11999999999989
00:20,4730.97,2076.05,1065.4,1383.54,139.13,21.92,44.93000000000029
00:25,4700.96,2067.14,1054.72,1374.3,138.37,21.77,44.659999999999854
00:30,4696.19,2056.79,1054.19,1378.78,139.93,21.9,44.599999999999454
00:35,4670.36,2045.95,1051.95,1368.02,138.13,21.95,44.35999999999967
00:40,4636.9,2032.57,1040.84,1361.06,136.45,21.93,44.05000000000018
00:45,4613.39,2020.45,1039.62,1351.94,135.5,22.04,43.840000000000146
00:50,4602.8,2017.53,1037.24,1345.13,137.14,22.03,43.73000000000047
00:55,4573.06,2008.73,1024.74,1341.97,132.21,21.96,43.44999999999982
01:00,4563.99,2005.6,1028.27,1333.42,131.49,21.86,43.350000000000364
01:05,4510.82,1970.59,1019.69,1324.62,131.26,21.82,42.840000000000146
01:10,4486.8,1965.55,1013.21,1312.58,131.02,21.81,42.6299999999992
01:15,4473.27,1959.52,1006.57,1314.42,128.61,21.65,42.50000000000091
01:20,4464.96,1958.43,1002.57,1309.78,130.03,21.72,42.43000000000029
01:25,4444.84,1945.43,1002.63,1304.42,128.49,21.65,42.220000000001164
01:30,4428.44,1941.28,994.53,1301.39,127.75,21.42,42.06999999999971
01:35,4413.21,1933.5,990.56,1299.46,126.24,21.53,41.92000000000007
01:40,4380.57,1914.74,985.23,1292.8,124.79,21.39,41.61999999999898
01:45,4366.97,1909.14,981.71,1289.56,123.6,21.47,41.48999999999978
01:50,4353.79,1903.84,978.26,1283.68,125.45,21.2,41.36000000000058
01:55,4324.69,1886.52,972.15,1277.44,126.26,21.24,41.07999999999902
02:00,4302.76,1878.93,966.67,1269.93,125.3,21.05,40.88000000000011
02:05,4248.93,1866.97,953.78,1242.01,124.68,21.12,40.36999999999989
02:10,4236.63,1857.78,951.3,1242.1,124.19,21.02,40.23999999999978
02:15,4233.22,1861.02,938.7,1246.21,126.03,21.05,40.210000000000036
02:20,4217.83,1843.56,948.59,1242.37,122.23,21.02,40.05999999999949
02:25,4206.66,1835.85,947.84,1240.43,121.63,20.95,39.960000000000036
02:30,4182.12,1828.32,940.11,1232.16,120.93,20.87,39.72999999999956
02:35,4163.19,1815.44,937.71,1229.97,119.73,20.84,39.5
02:40,4144.41,1808.29,934.5,1222.69,118.69,20.86,39.38000000000011
02:45,4121.84,1797.16,930.42,1215.88,118.52,20.7,39.16000000000031
02:50,4106.5,1790.34,925.15,1214.67,116.64,20.69,39.01000000000022
02:55,4091.57,1782.25,919.03,1212.67,118.07,20.67,38.88000000000011
03:00,4061.39,1768.91,914.31,1200.13,118.95,20.5,38.58999999999969
03:05,4046.95,1764.05,911.5,1194.65,117.76,20.55,38.439999999999145
03:10,4029.49,1754.24,907.14,1194.1,115.41,20.32,38.279999999999745
03:15,4012.52,1746.26,904.75,1186.5,116.42,20.47,38.11999999999989
03:20,3989.8,1739.35,897.71,1180.16,114.41,20.27,37.90000000000009
03:25,3978.77,1735.92,896.78,1172.55,115.5,20.22,37.80000000000018
03:30,3955.48,1724.38,889.2,1168.9,115.23,20.2,37.570000000000164
03:35,3946.01,1721.44,885.36,1167.34,114.22,20.17,37.48000000000002
03:40,3922.76,1710.65,880.05,1161.85,112.74,20.2,37.27000000000089
03:45,3889.9,1695.05,870.39,1155.39,112.01,20.11,36.94999999999982
03:50,3871.34,1687.87,868.22,1145.86,112.64,19.97,36.780000000000655
03:55,3865.16,1684.41,864.93,1146.14,112.92,20.06,36.69999999999936
04:00,3853.65,1675.4,867.92,1139.72,113.87,20.12,36.620000000000346
04:05,3835.38,1671.19,857.87,1137.13,112.67,20.08,36.440000000000055
04:10,3803.18,1658.74,851.63,1125.15,111.5,20.04,36.11999999999989
04:15,3787.34,1652.21,844.15,1124.91,110.0,20.08,35.98999999999978
04:20,3777.21,1647.01,844.52,1120.31,109.38,20.1,35.89000000000033
04:25,3756.76,1639.32,840.26,1112.26,109.16,20.08,35.68000000000029
04:30,3739.53,1630.89,834.64,1110.4,107.96,20.1,35.539999999999964
04:35,3731.39,1629.36,828.84,1107.39,110.2,20.14,35.460000000000036
04:40,3707.28,1619.26,824.01,1100.27,108.43,20.1,35.21000000000049
04:45,3708.85,1616.75,825.45,1103.95,107.37,20.11,35.220000000000255
04:50,3686.85,1609.42,821.32,1093.51,107.44,20.14,35.01999999999998
04:55,3661.41,1598.89,814.69,1085.39,107.33,20.32,34.78999999999951
05:00,3657.36,1596.39,814.1,1084.31,107.57,20.24,34.75
05:05,3668.35,1599.22,819.59,1088.73,105.51,20.45,34.84999999999991
05:10,3645.07,1587.72,815.25,1081.06,105.82,20.59,34.629999999999654
05:15,3647.31,1585.18,819.62,1081.98,105.2,20.67,34.659999999999854
05:20,3647.16,1588.75,817.5,1079.85,105.09,20.71,35.25999999999976
05:25,3634.43,1587.9,810.15,1076.4,104.93,20.52,34.529999999999745
05:30,3619.93,1572.65,813.78,1073.92,104.83,20.36,34.38999999999942
05:35,3621.51,1575.27,817.84,1069.78,104.21,20.01,34.399999999999636
05:40,3613.01,1575.19,820.27,1065.38,97.99,19.86,34.320000000000164
05:45,3557.18,1556.22,798.54,1047.55,101.16,19.92,33.78999999999951
05:50,3546.13,1535.4,801.34,1054.79,100.98,19.92,33.69999999999982
05:55,3531.11,1521.27,807.02,1048.32,100.86,20.08,33.5600000000004
06:00,3511.22,1524.07,801.2,1033.1,99.47,20.02,33.36000000000013
06:05,3538.48,1518.12,812.17,1054.53,100.04,20.02,33.600000000000364
06:10,3526.94,1524.81,805.22,1043.5,100.04,19.87,33.500000000000455
06:15,3548.54,1520.31,817.23,1055.02,102.32,19.95,33.710000000000036
06:20,3555.59,1527.32,820.7,1052.25,101.26,20.29,33.76999999999998
06:25,3556.46,1519.33,825.69,1053.28,104.38,19.98,33.79999999999973
06:30,3527.6,1513.13,817.95,1039.34,103.44,20.23,33.50999999999976
06:35,3531.16,1499.56,831.81,1044.23,101.99,20.02,33.55000000000018
06:40,3521.31,1505.8,816.13,1041.19,104.74,20.0,33.45000000000027
06:45,3530.26,1497.12,826.28,1045.19,108.35,19.78,33.54000000000042
06:50,3520.51,1505.77,812.01,1039.71,109.72,19.85,33.45000000000073
06:55,3499.07,1479.64,837.23,1016.16,113.09,19.72,33.23000000000047
07:00,3511.63,1476.17,826.59,1047.91,107.94,19.65,33.36999999999989
07:05,3547.57,1501.28,834.85,1040.59,117.56,19.59,33.69999999999982
07:10,3541.26,1494.81,841.32,1041.02,111.56,19.58,32.970000000000255
07:15,3506.1,1467.88,832.0,1040.96,112.37,19.58,33.309999999999945
07:20,3512.43,1463.09,835.07,1043.93,117.41,19.55,33.379999999999654
07:25,3509.34,1467.93,826.09,1040.21,122.18,19.59,33.340000000000146
07:30,3515.17,1476.97,820.11,1044.13,120.93,19.63,33.40000000000009
07:35,3525.15,1477.32,813.64,1057.16,123.8,19.75,33.48000000000002
07:40,3491.26,1471.64,808.8,1033.04,125.05,19.58,33.15000000000009
07:45,3479.1,1466.97,809.23,1035.12,114.96,19.77,33.05000000000018
07:50,3444.12,1457.01,805.17,1007.97,121.5,19.75,32.720000000000255
07:55,3490.91,1467.63,808.06,1036.27,125.82,19.97,33.159999999999854
08:00,3449.7,1431.77,799.31,1038.28,127.38,20.18,32.7800000000002
08:05,3472.96,1461.78,799.77,1024.18,133.96,20.28,32.98999999999933
08:10,3485.31,1486.12,782.7,1031.41,131.85,20.11,33.120000000000346
08:15,3523.97,1461.02,833.1,1042.22,133.78,20.38,33.469999999999345
08:20,3474.96,1477.1,785.92,1018.1,140.32,20.5,33.01999999999998
08:25,3556.97,1467.53,838.1,1056.12,141.13,20.31,33.779999999999745
08:30,3483.17,1474.88,777.83,1032.45,144.3,20.61,33.09999999999991
08:35,3513.91,1481.95,809.13,1017.91,150.82,20.72,33.38000000000011
08:40,3525.97,1493.23,782.14,1040.17,156.02,20.91,33.5
08:45,3522.96,1481.28,797.72,1029.03,160.28,21.18,33.470000000000255
08:50,3545.51,1500.42,812.55,1012.92,164.59,21.34,33.6899999999996
08:55,3539.02,1510.63,802.94,1006.34,164.06,21.43,33.61999999999989
09:00,3548.13,1504.15,801.41,1025.97,161.3,21.59,33.710000000000036
09:05,3545.15,1491.1,804.82,1030.44,163.58,21.53,33.679999999999836
09:10,3614.48,1529.66,816.75,1042.97,169.08,21.69,34.32999999999993
09:15,3632.15,1551.11,817.62,1044.45,162.65,21.82,34.499999999999545
09:20,3685.97,1520.62,858.82,1080.27,169.12,22.13,35.00999999999976
09:25,3706.12,1579.97,816.03,1068.19,182.71,22.2,37.01999999999998
09:30,3780.47,1579.45,854.73,1106.9,181.24,22.22,35.92999999999938
09:35,3805.27,1617.8,842.38,1104.27,182.22,22.43,36.17000000000053
09:40,3847.35,1624.93,888.61,1091.84,182.8,22.62,36.54999999999973
09:45,3858.2,1618.5,858.79,1135.47,186.16,22.62,36.659999999999854
09:50,3899.27,1618.01,882.04,1153.87,185.67,22.63,37.04999999999973
09:55,3929.45,1645.96,895.55,1142.59,187.87,22.83,34.649999999999636
10:00,3967.77,1659.98,899.92,1146.99,194.2,22.99,43.690000000000055
10:05,4013.62,1700.13,903.72,1149.93,198.77,22.95,38.119999999999436
10:10,4001.07,1673.8,908.08,1165.98,192.37,22.84,38.0
10:15,4027.08,1707.49,893.54,1172.11,192.65,23.04,38.250000000000455
10:20,4069.63,1691.21,936.81,1185.37,194.49,23.09,38.659999999999854
10:25,4098.41,1707.52,949.83,1174.9,204.03,23.2,38.929999999999836
10:30,4134.82,1726.54,935.98,1213.46,196.3,23.27,39.26999999999953
10:35,4122.7,1718.37,945.83,1188.82,207.07,23.44,39.17000000000007
10:40,4129.26,1734.49,926.93,1183.08,221.95,23.59,39.220000000000255
10:45,4141.56,1719.09,945.85,1204.22,209.5,23.56,39.340000000000146
10:50,4170.67,1741.93,937.92,1211.65,215.82,23.74,39.61000000000058
10:55,4204.95,1738.41,973.08,1215.92,213.73,23.87,39.9399999999996
11:00,4212.83,1736.75,974.08,1224.64,213.36,23.98,40.02000000000044
11:05,4236.29,1764.5,973.78,1212.34,221.41,24.01,40.25
11:10,4210.88,1770.63,951.08,1210.92,214.09,24.16,40.0
11:15,4242.0,1773.7,962.07,1221.03,220.64,24.26,40.29999999999927
11:20,4280.68,1798.52,997.3,1198.5,221.77,23.91,40.68000000000029
11:25,4280.01,1773.84,988.93,1233.2,219.41,23.96,40.67000000000007
11:30,4289.44,1775.75,1007.19,1224.71,217.2,23.84,40.74999999999909
11:35,4276.5,1794.72,988.54,1204.67,223.86,24.08,40.63000000000011
11:40,4294.54,1793.12,990.5,1226.79,219.33,24.0,40.80000000000018
11:45,4359.52,1810.14,1008.35,1258.4,216.99,24.22,41.42000000000007
11:50,4316.12,1791.23,1009.2,1234.06,216.26,24.37,41.0
11:55,4296.72,1802.17,993.63,1217.32,218.64,24.14,40.81999999999971
12:00,4371.21,1806.58,1016.29,1258.43,224.48,23.9,41.530000000000655
12:05,4353.7,1801.02,1018.63,1245.85,222.93,23.91,41.35999999999967
12:10,4353.07,1820.05,1022.35,1223.07,222.29,23.96,41.349999999999454
12:15,4344.68,1798.65,1035.16,1223.35,222.22,24.03,41.27000000000044
12:20,4314.75,1784.27,1002.4,1237.02,225.93,24.13,41.0
12:25,4356.77,1797.18,1026.58,1247.36,219.99,24.28,41.38000000000102
12:30,4383.1,1815.77,1034.9,1244.31,222.21,24.28,41.63000000000102
12:35,4324.19,1802.39,1025.88,1205.92,224.7,24.22,41.07999999999902
12:40,4394.87,1846.86,1032.31,1225.37,224.46,24.11,41.76000000000022
12:45,4337.87,1816.15,1020.71,1215.8,219.75,24.25,41.210000000000036
12:50,4348.17,1814.78,1023.69,1228.55,215.71,24.13,41.30999999999949
12:55,4349.42,1840.39,1016.0,1204.51,223.02,24.19,41.30999999999949
13:00,4291.74,1815.59,1006.54,1187.8,216.9,24.15,40.76000000000022
13:05,4267.62,1818.21,994.08,1171.55,219.28,23.96,40.539999999999964
13:10,4277.02,1812.21,1008.36,1172.09,219.8,23.93,40.63000000000011
13:15,4270.33,1803.8,994.96,1185.16,221.86,23.98,40.57000000000062
13:20,4259.49,1815.6,995.42,1166.14,218.19,23.67,40.470000000000255
13:25,4258.58,1810.77,1015.45,1153.1,215.29,23.51,40.45999999999913
13:30,4266.68,1809.53,1006.53,1172.34,214.27,23.47,40.539999999999964
13:35,4302.53,1831.58,1014.33,1181.53,210.75,23.46,40.88000000000011
13:40,4345.65,1840.47,1009.16,1216.18,215.15,23.41,41.279999999999745
