TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:00,1803.700,754.830,370.870,550.340,100.890,12.590
00:05,1768.720,732.180,369.130,535.740,102.110,12.580
00:10,1763.150,738.360,365.310,528.730,101.320,12.660
00:15,1731.660,728.450,357.660,518.430,99.800,12.540
00:20,1733.110,724.580,356.430,523.320,99.900,12.620
00:25,1697.950,714.490,343.940,510.330,100.430,12.420
00:30,1698.710,708.760,345.540,514.450,98.900,12.420
00:35,1676.050,702.190,340.190,508.460,96.870,12.340
00:40,1667.320,699.930,340.100,504.240,94.880,12.340
00:45,1655.400,696.530,332.070,503.620,94.990,12.260
00:50,1641.580,694.180,327.420,498.730,94.680,12.090
00:55,1632.540,681.210,326.970,500.240,94.800,12.160
01:00,1611.460,678.010,323.140,488.150,94.660,12.150
01:05,1613.240,677.950,324.830,489.620,93.400,12.050
01:10,1597.250,670.180,320.700,487.340,91.660,12.110
01:15,1586.700,666.640,317.600,483.430,92.000,11.980
01:20,1573.310,656.790,315.360,482.570,91.680,11.950
01:25,1572.830,656.190,315.490,483.290,90.960,11.930
01:30,1565.440,653.000,312.330,482.600,90.480,11.960
01:35,1555.600,651.780,311.060,476.420,89.510,11.900
01:40,1552.580,649.110,310.050,476.640,90.520,11.930
01:45,1533.110,645.410,306.110,467.970,89.820,11.890
01:50,1538.630,645.130,305.150,472.010,89.520,11.890
01:55,1532.510,645.750,302.180,468.080,90.020,11.850
02:00,1531.650,646.580,302.280,466.250,90.110,11.880
02:05,1524.360,642.580,298.870,465.700,90.960,11.770
02:10,1521.360,639.690,300.110,464.490,90.930,11.820
02:15,1519.480,637.350,299.360,464.790,91.700,11.800
02:20,1515.630,635.760,298.420,464.920,90.220,11.830
02:25,1512.040,638.100,295.380,464.480,87.990,11.790
02:30,1508.390,634.520,295.460,465.690,86.680,11.730
02:35,1517.490,638.320,299.560,468.850,86.740,11.730
02:40,1514.340,638.050,296.440,468.230,86.050,11.560
02:45,1501.330,638.370,292.090,458.410,86.550,11.710
02:50,1504.840,630.440,294.820,467.930,86.740,11.630
02:55,1499.990,632.410,292.980,462.180,86.500,11.760
03:00,1485.260,628.350,289.680,454.940,86.360,11.860
03:05,1484.890,629.500,287.450,456.530,85.480,11.810
03:10,1482.370,629.120,286.830,453.370,87.420,11.780
03:15,1490.080,633.370,288.390,456.480,86.310,11.850
03:20,1485.530,629.870,288.320,456.380,85.830,11.860
03:25,1479.760,628.530,285.670,452.130,86.310,11.880
03:30,1477.670,628.780,284.240,452.490,86.470,11.840
03:35,1482.330,632.860,285.960,449.740,87.910,11.870
03:40,1484.620,632.420,285.670,453.270,86.990,11.870
03:45,1472.800,630.520,280.810,448.640,87.200,11.840
03:50,1478.790,630.770,283.960,450.660,86.140,11.870
03:55,1479.460,635.030,277.520,454.710,85.880,11.930
04:00,1484.720,635.010,279.470,458.300,84.930,12.020
04:05,1493.750,638.200,281.660,461.070,87.320,12.090
04:10,1503.840,646.540,286.410,459.150,85.090,12.260
04:15,1510.330,649.190,290.380,458.690,85.530,12.240
04:20,1511.260,648.530,288.230,460.300,87.160,12.330
04:25,1524.450,654.210,286.980,468.580,88.220,12.340
04:30,1531.200,662.890,288.920,464.110,88.170,12.540
04:35,1547.430,665.830,294.550,472.470,86.870,12.710
04:40,1553.750,669.660,296.680,472.590,87.210,13.100
04:45,1564.260,679.030,298.420,471.450,87.220,12.910
04:50,1581.840,684.870,300.800,482.360,85.430,13.310
04:55,1579.380,685.630,300.270,478.990,85.740,13.680
05:00,1596.510,695.320,304.570,480.820,87.160,13.850
05:05,1627.420,707.710,312.230,489.580,87.940,14.230
05:10,1640.920,707.910,316.980,497.590,87.630,14.570
05:15,1664.220,723.920,319.470,502.920,87.350,14.760
05:20,1691.330,738.290,325.250,509.900,87.000,15.020
05:25,1701.420,740.460,329.790,508.330,91.440,15.230
05:30,1745.240,763.760,334.860,524.160,90.860,15.300
05:35,1765.320,774.920,337.790,526.980,92.240,15.740
05:40,1776.290,773.360,347.670,530.520,91.820,16.140
05:45,1817.340,789.920,364.600,535.850,93.410,16.400
05:50,1830.230,800.410,361.530,538.830,94.860,16.710
05:55,1857.960,812.880,363.420,553.230,94.030,16.710
06:00,1904.440,827.670,372.340,571.500,97.260,17.110
06:05,1928.370,843.610,371.150,578.200,98.370,17.400
06:10,1988.190,861.750,398.980,592.780,97.150,17.850
06:15,2023.990,877.240,403.000,610.470,96.080,18.020
06:20,2051.690,875.350,415.340,625.590,98.480,18.410
06:25,2088.030,894.640,427.000,632.530,95.510,18.460
06:30,2096.890,911.250,428.270,616.970,100.360,18.610
06:35,2109.790,903.770,430.320,636.070,99.740,18.680
06:40,2157.790,930.040,448.230,628.530,98.860,19.170
06:45,2171.310,942.760,444.060,642.700,101.330,19.440
06:50,2200.620,964.520,457.210,640.550,98.140,19.690
06:55,2226.430,962.230,458.850,661.740,103.310,20.240
07:00,2294.180,990.250,475.770,681.910,104.070,20.710
07:05,2297.670,993.040,482.620,679.650,100.060,21.200
07:10,2362.710,1017.870,496.600,702.670,105.720,21.510
07:15,2417.380,1037.160,512.380,715.480,106.140,22.060
07:20,2468.510,1061.080,518.310,739.400,102.720,22.440
07:25,2531.280,1089.200,527.830,763.440,103.630,22.330
07:30,2538.350,1094.090,538.010,748.000,108.550,22.970
07:35,2598.450,1097.460,561.910,782.350,108.880,22.860
07:40,2606.160,1109.280,556.940,776.580,111.890,23.140
