TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other
00:00,3288.9,1407.4,760.69,947.15,123.25,17.07,33.33999999999969
00:05,3260.56,1392.14,754.72,944.56,122.43,16.94,29.769999999999982
00:10,3243.61,1389.19,745.15,933.68,127.86,16.82,30.909999999999854
00:15,3241.21,1381.65,745.25,942.96,122.98,16.75,31.61999999999989
00:20,3222.18,1370.66,741.76,943.02,121.13,16.62,28.98999999999978
00:25,3214.25,1375.39,738.17,932.93,120.83,16.43,30.500000000000455
00:30,3208.65,1373.09,734.5,932.06,122.11,16.41,30.480000000000018
00:35,3187.89,1361.25,733.43,928.23,117.92,16.47,30.590000000000146
00:40,3178.3,1358.1,727.13,928.87,117.51,16.49,30.200000000000273
00:45,3165.49,1349.3,726.09,924.68,118.29,16.57,30.559999999999945
00:50,3139.89,1338.81,715.91,919.89,118.99,16.45,29.8400000000006
00:55,3129.76,1334.03,716.31,916.48,116.89,16.41,29.640000000000327
01:00,3113.93,1323.69,714.7,913.28,116.4,16.43,29.429999999999836
01:05,3100.77,1319.14,709.99,909.47,116.25,16.45,29.4699999999998
01:10,3087.99,1312.5,708.67,903.84,117.11,16.37,29.499999999999545
01:15,3074.69,1309.21,706.47,897.79,116.0,16.3,28.919999999999618
01:20,3061.18,1304.24,700.39,893.49,115.98,16.26,30.81999999999971
01:25,3055.91,1303.27,697.14,894.34,115.73,16.17,29.259999999999764
01:30,3041.97,1298.76,694.44,889.62,114.2,16.06,28.889999999999873
01:35,3030.44,1294.01,690.09,887.38,114.24,15.99,28.730000000000473
01:40,3016.44,1286.89,688.1,882.92,113.82,16.08,28.629999999999654
01:45,3008.86,1283.8,685.22,881.32,113.9,16.04,28.579999999999927
01:50,3005.57,1279.89,684.73,882.38,113.89,15.96,28.720000000000255
01:55,2996.36,1276.81,682.13,877.8,115.17,15.98,28.470000000000255
02:00,2984.29,1271.7,679.46,872.71,116.0,16.03,28.389999999999873
02:05,2972.06,1265.91,678.78,870.15,114.12,15.94,27.159999999999854
02:10,2955.99,1261.39,673.96,866.19,110.28,15.77,28.399999999999636
02:15,2949.35,1256.63,671.64,866.74,110.43,15.89,28.019999999999982
02:20,2950.34,1257.71,670.0,867.58,111.42,15.6,28.0300000000002
02:25,2947.96,1257.03,672.36,864.31,110.4,15.68,28.18000000000029
02:30,2936.18,1252.19,668.21,862.79,109.59,15.54,27.859999999999673
02:35,2929.63,1248.76,668.36,858.71,110.26,15.53,28.009999999999764
02:40,2917.94,1245.67,660.76,857.87,110.77,15.51,27.359999999999673
02:45,2909.52,1242.38,661.68,851.46,111.21,15.33,27.460000000000036
02:50,2898.45,1236.08,656.51,851.81,111.12,15.4,27.5300000000002
02:55,2891.24,1232.51,656.87,849.83,109.19,15.38,27.45999999999958
03:00,2880.79,1229.54,653.41,844.9,110.07,15.35,27.519999999999982
03:05,2876.3,1228.0,652.08,846.06,107.55,15.5,27.110000000000127
03:10,2860.01,1223.6,647.63,837.8,108.29,15.51,27.18000000000029
03:15,2862.67,1223.29,648.44,839.29,108.82,15.46,27.36999999999989
03:20,2847.29,1219.1,643.71,835.42,107.81,14.39,26.860000000000127
03:25,2841.36,1213.06,642.06,836.39,108.31,14.49,27.050000000000637
