TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other
00:00,5604.49,2501.14,1314.45,1558.91,150.32,26.42,53.25
00:05,5574.29,2483.33,1318.9,1544.32,148.49,26.29,52.960000000000036
00:10,5539.49,2466.34,1303.25,1540.47,150.55,26.25,52.6299999999992
00:15,5517.09,2465.51,1294.03,1531.96,146.87,26.31,52.409999999999854
00:20,5462.69,2432.77,1283.25,1521.86,146.75,26.17,51.88999999999942
00:25,5462.21,2434.64,1279.28,1520.69,149.5,26.21,51.88999999999942
00:30,5442.58,2432.1,1276.57,1508.48,147.52,26.2,51.710000000000036
00:35,5405.62,2417.12,1265.94,1500.08,145.12,26.0,51.36000000000058
00:40,5390.97,2407.64,1265.43,1494.97,145.64,26.07,51.220000000000255
00:45,5358.09,2388.3,1258.98,1491.77,142.18,25.95,50.909999999999854
00:50,5335.63,2377.16,1253.47,1486.05,142.3,25.91,50.73999999999978
00:55,5312.43,2362.36,1249.27,1481.82,142.68,25.88,50.42000000000007
01:00,5290.27,2359.27,1240.96,1470.5,143.5,25.78,50.26000000000113
01:05,5273.37,2352.27,1237.56,1466.41,141.31,25.73,50.090000000000146
01:10,5245.9,2337.84,1231.31,1459.99,141.1,25.81,49.849999999998545
01:15,5237.27,2335.23,1228.28,1457.66,140.71,25.64,49.75
01:20,5221.01,2324.95,1222.85,1457.6,140.44,25.57,49.60000000000127
01:25,5204.66,2319.71,1220.29,1448.79,140.93,25.51,49.42999999999938
01:30,5211.93,2321.34,1211.47,1463.14,140.89,25.57,49.51999999999953
01:35,5157.05,2301.09,1201.22,1439.64,140.68,25.42,48.99999999999909
01:40,5150.53,2299.62,1198.4,1437.79,140.38,25.41,48.93000000000029
01:45,5123.67,2289.72,1188.24,1431.18,140.39,25.46,48.67999999999938
01:50,5104.39,2278.87,1185.33,1425.78,140.49,25.38,48.54000000000087
01:55,5088.95,2269.62,1182.42,1422.04,141.25,25.29,48.32999999999993
02:00,5070.27,2264.19,1178.59,1413.0,140.95,25.37,48.17000000000098
02:05,5043.94,2251.49,1172.02,1407.05,140.23,25.23,47.92000000000098
02:10,5019.69,2241.17,1158.56,1406.13,140.97,25.17,47.68999999999869
02:15,4998.35,2228.41,1156.89,1401.39,138.89,25.28,47.48999999999978
02:20,4971.07,2213.35,1151.82,1394.86,138.74,25.07,47.23000000000047
02:25,4952.61,2201.19,1146.43,1393.86,139.02,25.06,47.04999999999927
02:30,4939.57,2190.17,1144.48,1394.08,138.85,25.06,46.92999999999938
02:35,4943.39,2196.61,1140.19,1395.78,138.64,25.22,46.94999999999982
02:40,4874.24,2163.8,1128.68,1372.54,137.87,25.03,46.31999999999971
02:45,4858.44,2158.58,1122.31,1369.28,137.09,25.02,46.159999999998945
02:50,4842.12,2153.61,1117.29,1362.94,137.34,24.94,46.0
02:55,4836.62,2148.12,1114.43,1368.56,134.69,24.87,45.94999999999982
03:00,4811.78,2133.07,1109.8,1362.68,135.8,24.72,45.70999999999913
03:05,4789.08,2128.97,1105.83,1348.23,135.82,24.73,45.50000000000091
03:10,4764.22,2119.22,1102.71,1337.28,135.0,24.74,45.27000000000044
03:15,4760.7,2110.71,1095.99,1350.1,133.98,24.69,45.23000000000138
03:20,4721.65,2100.26,1090.3,1326.8,134.95,24.49,44.849999999999454
03:25,4705.9,2091.55,1087.26,1322.53,135.22,24.64,44.69999999999891
03:30,4679.25,2075.44,1080.48,1319.28,135.0,24.59,44.460000000000036
03:35,4704.21,2090.56,1086.22,1324.87,133.37,24.49,44.70000000000073
03:40,4651.11,2066.76,1071.65,1310.89,133.1,24.53,44.17999999999938
03:45,4635.45,2057.8,1067.9,1307.59,133.7,24.43,44.029999999999745
03:50,4622.07,2051.19,1067.34,1302.07,133.12,24.44,43.910000000000764
03:55,4603.25,2040.09,1066.61,1295.13,133.39,24.3,43.72999999999956
04:00,4598.3,2038.93,1063.24,1295.12,132.84,24.49,43.68000000000029
04:05,4564.01,2026.12,1054.89,1282.82,132.39,24.43,43.35999999999967
04:10,4541.52,2021.27,1041.6,1278.93,132.12,24.46,43.14000000000033
04:15,4530.78,2016.22,1039.11,1274.69,133.13,24.54,43.089999999999236
04:20,4513.13,2004.96,1036.32,1272.64,131.99,24.34,42.88000000000011
04:25,4498.59,2004.06,1033.36,1261.76,132.2,24.46,42.75
04:30,4476.69,1993.15,1028.48,1256.09,131.93,24.51,42.529999999998836
04:35,4455.96,1986.22,1021.81,1251.37,129.92,24.32,42.32000000000062
04:40,4443.57,1983.47,1016.99,1246.02,130.48,24.41,42.20000000000073
04:45,4414.43,1969.89,1008.65,1239.09,130.56,24.3,41.9399999999996
04:50,4392.99,1955.77,1008.82,1231.58,130.87,24.21,41.73999999999978
04:55,4423.17,1976.24,1011.38,1237.02,132.2,24.31,42.02000000000044
05:00,4362.39,1949.02,997.78,1217.73,132.12,24.3,41.4399999999996
05:05,4358.19,1945.12,997.66,1218.12,131.64,24.25,41.399999999999636
05:10,4360.82,1949.64,996.71,1217.59,131.18,24.28,41.41999999999916
05:15,4366.91,1955.2,995.19,1220.1,130.43,24.5,41.48999999999978
05:20,4365.75,1951.44,995.61,1221.67,131.11,24.44,41.48000000000047
05:25,4329.38,1930.29,990.25,1212.87,130.3,24.53,41.14000000000033
05:30,4312.48,1920.49,986.04,1210.93,129.75,24.28,40.98999999999978
05:35,4281.73,1908.42,980.59,1197.38,130.48,24.19,40.67000000000007
05:40,4268.92,1898.64,980.64,1195.53,129.28,24.28,40.55000000000018
05:45,4240.14,1887.99,974.25,1186.64,126.85,24.13,40.279999999999745
05:50,4156.93,1840.3,962.81,1163.03,127.35,23.96,39.48000000000138
05:55,4191.4,1859.99,967.3,1173.55,126.73,24.01,39.81999999999971
06:00,4178.39,1855.61,960.99,1171.01,127.26,23.82,39.70000000000073
06:05,4174.2,1858.89,955.44,1168.37,128.32,23.53,39.650000000000546
06:10,4155.7,1845.68,953.51,1164.69,128.73,23.62,39.469999999999345
06:15,4124.88,1831.09,953.52,1150.03,127.41,23.65,39.180000000000746
06:20,4111.66,1823.64,940.92,1159.94,124.4,23.69,39.06999999999971
06:25,4099.97,1811.82,954.19,1145.39,126.02,23.61,38.9399999999996
06:30,4075.13,1808.52,941.63,1134.62,128.05,23.59,38.7199999999998
06:35,4075.61,1812.78,934.78,1137.15,128.6,23.57,38.73000000000002
06:40,4053.84,1792.84,929.54,1142.42,127.05,23.48,38.50999999999976
06:45,4024.32,1781.29,920.69,1133.2,127.49,23.41,38.24000000000024
06:50,4023.61,1771.59,920.68,1136.4,132.67,23.62,38.65000000000009
06:55,3993.19,1770.07,908.56,1125.75,127.53,23.34,37.9399999999996
07:00,4003.32,1764.72,918.99,1128.4,129.98,23.19,38.039999999999964
07:05,3987.29,1758.03,913.13,1122.94,131.85,23.47,37.870000000000346
07:10,3989.86,1769.88,904.64,1124.64,129.33,23.47,37.900000000000546
07:15,3942.14,1727.26,907.27,1115.41,131.3,23.45,37.45000000000027
07:20,3969.08,1744.14,911.0,1124.11,129.11,23.01,37.70999999999958
07:25,3936.0,1722.83,909.46,1114.57,128.78,22.97,37.39000000000033
07:30,3950.79,1728.82,911.66,1119.26,130.68,22.78,37.590000000000146
07:35,3939.83,1724.46,900.35,1120.29,134.29,23.01,37.429999999999836
07:40,3933.55,1708.0,914.69,1118.04,132.51,22.95,37.36000000000058
07:45,3909.66,1697.76,904.36,1117.28,130.27,22.86,37.13000000000011
07:50,3897.3,1672.59,911.6,1117.26,136.04,22.79,37.02000000000044
07:55,3889.11,1680.29,901.17,1114.33,133.63,22.74,36.95000000000027
08:00,3882.3,1672.52,893.83,1119.16,137.44,22.47,36.88000000000011
08:05,3860.31,1662.48,884.02,1119.89,134.74,22.5,36.679999999999836
08:10,3824.35,1645.86,877.8,1104.59,136.93,22.83,36.340000000000146
08:15,3836.19,1658.31,887.81,1098.39,132.33,22.91,36.440000000000055
08:20,3839.52,1662.05,877.26,1107.53,133.3,22.9,36.47999999999956
08:25,3876.62,1683.49,870.13,1129.18,134.0,22.99,36.82999999999993
08:30,3855.98,1664.21,875.99,1122.91,133.22,23.02,36.630000000000564
08:35,3832.66,1656.37,873.37,1108.27,135.28,22.95,36.42000000000007
08:40,3820.08,1643.1,870.43,1112.63,134.54,23.08,36.30000000000018
08:45,3823.67,1646.32,865.86,1110.5,141.42,23.25,36.320000000000164
08:50,3833.58,1663.86,869.66,1103.84,136.47,23.33,36.42000000000053
08:55,3817.66,1673.12,844.73,1102.82,137.52,23.2,36.26999999999998
09:00,3811.28,1654.36,863.98,1093.08,140.51,23.14,36.210000000000036
09:05,3820.71,1667.66,856.76,1097.21,139.62,23.17,36.289999999999964
09:10,3826.11,1673.78,848.6,1108.38,135.76,23.24,36.34999999999991
09:15,3850.12,1657.59,858.67,1134.18,139.75,23.35,36.58000000000038
09:20,3875.38,1662.35,865.47,1149.67,137.75,23.32,36.820000000000164
09:25,3900.15,1652.26,880.62,1162.31,144.96,22.96,37.039999999999964
09:30,3959.89,1694.22,884.66,1177.5,142.51,23.39,37.60999999999967
09:35,3953.56,1673.9,888.97,1188.36,141.21,23.62,37.500000000000455
09:40,3991.6,1671.23,914.1,1204.82,139.78,23.74,37.93000000000029
09:45,4048.05,1698.83,915.34,1231.28,140.38,23.75,38.470000000000255
09:50,4043.69,1717.62,902.19,1223.55,138.33,23.59,38.41000000000031
09:55,4067.01,1724.11,924.75,1216.67,139.22,23.62,38.64000000000078
10:00,4069.19,1713.36,924.14,1231.67,137.73,23.64,38.65000000000009
10:05,4073.68,1697.32,937.33,1237.95,138.76,23.62,38.69999999999936
10:10,4013.08,1638.9,936.05,1238.11,138.34,23.55,38.13000000000011
10:15,4081.28,1695.65,943.42,1235.37,144.52,23.56,38.76000000000022
10:20,4070.85,1685.39,932.09,1251.8,139.94,22.94,38.690000000000055
10:25,4105.62,1690.73,956.91,1252.39,143.97,22.62,39.000000000000455
10:30,4119.27,1693.5,954.89,1268.47,140.69,22.59,39.130000000000564
10:35,4147.45,1723.49,948.3,1268.92,144.67,22.67,39.399999999999636
10:40,4161.79,1719.02,955.07,1282.8,142.66,22.76,39.47999999999956
10:45,4173.88,1718.45,961.83,1286.03,145.25,22.67,39.649999999999636
10:50,4193.35,1751.12,966.21,1270.61,142.67,22.9,39.840000000001055
10:55,4252.25,1765.08,979.65,1298.71,145.42,23.0,40.39000000000033
11:00,4243.1,1763.39,960.75,1311.64,143.98,23.03,40.3100000000004
11:05,4280.07,1804.16,978.52,1286.93,146.68,23.12,40.659999999998945
11:10,4276.51,1771.23,984.93,1306.16,150.44,23.12,40.63000000000102
11:15,4270.17,1759.78,978.39,1318.61,149.68,23.15,40.5600000000004
11:20,4319.66,1811.42,982.05,1315.21,146.7,23.24,41.039999999999964
11:25,4302.89,1792.67,988.52,1311.15,146.53,23.14,40.88000000000011
11:30,4334.48,1798.34,1002.12,1325.8,144.28,22.77,41.16999999999916
11:35,4361.83,1831.71,982.34,1334.67,148.9,22.77,41.4399999999996
11:40,4358.15,1808.61,1003.43,1337.44,144.45,22.81,41.409999999999854
11:45,4342.93,1788.74,1003.47,1335.72,150.99,22.75,41.26000000000022
11:50,4399.92,1838.48,1001.48,1344.86,150.59,22.76,41.75
11:55,4411.77,1835.42,1003.09,1355.15,153.36,22.84,41.910000000000764
12:00,4381.21,1816.55,1006.13,1339.73,154.17,23.0,41.63000000000011
12:05,4397.59,1816.0,1020.45,1344.34,152.01,22.96,41.82999999999993
12:10,4393.42,1828.34,999.02,1349.07,152.41,22.84,41.74000000000069
12:15,4420.61,1842.58,1011.47,1350.72,150.96,22.9,41.97999999999956
12:20,4421.02,1851.08,1012.81,1340.05,152.0,23.08,42.00000000000091
12:25,4415.33,1841.97,1012.58,1346.35,149.41,23.07,41.95000000000073
12:30,4426.94,1846.79,1010.66,1355.06,149.51,22.87,42.04999999999927
