TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:00,7913.680,3544.740,1773.850,2279.870,201.900,37.890
00:05,7856.400,3541.120,1752.560,2249.030,200.460,37.560
00:10,7880.740,3544.850,1774.370,2249.040,200.150,37.420
00:15,7828.760,3515.060,1764.860,2237.100,199.880,37.460
00:20,7803.440,3489.620,1765.560,2239.500,197.530,37.330
00:25,7774.930,3488.290,1749.840,2227.710,197.940,37.250
00:30,7753.700,3477.690,1744.470,2224.340,196.490,37.030
00:35,7721.560,3455.750,1736.910,2218.920,196.210,36.860
00:40,7688.230,3441.150,1728.860,2213.930,194.760,36.640
00:45,7645.210,3415.270,1728.770,2197.300,194.640,36.590
00:50,7641.580,3420.700,1727.010,2190.420,194.600,36.550
00:55,7618.810,3406.430,1724.010,2185.090,194.360,36.520
01:00,7588.260,3391.740,1719.660,2173.330,195.110,36.330
01:05,7568.520,3379.890,1718.180,2168.950,193.560,36.050
01:10,7516.000,3350.850,1708.660,2158.120,191.030,36.090
01:15,7491.530,3340.990,1701.330,2150.570,191.530,36.000
01:20,7460.340,3331.910,1694.580,2136.420,190.500,36.100
01:25,7439.800,3320.290,1684.890,2138.030,189.720,36.220
01:30,7417.410,3317.850,1678.090,2126.500,188.720,36.070
01:35,7382.430,3310.250,1667.540,2109.660,188.800,36.040
01:40,7362.120,3299.560,1664.750,2103.270,188.640,35.990
01:45,7346.780,3289.720,1664.720,2097.680,188.740,36.000
01:50,7333.020,3281.890,1663.560,2095.550,188.010,35.890
01:55,7316.460,3275.600,1659.540,2089.930,186.590,35.580
02:00,7284.990,3259.520,1652.800,2081.270,186.590,35.530
02:05,7250.720,3243.530,1645.500,2071.100,185.840,35.610
02:10,7221.100,3232.540,1638.130,2061.230,185.350,35.560
02:15,7195.050,3213.910,1633.440,2058.910,184.760,35.630
02:20,7169.560,3207.830,1624.220,2050.440,184.100,35.470
02:25,7124.930,3187.680,1611.220,2041.040,183.380,34.530
02:30,7104.210,3178.560,1604.940,2036.120,182.530,34.590
02:35,7086.100,3165.900,1601.570,2033.920,182.530,34.810
02:40,7070.500,3161.360,1599.950,2024.200,183.110,34.760
02:45,7043.010,3145.390,1592.490,2019.140,183.480,34.990
02:50,7041.920,3148.770,1594.870,2012.690,184.140,34.880
02:55,7003.590,3135.430,1585.330,1998.310,183.760,34.640
03:00,6992.400,3132.380,1581.310,1994.870,183.820,34.600
03:05,6935.520,3109.420,1563.770,1978.280,183.660,34.470
03:10,6912.980,3102.550,1563.130,1964.200,182.990,34.400
03:15,6888.280,3090.730,1559.480,1956.050,182.280,34.340
03:20,6873.980,3085.040,1559.150,1947.670,182.440,34.340
03:25,6846.530,3071.280,1550.310,1943.020,182.730,34.180
03:30,6792.030,3045.390,1535.050,1931.730,181.600,34.030
03:35,6743.240,3020.390,1528.640,1914.540,181.650,33.970
03:40,6732.710,3013.410,1524.640,1916.690,180.110,33.840
03:45,6689.120,3004.930,1511.980,1895.300,179.650,33.720
03:50,6663.880,2994.050,1501.970,1891.740,178.940,33.890
03:55,6629.770,2974.160,1497.870,1883.330,178.320,33.400
04:00,6601.810,2969.790,1484.050,1872.620,178.320,34.380
04:05,6549.680,2944.390,1473.470,1856.280,179.100,34.210
04:10,6519.100,2931.220,1466.880,1846.650,178.400,34.030
04:15,6507.260,2923.480,1461.030,1848.890,178.060,34.000
04:20,6454.270,2897.130,1443.290,1841.160,177.570,33.870
04:25,6424.720,2882.480,1439.410,1830.080,177.840,33.900
04:30,6410.420,2875.030,1435.010,1825.900,177.830,33.770
04:35,6396.040,2864.500,1435.250,1828.130,175.570,33.520
04:40,6368.680,2853.980,1429.450,1816.550,174.830,33.380
04:45,6325.490,2837.260,1420.410,1799.670,174.740,33.250
04:50,6299.670,2829.830,1412.230,1788.990,175.460,33.290
04:55,6261.030,2811.940,1406.590,1773.490,176.350,33.170
05:00,6253.550,2806.300,1404.880,1772.860,176.780,33.350
05:05,6193.540,2786.040,1384.880,1754.420,175.830,33.530
05:10,6185.310,2784.820,1387.010,1749.060,172.080,33.550
05:15,6129.620,2764.640,1371.640,1732.430,171.080,31.600
05:20,6078.920,2732.160,1358.750,1727.410,171.310,31.380
05:25,6051.560,2713.330,1358.680,1718.480,170.510,33.050
05:30,6000.490,2678.230,1343.140,1721.730,167.320,32.960
05:35,5946.400,2656.410,1327.010,1706.260,167.560,32.680
05:40,5924.140,2648.520,1327.270,1693.890,166.590,32.430
05:45,5881.160,2634.910,1318.150,1675.030,164.800,32.280
05:50,5798.620,2596.390,1295.420,1654.460,165.340,32.060
05:55,5771.220,2575.120,1291.510,1652.790,165.030,31.860
06:00,5756.020,2591.930,1278.760,1632.810,171.170,31.680
06:05,5694.130,2561.660,1256.830,1626.560,164.340,31.650
06:10,5664.010,2532.090,1264.620,1617.340,164.660,31.410
06:15,5676.090,2544.630,1270.250,1611.070,164.820,31.360
06:20,5648.930,2519.160,1278.450,1601.870,164.500,31.360
06:25,5590.230,2492.010,1263.600,1584.160,165.410,31.220
06:30,5557.350,2446.620,1286.040,1575.250,165.190,31.350
06:35,5531.510,2443.060,1264.460,1574.210,165.670,31.420
06:40,5511.570,2426.630,1263.570,1571.150,166.410,31.480
06:45,5486.090,2404.190,1265.850,1566.360,166.410,31.200
06:50,5474.700,2389.600,1268.550,1567.880,168.100,30.950
06:55,5443.080,2395.550,1250.480,1546.000,168.580,30.790
07:00,5437.050,2406.830,1244.740,1531.480,169.700,30.910
07:05,5416.000,2394.680,1243.520,1523.660,171.830,30.870
07:10,5461.800,2425.930,1244.780,1535.210,172.780,31.150
07:15,5413.800,2402.860,1236.150,1519.000,174.020,31.420
07:20,5407.510,2394.760,1241.120,1512.680,176.120,31.560
07:25,5394.520,2392.270,1238.410,1502.800,178.110,31.660
07:30,5365.570,2376.960,1233.930,1493.040,178.690,32.200
07:35,5368.050,2382.770,1222.520,1498.550,181.060,32.140
07:40,5328.900,2369.480,1217.740,1475.650,182.920,32.330
07:45,5355.750,2375.450,1215.260,1495.810,185.890,32.480
07:50,5336.140,2382.890,1215.390,1472.920,186.260,33.020
07:55,5297.010,2339.440,1207.450,1478.490,188.190,33.130
08:00,5314.060,2375.360,1197.240,1467.800,190.300,33.300
08:05,5296.840,2374.940,1172.250,1474.970,191.550,33.520
08:10,5256.760,2335.920,1183.540,1459.160,194.830,33.990
08:15,5272.590,2358.490,1177.300,1455.790,196.470,34.190
08:20,5261.180,2348.060,1176.060,1450.740,201.750,34.570
