TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:00,2130.350,853.510,432.610,709.870,95.320,12.910
00:05,2094.110,842.820,430.100,689.370,98.020,12.840
00:10,2074.910,833.030,425.420,692.270,91.950,12.710
00:15,2058.840,822.790,415.770,695.070,92.890,12.710
00:20,2052.080,817.450,421.500,690.880,91.690,12.750
00:25,2025.980,806.540,411.630,683.450,92.160,12.630
00:30,2009.290,796.400,405.120,684.200,92.870,12.740
00:35,2002.040,795.620,399.640,680.290,93.200,12.640
00:40,1988.030,791.350,394.400,677.990,92.290,12.570
00:45,1974.240,788.620,391.560,672.650,89.930,12.500
00:50,1983.200,786.210,396.010,677.420,90.050,12.510
00:55,1974.520,780.860,395.670,674.110,91.760,12.490
01:00,1958.570,778.350,387.450,672.280,90.250,12.430
01:05,1923.030,768.150,380.140,653.840,91.430,12.390
01:10,1912.590,764.400,377.200,654.650,91.120,12.380
01:15,1912.540,763.760,378.880,650.100,89.870,12.390
01:20,1890.990,751.140,374.880,644.330,90.210,12.460
01:25,1898.450,754.490,377.120,647.510,89.570,12.460
01:30,1871.100,749.980,369.420,635.380,90.050,12.450
01:35,1874.790,744.100,364.910,644.500,90.260,12.470
01:40,1875.730,745.140,364.950,646.350,88.890,12.560
01:45,1868.700,742.320,361.740,643.660,88.490,12.590
01:50,1854.770,734.860,363.200,638.030,91.920,12.510
01:55,1858.690,738.010,362.190,639.460,89.370,12.480
02:00,1851.520,736.540,360.040,635.620,88.590,12.570
02:05,1834.960,730.220,362.840,622.180,89.700,12.540
02:10,1835.150,732.680,355.960,628.230,88.350,12.520
02:15,1827.410,731.160,354.630,623.820,87.710,12.690
02:20,1817.120,728.750,351.830,618.940,87.780,12.580
02:25,1813.800,726.140,350.340,619.820,87.530,12.700
02:30,1801.330,720.200,347.880,616.100,87.620,12.550
02:35,1815.030,723.080,350.980,623.570,87.680,12.570
02:40,1810.880,720.080,349.940,624.520,86.460,12.560
02:45,1806.100,720.960,348.670,619.600,87.140,12.550
02:50,1789.570,714.160,346.080,613.350,89.570,12.540
02:55,1796.260,720.480,347.920,611.080,87.110,12.590
03:00,1791.220,716.520,344.630,612.810,87.420,12.500
03:05,1794.620,723.230,346.330,608.270,87.660,12.550
03:10,1776.560,716.550,340.330,600.450,88.530,12.650
03:15,1793.090,722.530,340.990,610.390,89.490,12.680
03:20,1795.450,722.430,347.630,605.730,89.300,12.680
03:25,1778.170,716.040,339.650,604.110,88.790,12.650
03:30,1787.480,717.070,342.630,608.210,88.110,12.720
03:35,1788.360,718.490,343.740,608.820,87.640,12.700
03:40,1777.060,715.610,338.030,604.290,89.950,12.800
03:45,1783.590,715.960,340.750,607.360,89.770,12.820
03:50,1795.130,721.070,344.600,610.710,89.600,12.890
03:55,1783.910,724.230,339.570,597.660,89.090,13.040
04:00,1804.340,729.390,345.680,609.790,89.310,13.170
04:05,1811.730,737.230,346.930,608.670,88.140,13.410
04:10,1815.300,741.500,348.480,605.970,88.870,13.470
04:15,1828.000,748.560,342.120,617.130,89.250,13.540
04:20,1854.730,751.270,354.750,627.090,90.420,13.750
04:25,1850.300,759.200,349.110,620.870,89.690,13.940
04:30,1864.430,764.770,353.640,623.710,90.530,14.230
04:35,1875.530,771.960,351.750,629.200,90.470,14.430
04:40,1886.780,777.250,351.570,631.190,93.850,14.780
04:45,1896.990,764.660,370.260,639.370,89.710,14.870
04:50,1916.340,792.100,365.790,637.990,86.670,15.140
04:55,1945.280,806.840,369.020,646.630,88.650,15.540
05:00,1960.620,812.100,372.200,650.040,92.300,16.200
05:05,2026.520,835.910,390.430,672.300,90.730,16.920
05:10,2063.870,859.190,398.770,678.570,89.850,17.700
05:15,2096.560,872.160,408.660,687.200,90.750,18.300
05:20,2140.040,896.460,414.280,698.460,91.640,18.940
05:25,2148.740,893.940,422.830,701.460,91.650,19.140
05:30,2203.600,925.860,425.490,720.830,92.170,19.790
05:35,2272.550,953.180,444.670,738.560,92.210,20.540
05:40,2294.940,959.840,450.660,749.100,93.190,20.940
05:45,2346.880,986.930,460.370,758.450,95.000,21.480
05:50,2384.420,1014.020,465.340,768.550,94.770,22.120
05:55,2446.000,1035.620,482.290,786.330,95.870,22.620
06:00,2517.970,1063.910,500.990,813.310,97.230,23.160
06:05,2611.350,1101.550,524.010,837.130,99.300,24.330
06:10,2695.700,1131.380,547.520,864.000,101.140,25.520
06:15,2771.950,1187.370,561.480,877.870,92.290,26.130
06:20,2853.560,1221.320,567.740,907.700,103.720,26.750
06:25,2883.050,1233.200,581.010,918.700,97.570,27.100
06:30,2935.800,1270.370,598.260,903.730,103.610,27.710
06:35,3009.130,1282.000,623.700,935.710,111.070,28.020
