TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other
00:00,4393.6,1936.03,995.72,1261.72,134.59,23.66,41.88000000000011
00:05,4356.72,1919.44,983.97,1252.11,135.31,23.67,42.220000000000255
00:10,4351.58,1918.6,981.81,1254.44,133.17,23.63,39.92999999999938
00:15,4338.07,1910.08,980.41,1248.66,134.26,23.63,41.029999999999745
00:20,4320.27,1903.7,972.35,1244.45,135.12,23.61,41.04000000000087
00:25,4301.65,1898.01,970.57,1234.01,134.47,23.78,40.80999999999949
00:30,4288.41,1894.02,964.74,1229.28,136.24,23.5,40.63000000000011
00:35,4286.44,1892.71,967.34,1226.54,135.68,23.55,40.61999999999898
00:40,4267.68,1883.58,966.39,1222.78,134.21,23.65,37.07000000000062
00:45,4253.6,1876.13,960.65,1216.29,135.52,23.63,41.38000000000011
00:50,4236.05,1861.61,960.51,1215.23,135.08,23.49,40.13000000000011
00:55,4223.98,1867.32,954.24,1208.51,131.55,23.56,38.79999999999927
01:00,4198.37,1854.64,947.35,1201.19,132.15,23.58,39.460000000000036
01:05,4173.99,1844.29,942.83,1191.5,132.25,23.46,39.659999999999854
01:10,4166.91,1835.03,941.6,1193.82,133.56,23.21,39.6899999999996
01:15,4158.15,1831.53,936.11,1195.59,133.65,23.3,37.970000000000255
01:20,4147.31,1827.69,935.21,1191.38,133.47,23.19,36.3700000000008
01:25,4131.26,1815.48,931.14,1189.49,133.15,23.01,38.99000000000024
01:30,4113.43,1811.59,926.54,1179.93,133.4,23.09,38.879999999999654
01:35,4098.23,1800.53,924.38,1179.13,131.97,22.98,39.23999999999978
01:40,4092.21,1798.03,922.55,1177.3,132.39,22.89,39.05000000000018
01:45,4071.77,1789.77,921.08,1167.76,131.54,22.97,38.650000000000546
01:50,4054.95,1780.79,913.15,1166.56,132.18,22.76,39.50999999999976
01:55,4035.93,1773.65,908.56,1160.47,132.3,22.31,38.63999999999942
02:00,4022.32,1763.39,904.79,1159.22,134.41,22.59,37.91999999999962
02:05,4003.8,1753.68,901.72,1153.17,134.7,22.36,38.17000000000007
02:10,3993.85,1750.91,897.75,1151.36,133.86,22.38,37.590000000000146
02:15,3980.19,1748.8,894.86,1146.34,130.04,22.66,37.49000000000024
02:20,3965.19,1737.14,895.43,1140.59,131.72,22.63,37.68000000000029
02:25,3951.0,1731.39,889.98,1139.2,131.38,22.48,36.570000000000164
02:30,3925.23,1721.51,883.75,1129.47,130.81,22.49,37.19999999999982
02:35,3906.84,1714.31,878.15,1123.71,131.25,22.33,37.090000000000146
02:40,3896.2,1708.14,876.14,1121.14,131.96,22.42,36.399999999999636
02:45,3896.47,1707.1,878.23,1118.84,132.81,22.48,37.00999999999976
02:50,3867.32,1696.79,869.36,1112.05,130.09,22.3,36.73000000000002
02:55,3847.71,1689.09,863.73,1106.72,129.14,22.13,36.90000000000009
03:00,3840.19,1687.54,860.15,1104.21,128.81,22.24,37.24000000000024
