TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
00:00,6672.750,2915.400,1526.760,1896.670,236.240,35.500
00:05,6645.330,2911.060,1514.220,1885.250,234.960,35.150
00:10,6646.750,2904.870,1518.390,1889.240,235.410,35.010
00:15,6615.680,2889.260,1516.640,1879.300,232.080,34.910
00:20,6575.100,2856.430,1512.550,1878.260,228.870,35.040
00:25,6564.720,2857.070,1511.640,1866.060,229.210,34.950
00:30,6555.310,2852.440,1508.710,1864.760,230.390,34.740
00:35,6511.460,2847.370,1484.380,1853.080,230.090,34.710
00:40,6501.600,2848.510,1469.930,1857.540,229.240,34.530
00:45,6481.520,2825.110,1479.260,1853.350,228.050,34.540
00:50,6474.070,2836.650,1475.890,1837.070,228.890,34.360
00:55,6444.590,2823.340,1467.180,1830.450,227.940,34.400
01:00,6433.780,2824.920,1463.640,1820.870,229.300,34.330
01:05,6424.960,2822.550,1462.620,1817.390,227.180,34.270
01:10,6402.610,2810.500,1462.460,1809.370,223.900,34.310
01:15,6372.710,2789.780,1457.770,1804.040,226.840,34.220
01:20,6356.840,2785.510,1454.240,1798.050,225.110,34.310
01:25,6346.930,2772.170,1453.440,1802.940,224.080,34.230
01:30,6324.400,2760.390,1448.610,1797.220,222.730,34.110
01:35,6299.980,2756.880,1444.570,1782.940,221.660,34.050
01:40,6292.070,2754.270,1442.650,1778.050,223.030,34.430
01:45,6272.700,2739.830,1440.780,1774.240,222.910,34.500
01:50,6232.400,2736.870,1435.590,1743.850,222.540,34.090
01:55,6216.890,2727.040,1427.170,1749.640,220.450,34.010
02:00,6207.520,2720.740,1426.080,1747.240,220.120,34.050
02:05,6178.550,2709.480,1416.890,1738.800,220.610,34.170
02:10,6152.040,2700.220,1410.100,1729.910,219.130,33.830
02:15,6144.000,2690.430,1408.500,1733.320,219.160,34.050
02:20,6129.110,2682.460,1402.860,1731.780,219.740,33.960
02:25,6113.200,2673.590,1401.630,1726.760,219.470,33.900
02:30,6072.110,2662.360,1389.680,1710.530,217.890,33.920
02:35,6045.470,2649.560,1375.430,1711.390,218.140,33.660
02:40,6003.450,2631.890,1369.370,1694.690,216.810,33.570
02:45,5980.560,2616.010,1365.790,1691.220,217.810,33.440
02:50,5949.820,2604.410,1358.460,1680.490,216.590,33.210
02:55,5933.260,2598.970,1353.920,1673.150,217.980,33.330
03:00,5919.990,2595.820,1350.450,1668.080,216.300,33.190
03:05,5888.930,2579.200,1348.070,1657.200,215.390,33.300
03:10,5862.280,2572.270,1337.400,1647.500,216.250,33.290
03:15,5840.100,2556.840,1337.170,1641.680,215.560,33.120
03:20,5823.630,2553.810,1329.410,1634.590,214.960,33.170
03:25,5815.090,2548.030,1327.990,1636.110,214.550,33.070
03:30,5786.090,2538.030,1324.080,1619.560,213.990,33.130
03:35,5770.810,2533.160,1316.300,1619.180,214.150,32.990
03:40,5753.790,2523.540,1311.940,1617.570,213.390,33.080
03:45,5727.290,2516.570,1303.610,1605.500,212.040,33.190
03:50,5702.910,2507.560,1300.740,1596.010,212.030,33.090
03:55,5685.810,2497.530,1293.810,1595.290,212.050,32.980
04:00,5678.460,2498.090,1292.470,1587.880,212.380,33.120
04:05,5638.390,2482.080,1278.020,1581.270,210.670,32.940
04:10,5626.710,2474.170,1274.780,1579.520,211.190,32.820
04:15,5602.920,2467.290,1269.510,1572.660,207.890,32.850
04:20,5596.280,2463.980,1268.420,1570.840,207.140,32.680
04:25,5559.430,2439.790,1261.330,1564.540,208.830,32.780
04:30,5531.900,2429.820,1251.910,1555.280,209.740,32.780
04:35,5506.200,2419.170,1249.090,1544.570,205.280,32.770
04:40,5493.180,2407.580,1248.900,1545.150,207.780,32.870
04:45,5461.480,2404.210,1240.520,1527.500,206.690,32.720
04:50,5445.020,2388.710,1235.710,1528.440,207.670,32.690
04:55,5405.480,2368.250,1230.040,1518.320,204.550,32.800
05:00,5383.550,2357.450,1216.820,1519.600,206.000,32.790
05:05,5319.810,2317.850,1211.720,1507.120,200.240,32.590
05:10,5293.960,2309.890,1205.290,1503.530,192.500,32.480
05:15,5285.750,2306.010,1210.270,1498.940,192.350,32.610
05:20,5253.100,2295.960,1196.520,1484.530,193.790,32.390
05:25,5229.160,2283.120,1197.470,1473.460,192.780,32.460
05:30,5188.420,2271.330,1188.810,1455.660,191.750,32.190
05:35,5147.030,2255.740,1179.770,1439.720,190.310,31.970
05:40,5102.220,2233.190,1178.510,1420.180,189.370,31.980
05:45,5062.150,2212.240,1174.410,1407.970,188.870,32.020
05:50,5022.600,2195.130,1160.150,1400.600,187.550,31.810
05:55,4993.730,2170.520,1161.970,1395.620,185.610,32.060
06:00,4956.650,2163.700,1148.670,1379.200,186.020,32.080
06:05,4928.370,2137.420,1137.990,1387.200,186.560,31.930
06:10,4891.730,2117.230,1132.330,1370.840,187.430,31.850
06:15,4851.220,2106.520,1119.230,1354.180,189.430,31.830
