TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,1892.08,714.15,401.33,621.35,118.77,18.52,17.96,2018-01-20,Winter,Saturday,False
00:05,1868.1,703.3,396.98,613.75,118.02,18.31,17.74,2018-01-20,Winter,Saturday,False
00:10,1832.87,695.54,390.37,600.87,110.55,18.13,17.41,2018-01-20,Winter,Saturday,False
00:15,1816.44,681.57,390.1,599.02,110.32,18.13,17.3,2018-01-20,Winter,Saturday,False
00:20,1782.55,667.98,380.03,591.01,108.64,17.96,16.93,2018-01-20,Winter,Saturday,False
00:25,1788.23,668.37,376.99,597.24,110.76,17.88,16.99,2018-01-20,Winter,Saturday,False
00:30,1772.8,665.53,377.0,587.11,108.57,17.75,16.84,2018-01-20,Winter,Saturday,False
00:35,1730.38,644.15,367.89,572.91,111.36,17.65,16.42,2018-01-20,Winter,Saturday,False
00:40,1726.18,638.48,367.17,577.59,108.84,17.7,16.4,2018-01-20,Winter,Saturday,False
00:45,1719.42,636.62,365.18,574.42,109.32,17.55,16.33,2018-01-20,Winter,Saturday,False
00:50,1703.29,635.2,365.81,561.15,107.45,17.5,16.18,2018-01-20,Winter,Saturday,False
00:55,1680.8,625.93,363.32,550.73,107.41,17.47,15.94,2018-01-20,Winter,Saturday,False
01:00,1669.86,613.53,356.1,559.85,107.09,17.37,15.92,2018-01-20,Winter,Saturday,False
01:05,1656.13,612.63,353.9,549.0,107.35,17.37,15.88,2018-01-20,Winter,Saturday,False
01:10,1639.9,602.06,351.17,546.57,107.17,17.34,15.59,2018-01-20,Winter,Saturday,False
01:15,1627.34,596.76,346.55,543.74,107.5,17.32,15.47,2018-01-20,Winter,Saturday,False
01:20,1620.26,590.75,345.41,545.07,106.3,17.34,15.39,2018-01-20,Winter,Saturday,False
01:25,1617.07,592.69,341.38,542.77,107.54,17.34,15.35,2018-01-20,Winter,Saturday,False
01:30,1609.07,590.33,342.45,538.15,105.71,17.14,15.29,2018-01-20,Winter,Saturday,False
01:35,1592.36,582.94,339.05,531.91,106.12,17.22,15.12,2018-01-20,Winter,Saturday,False
01:40,1593.84,578.09,335.56,540.96,106.9,17.19,15.14,2018-01-20,Winter,Saturday,False
01:45,1586.63,580.46,335.21,531.98,106.71,17.19,15.08,2018-01-20,Winter,Saturday,False
01:50,1585.67,574.31,331.91,543.12,104.06,17.22,15.05,2018-01-20,Winter,Saturday,False
01:55,1580.56,575.09,326.93,536.97,109.41,17.14,15.02,2018-01-20,Winter,Saturday,False
02:00,1579.33,576.82,323.81,535.38,111.16,17.17,14.99,2018-01-20,Winter,Saturday,False
02:05,1569.79,574.06,323.26,531.17,109.06,17.32,14.92,2018-01-20,Winter,Saturday,False
02:10,1554.72,565.42,320.16,528.7,108.43,17.24,14.77,2018-01-20,Winter,Saturday,False
02:15,1545.31,562.01,319.59,525.79,105.96,17.29,14.67,2018-01-20,Winter,Saturday,False
02:20,1544.51,559.21,320.09,526.88,106.29,17.37,14.67,2018-01-20,Winter,Saturday,False
02:25,1537.67,558.41,320.07,521.48,105.83,17.27,14.61,2018-01-20,Winter,Saturday,False
02:30,1540.03,554.39,315.96,532.62,105.27,17.22,14.57,2018-01-20,Winter,Saturday,False
