TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other,Date,Season,DayOfWeek,IsHoliday
00:00,1787.21,666.5,384.45,593.44,107.1,18.74,16.98,2018-01-22,Winter,Monday,False
00:05,1750.73,642.95,378.16,593.41,100.93,18.64,16.64,2018-01-22,Winter,Monday,False
00:10,1735.73,642.55,374.65,578.36,105.07,18.62,16.48,2018-01-22,Winter,Monday,False
00:15,1721.84,636.96,367.3,575.5,107.3,18.41,16.37,2018-01-22,Winter,Monday,False
00:20,1694.28,626.48,360.53,566.54,106.27,18.36,16.1,2018-01-22,Winter,Monday,False
00:25,1681.73,619.38,361.93,566.92,99.27,18.26,15.97,2018-01-22,Winter,Monday,False
00:30,1652.39,597.51,354.66,564.58,101.89,18.06,15.69,2018-01-22,Winter,Monday,False
00:35,1640.25,601.17,350.32,555.94,99.25,17.98,15.59,2018-01-22,Winter,Monday,False
00:40,1630.87,591.59,347.8,559.31,98.65,18.03,15.49,2018-01-22,Winter,Monday,False
00:45,1617.02,587.03,345.07,550.97,100.62,17.96,15.37,2018-01-22,Winter,Monday,False
00:50,1609.43,582.59,344.06,548.01,101.63,17.85,15.29,2018-01-22,Winter,Monday,False
00:55,1582.49,566.03,337.03,547.53,99.15,17.73,15.02,2018-01-22,Winter,Monday,False
01:00,1578.21,567.49,333.89,540.2,103.91,17.73,14.99,2018-01-22,Winter,Monday,False
01:05,1559.12,560.78,331.53,532.26,102.06,17.68,14.81,2018-01-22,Winter,Monday,False
01:10,1543.41,546.58,327.69,537.88,98.97,17.62,14.67,2018-01-22,Winter,Monday,False
01:15,1529.93,545.2,325.62,527.96,99.07,17.55,14.53,2018-01-22,Winter,Monday,False
01:20,1516.39,539.06,321.99,525.92,97.5,17.52,14.4,2018-01-22,Winter,Monday,False
01:25,1518.36,542.24,323.02,522.81,98.37,17.5,14.42,2018-01-22,Winter,Monday,False
01:30,1514.62,538.24,316.12,526.88,101.52,17.47,14.39,2018-01-22,Winter,Monday,False
01:35,1498.62,536.14,315.21,517.68,97.93,17.42,14.24,2018-01-22,Winter,Monday,False
01:40,1494.8,536.34,311.38,514.24,101.21,17.42,14.21,2018-01-22,Winter,Monday,False
01:45,1488.75,534.83,314.36,510.19,97.94,17.29,14.14,2018-01-22,Winter,Monday,False
01:50,1476.04,529.77,308.84,506.46,99.52,17.42,14.03,2018-01-22,Winter,Monday,False
01:55,1472.6,527.02,308.49,508.62,97.13,17.34,14.0,2018-01-22,Winter,Monday,False
02:00,1461.64,517.81,308.47,507.87,96.32,17.29,13.88,2018-01-22,Winter,Monday,False
02:05,1451.89,511.89,306.29,506.32,96.15,17.45,13.79,2018-01-22,Winter,Monday,False
02:10,1441.28,513.31,304.67,496.24,95.95,17.42,13.69,2018-01-22,Winter,Monday,False
02:15,1456.47,519.34,304.08,500.99,100.88,17.34,13.84,2018-01-22,Winter,Monday,False
02:20,1441.84,512.24,298.16,498.19,102.15,17.39,13.71,2018-01-22,Winter,Monday,False
02:25,1439.55,510.29,301.25,499.9,97.06,17.37,13.68,2018-01-22,Winter,Monday,False
02:30,1434.3,506.01,299.11,500.93,97.2,17.42,13.63,2018-01-22,Winter,Monday,False
02:35,1445.69,522.63,298.76,496.16,97.14,17.27,13.73,2018-01-22,Winter,Monday,False
02:40,1439.3,518.48,297.04,495.88,96.75,17.47,13.68,2018-01-22,Winter,Monday,False
02:45,1430.61,515.12,294.9,493.4,96.13,17.47,13.59,2018-01-22,Winter,Monday,False
02:50,1427.69,516.52,291.28,487.66,101.22,17.45,13.56,2018-01-22,Winter,Monday,False
02:55,1416.03,508.39,282.68,490.83,103.25,17.37,13.51,2018-01-22,Winter,Monday,False
03:00,1427.55,515.11,291.69,492.51,97.23,17.45,13.56,2018-01-22,Winter,Monday,False
03:05,1416.41,512.47,288.18,487.79,97.17,17.34,13.46,2018-01-22,Winter,Monday,False
03:10,1419.34,513.89,290.97,486.4,97.17,17.42,13.49,2018-01-22,Winter,Monday,False
03:15,1417.94,515.9,287.4,485.93,97.77,17.47,13.47,2018-01-22,Winter,Monday,False
03:20,1422.3,518.06,284.77,487.66,100.74,17.52,13.55,2018-01-22,Winter,Monday,False
03:25,1419.59,517.66,286.63,486.62,97.81,17.39,13.48,2018-01-22,Winter,Monday,False
03:30,1427.9,524.6,286.51,488.22,97.5,17.5,13.57,2018-01-22,Winter,Monday,False
03:35,1433.76,522.59,288.04,494.36,97.56,17.6,13.61,2018-01-22,Winter,Monday,False
03:40,1432.19,519.82,288.2,496.02,96.96,17.57,13.62,2018-01-22,Winter,Monday,False
03:45,1443.29,530.11,289.72,494.92,97.15,17.68,13.71,2018-01-22,Winter,Monday,False
03:50,1432.26,516.76,283.99,503.0,97.1,17.8,13.61,2018-01-22,Winter,Monday,False
03:55,1439.2,521.43,285.62,503.66,97.01,17.8,13.68,2018-01-22,Winter,Monday,False
