TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES,Other
00:00,1846.7,813.99,395.43,512.02,88.96,18.76,17.539999999999964
00:05,1800.75,791.62,381.33,505.03,86.74,18.48,17.549999999999955
00:10,1749.5,761.75,371.78,493.13,87.48,18.36,17.000000000000227
00:15,1778.54,778.26,378.23,501.76,85.25,18.15,16.889999999999873
00:20,1750.74,775.53,365.89,492.21,82.36,18.12,16.63000000000011
00:25,1728.74,766.95,361.58,484.94,80.8,18.05,16.420000000000073
00:30,1716.03,753.47,359.39,486.96,81.32,18.22,16.669999999999845
00:35,1705.57,747.01,358.32,485.45,80.7,17.89,16.199999999999818
00:40,1676.48,732.49,351.47,479.89,78.86,17.84,15.930000000000291
00:45,1664.67,729.92,350.01,473.29,77.85,17.79,15.8100000000004
00:50,1642.64,720.3,342.08,469.44,77.34,17.67,15.810000000000173
00:55,1629.7,717.14,339.06,464.12,76.21,17.68,15.489999999999782
01:00,1624.44,716.98,337.22,460.2,77.01,17.6,15.430000000000064
01:05,1602.52,703.87,330.27,458.14,77.58,17.53,15.130000000000337
01:10,1590.13,700.57,325.03,456.84,74.99,17.59,15.110000000000355
01:15,1580.99,694.98,323.48,455.42,74.6,17.48,15.029999999999973
01:20,1568.04,689.04,322.11,450.5,73.95,17.55,14.889999999999873
01:25,1563.81,689.19,320.16,448.2,73.66,17.34,15.259999999999764
01:30,1562.78,685.5,321.51,451.49,71.88,17.36,15.039999999999964
01:35,1551.6,678.52,319.44,449.21,72.58,17.11,14.740000000000009
01:40,1544.11,679.07,316.38,445.93,70.9,17.17,14.659999999999627
01:45,1543.29,679.71,314.96,445.13,71.53,17.28,14.679999999999836
01:50,1525.9,669.03,312.46,441.19,71.49,17.23,14.5
01:55,1513.52,662.93,308.31,439.33,71.36,17.21,14.38000000000011
02:00,1511.01,665.32,306.69,437.44,69.97,17.25,14.339999999999918
02:05,1526.23,673.94,310.41,441.52,68.6,17.26,14.5
02:10,1510.89,666.45,305.8,438.45,68.58,17.25,14.360000000000127
02:15,1485.85,658.33,302.51,426.84,66.85,17.34,13.980000000000018
02:20,1494.56,656.69,302.03,436.68,67.65,17.31,14.199999999999818
02:25,1478.5,650.64,299.06,429.9,67.55,17.31,14.040000000000191
02:30,1478.3,653.62,299.12,427.6,66.67,17.24,14.049999999999727
02:35,1472.78,650.73,296.37,426.38,68.0,17.3,14.0
02:40,1467.57,649.96,295.88,423.04,67.52,17.22,13.949999999999818
02:45,1466.29,648.21,294.54,425.52,66.84,17.25,13.930000000000064
